episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
1,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-22.691103615808636,1.6310004541554894,0.71557,-0.08907097335362724,-0.028464872426724686,0.1902128212846467,-0.149647496075609,-0.2614204289145926,cumulative_return
2,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-8.848822945571317,1.3396090228476363,0.4311400000000001,0.07211353575227264,0.08220269471398978,0.2972036823071161,0.27658706674113626,-0.28918477374533746,cumulative_return
3,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-3.3554494001170796,1.3178065573484323,0.14671,0.0,0.0,0.0,0.0,0.0,cumulative_return
4,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-5.200938967135906,1.2870092616331283,0.050000000000000044,0.08191300304691262,0.05876217974950304,0.18765080775134602,0.3131464258196434,-0.1706558169015533,cumulative_return
5,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-3.043454432412379,1.3148654866951182,0.050000000000000044,0.01366228914710188,0.016347146288538505,0.1371276272303824,0.11921118026110337,-0.16118756566473824,cumulative_return
6,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-0.5283352189584709,1.336148424791987,0.050000000000000044,-0.03357040504170605,-0.001674443706775941,0.1760138285870791,-0.009513137235961807,-0.19580372013582914,cumulative_return
7,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-8.16857919075411,1.4852798686635915,0.050000000000000044,0.008606568099675638,0.012072779003843737,0.12411407766258178,0.09727163293002876,-0.1104949045553355,cumulative_return
8,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,2.6105625187838344,1.5754359834737275,0.050000000000000044,0.03144548749637832,0.027270146039710896,0.15071061374090294,0.18094376608798696,-0.1626821988980901,cumulative_return
9,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-8.208506909371165,1.6468026265352667,0.050000000000000044,-0.14951011030487393,-0.0691967973803913,0.13828554172876967,-0.5003906881032613,-0.17996386314205848,cumulative_return
10,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-23.741803956364453,1.6431634387495364,0.050000000000000044,-0.07919283303810865,-0.03175121037995987,0.13500917543654442,-0.23517816679713918,-0.17015524747531485,cumulative_return
11,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-18.874462209204534,1.694108906234991,0.050000000000000044,-0.10056549712064333,-0.036995298741743676,0.17553016314252365,-0.21076319920984143,-0.2829875942656642,cumulative_return
12,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-18.641008496979293,1.4736680873808419,0.050000000000000044,-0.15496349739896487,-0.0653805858757256,0.18320777590954843,-0.356865780129358,-0.28325676663952026,cumulative_return
13,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-5.752740318547199,1.652738549268158,0.050000000000000044,-0.02975212418932427,0.00463807121714499,0.19865027560367712,0.02334792238797748,-0.24302548451914985,cumulative_return
14,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-34.02828814816708,1.5783510151192914,0.050000000000000044,0.1681847485049277,0.08655802505896948,0.10003890397554349,0.8652436364169915,-0.09351224968364757,cumulative_return
15,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,0.8094863913495082,1.5441472282310924,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
16,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-12.756808122443749,1.7098437669919027,0.050000000000000044,-0.012228820037262667,0.027316146786066975,0.2574987458078968,0.106082640132336,-0.3478249130981963,cumulative_return
17,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-45.98042706748635,1.7176649036929856,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
18,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-18.575127653466243,1.708907838614686,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
19,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-1.4319049485165927,1.7008151857751006,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
20,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-21.268833823186178,1.5993855603551896,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
21,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-19.894572524956114,1.5101146271568022,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
22,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-15.437408884554197,1.484646878205862,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
23,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,30.42696897129392,1.52093030951305,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
24,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-14.453254899301621,1.5370550267323702,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
25,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-3.995337195462399,1.6698251964652546,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
26,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-25.509000932882866,1.5888183884168356,0.050000000000000044,0.04222929169034084,0.058565394856860076,0.2693150604426298,0.2174605265691624,-0.2854238696561855,cumulative_return
27,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-17.23551455492327,1.4786431896105239,0.050000000000000044,0.01036398872857891,0.027652681612720054,0.21015612240617354,0.13158161321265285,-0.2854238696561855,cumulative_return
28,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-16.821789758812972,1.5247906141067713,0.050000000000000044,-0.12487105262041964,-0.024134011692920176,0.2918106535057921,-0.08270435435778613,-0.34682669688266377,cumulative_return
29,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-8.748313129028501,1.5555725954099744,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
30,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-17.891971090042574,1.445837564104465,0.050000000000000044,-0.060668438622321186,0.013641256167779447,0.30006357998084376,0.04546121914778966,-0.3468266968826639,cumulative_return
31,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-9.738675454489647,1.4382446744518433,0.050000000000000044,-0.04613752039599983,0.019889535285583904,0.29482032024766425,0.0674632442868106,-0.346826696882664,cumulative_return
32,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-17.76547816383132,1.501980110375819,0.050000000000000044,-0.09923902617713265,-0.011929643453495342,0.28475537728848666,-0.041894357069188475,-0.3126771629481917,cumulative_return
33,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-13.089008267563647,1.4194769826067553,0.050000000000000044,-0.03767181082093429,0.023385739841784492,0.2913625209022771,0.08026337694142914,-0.3150712905531293,cumulative_return
34,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-14.58157894193824,1.376161232302009,0.050000000000000044,-0.08129052979957174,0.004036072428263537,0.30543401678463794,0.013214220441953521,-0.32167432511521143,cumulative_return
35,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-9.794050728042635,1.274550735353229,0.050000000000000044,0.00849267718922131,0.050559223838349654,0.3004540802661629,0.1682760433593074,-0.3075105504121448,cumulative_return
36,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-11.548438743368148,1.1912212162592766,0.050000000000000044,-0.10683591899160327,-0.0159961610263194,0.2850899429918034,-0.0561091733312364,-0.37833008560851333,cumulative_return
37,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-14.812098415185407,1.3231972966619387,0.050000000000000044,-0.08100994797413608,0.0017078804313650497,0.2972362396069716,0.005745868786468768,-0.3083010695625703,cumulative_return
38,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-14.978806693208368,1.3018785166835976,0.050000000000000044,-0.11206365484891245,-0.02260723969545142,0.2713251337397927,-0.0833215831642501,-0.41083230118218084,cumulative_return
39,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-11.503427678043204,1.349162689988105,0.050000000000000044,-0.14628585760297752,-0.05240090950400056,0.22550879615203845,-0.23236747478653458,-0.4228227703883375,cumulative_return
40,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-15.79970520431346,1.3115313576712317,0.050000000000000044,-0.22098386710646445,-0.10471333329708243,0.17110532432522943,-0.6119817352851508,-0.32752490082032404,cumulative_return
41,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-17.02304958695906,1.2658339556886422,0.050000000000000044,-0.05815001844899981,0.011137734064434301,0.28695828998508155,0.038813076510224996,-0.32201204584924137,cumulative_return
42,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-20.06543596435052,1.2297958073889963,0.050000000000000044,-0.19315262736990735,-0.08898648979504853,0.17000031207572494,-0.523448979054876,-0.2820058316439583,cumulative_return
43,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,24.86934289027148,1.2137794471137429,0.050000000000000044,-0.01019749120567992,0.04244787125789773,0.30592380761180205,0.13875308230917874,-0.3075105504121448,cumulative_return
44,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,-9.920901648787655,1.21635758781242,0.050000000000000044,-0.062260223311641716,-0.023275788292842936,0.13183331211074995,-0.17655468045352235,-0.15269504423858493,cumulative_return
45,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,9.128006542799994,1.0899279159988335,0.050000000000000044,0.004018151603098596,0.050666584807763204,0.30820066375775357,0.1643947945796355,-0.3075105504121448,cumulative_return
46,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,27.983511532102423,1.1089507903985842,0.050000000000000044,0.055173087714020186,0.07024073499788863,0.2858712085067396,0.24570762255070772,-0.3690469022713253,cumulative_return
47,42,both_decay_eta0p01_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,1.0483889810833404,1.1612472630932718,0.050000000000000044,0.023735872602726138,0.05967862198115914,0.3042304615237401,0.19616254625607968,-0.338340058316538,cumulative_return
