step,date,action,price,position,portfolio_value,reward
0,2015-01-23,0,36.45000076293945,0,10000.0,0.0
1,2015-01-26,2,35.810001373291016,0,10000.0,0.0
2,2015-01-27,2,34.189998626708984,0,10000.0,0.0
3,2015-01-28,2,33.779998779296875,0,10000.0,0.0
4,2015-01-29,2,34.209999084472656,0,10000.0,0.0
5,2015-01-30,0,33.040000915527344,0,10000.0,0.0
6,2015-02-02,0,33.650001525878906,0,10000.0,0.0
7,2015-02-03,0,33.70000076293945,0,10000.0,0.0
8,2015-02-04,1,33.599998474121094,1,9990.0,-0.0010000000000000009
9,2015-02-05,0,33.939998626708984,1,10091.08933567271,0.010119052619890878
10,2015-02-06,0,33.29999923706055,1,9900.803794216146,-0.01885678890819953
11,2015-02-09,1,32.93000030517578,1,9790.795178222437,-0.011111079290145542
12,2015-02-10,2,33.70000076293945,0,10009.713091897424,0.022359564232527607
13,2015-02-11,1,33.54999923706055,1,9999.703378805527,-0.0009999999999998899
14,2015-02-12,1,34.130001068115234,1,10172.57510463568,0.01728768537240377
15,2015-02-13,1,34.36000061035156,1,10241.127332710957,0.006738925726293088
16,2015-02-17,2,34.7400016784668,0,10344.033691313909,0.010048342849352299
17,2015-02-18,2,34.27000045776367,0,10344.033691313909,0.0
18,2015-02-19,2,34.209999084472656,0,10344.033691313909,0.0
19,2015-02-20,0,34.40999984741211,0,10344.033691313909,0.0
20,2015-02-23,0,33.7599983215332,0,10344.033691313909,-0.04468230068562984
21,2015-02-24,2,34.40999984741211,0,10344.033691313909,-0.04445308543698813
22,2015-02-25,2,33.95000076293945,0,10344.033691313909,-0.044225098593086445
23,2015-02-26,0,33.650001525878906,0,10344.033691313909,-0.04399833278239765
24,2015-02-27,1,33.25,1,10333.689657622595,-0.3203239773439566
25,2015-03-02,2,34.060001373291016,0,10574.842660025834,4.669712691495217
26,2015-03-03,0,34.099998474121094,0,10574.842660025834,-0.06329529657256194
27,2015-03-04,2,34.119998931884766,0,10574.842660025834,-0.0629633489750607
28,2015-03-05,2,33.72999954223633,0,10574.842660025834,-0.0626332904593819
29,2015-03-06,2,33.189998626708984,0,10574.842660025834,-0.06230510804570861
30,2015-03-09,2,32.720001220703125,0,10574.842660025834,-0.06197878887542933
31,2015-03-10,2,31.700000762939453,0,10574.842660025834,-0.06165432020959706
32,2015-03-11,2,32.33000183105469,0,10574.842660025834,-0.061331689427412475
33,2015-03-12,2,30.799999237060547,0,10574.842660025834,-0.06101088402473079
34,2015-03-13,1,30.93000030517578,1,10564.267817365808,-0.3089795370861331
35,2015-03-16,1,30.829999923706055,1,10530.112279012705,-0.889246118749951
36,2015-03-17,2,30.59000015258789,0,10437.691238465039,-2.452961811879589
37,2015-03-18,2,30.88999938964844,0,10437.691238465039,-0.0421229655131188
38,2015-03-19,1,30.739999771118164,1,10427.253547226574,-0.28511863271473653
39,2015-03-20,1,31.309999465942383,1,10620.601998235938,3.6456777214826164
40,2015-03-23,0,31.200000762939453,1,10583.289559243818,-0.8797619583252341
41,2015-03-24,0,30.790000915527344,1,10444.21433493926,-3.442599940768923
42,2015-03-25,2,29.88999938964844,0,10128.787699363858,-8.00706261144242
43,2015-03-26,2,30.079999923706055,0,10128.787699363858,-0.0031180953531239155
44,2015-03-27,1,32.0,1,10118.658911664494,-0.18361590551545487
45,2015-03-30,0,31.459999084472656,1,9947.906253033001,-3.0817905886703225
46,2015-03-31,0,31.270000457763672,1,9887.827149990724,-1.026150841143035
47,2015-04-01,0,30.809999465942383,1,9742.371114513631,-2.431000276856284
48,2015-04-02,0,30.809999465942383,1,9742.371114513631,0.029714436724519025
49,2015-04-06,1,31.040000915527344,1,9815.099433811713,1.3550274683233086
50,2015-04-07,0,31.260000228881836,1,9884.66499670654,1.2625258705262028
51,2015-04-08,0,31.309999465942383,1,9900.47516000839,0.2889806853171339
52,2015-04-09,2,31.239999771118164,0,9868.462349448035,-0.531418853900142
53,2015-04-10,0,31.93000030517578,0,9868.462349448035,0.017659073577919415
54,2015-04-13,1,31.729999542236328,1,9858.593887098586,-0.15384363980169166
55,2015-04-14,0,31.489999771118164,1,9784.02533019391,-1.2574683714864259
56,2015-04-15,2,32.83000183105469,0,10190.167109183561,8.438729886648913
57,2015-04-16,0,32.869998931884766,0,10190.167109183561,-0.009276658654603788
58,2015-04-17,0,32.470001220703125,0,10190.167109183561,-0.009230111193781233
59,2015-04-20,2,32.72999954223633,0,10190.167109183561,-0.009183797768034185
60,2015-04-21,0,32.43000030517578,0,10190.167109183561,-0.00913771719356891
61,2015-04-22,2,32.70000076293945,0,10190.167109183561,-0.009091868292685542
62,2015-04-23,0,32.349998474121094,0,10190.167109183561,-0.009046249893745128
63,2015-04-24,0,32.08000183105469,0,10190.167109183561,-0.009000860831136881
64,2015-04-27,0,32.5,0,10190.167109183561,-0.008955699945245641
65,2015-04-28,0,33.02000045776367,0,10190.167109183561,-0.008910766082419518
66,2015-04-29,0,32.88999938964844,0,10190.167109183561,-0.008866058094937753
67,2015-04-30,2,32.54999923706055,0,10190.167109183561,-0.008821574840978752
68,2015-05-01,2,33.41999816894531,0,10190.167109183561,-0.008777315184588332
69,2015-05-04,0,33.43000030517578,0,10190.167109183561,-0.008733277995648143
70,2015-05-05,2,32.63999938964844,0,10190.167109183561,-0.008689462149844295
71,2015-05-06,2,32.220001220703125,0,10190.167109183561,-0.008645866528636177
72,2015-05-07,2,32.2400016784668,0,10190.167109183561,-0.008602490019225424
73,2015-05-08,2,32.79999923706055,0,10190.167109183561,-0.008559331514525141
74,2015-05-11,0,32.689998626708984,0,10190.167109183561,-0.008516389913129238
75,2015-05-12,1,32.25,1,10179.976942074378,-0.1623964088085359
76,2015-05-13,0,32.63999938964844,1,10303.083447316058,1.8336074434557936
77,2015-05-14,1,32.970001220703125,1,10407.251231222384,1.488155132239347
78,2015-05-15,1,32.9900016784668,1,10413.564539714325,0.06784252302911334
79,2015-05-18,0,33.40999984741211,1,10546.140405623682,1.8285801706244165
80,2015-05-19,0,33.150001525878906,1,10464.069803509386,-1.2562366119549595
81,2015-05-20,0,33.369998931884766,1,10533.513788639799,0.9449792187629795
82,2015-05-21,0,33.54999923706055,1,10590.3323609268,0.7605745998859329
83,2015-05-22,0,33.45000076293945,1,10558.767022607564,-0.4942243855156063
84,2015-05-26,0,33.099998474121094,1,10448.285930209297,-1.7049085457062088
85,2015-05-27,2,33.709999084472656,0,10630.196787097138,2.421565148189646
86,2015-05-28,2,34.0099983215332,0,10630.196787097138,-0.03684460094037249
87,2015-05-29,2,34.459999084472656,0,10630.196787097138,-0.036656961081272865
88,2015-06-01,2,33.90999984741211,0,10630.196787097138,-0.03647030636630176
89,2015-06-02,0,33.27000045776367,0,10630.196787097138,-0.03628463118050632
90,2015-06-03,0,32.72999954223633,0,10630.196787097138,-0.036099929947450024
91,2015-06-04,2,32.310001373291016,0,10630.196787097138,-0.03591619712885825
92,2015-06-05,2,31.84000015258789,0,10630.196787097138,-0.03573342722426828
93,2015-06-08,2,31.299999237060547,0,10630.196787097138,-0.035551614770683596
94,2015-06-09,1,31.25,1,10619.566590310042,-0.1887999505389355
95,2015-06-10,2,31.81999969482422,0,10802.45411382938,2.369312358312896
96,2015-06-11,2,31.850000381469727,0,10802.45411382938,-0.04619033359511933
97,2015-06-12,2,31.31999969482422,0,10802.45411382938,-0.045953016458851595
98,2015-06-15,0,31.38999938964844,0,10802.45411382938,-0.04571697663958068
99,2015-06-16,0,31.63999938964844,0,10802.45411382938,-0.045482206391870686
100,2015-06-17,2,31.950000762939453,0,10802.45411382938,-0.045248698029954265
101,2015-06-18,2,32.380001068115234,0,10802.45411382938,-0.045016443927102565
102,2015-06-19,2,32.06999969482422,0,10802.45411382938,-0.04478543651500386
103,2015-06-22,2,32.2599983215332,0,10802.45411382938,-0.04455566828315046
104,2015-06-23,0,32.09000015258789,0,10802.45411382938,-0.044327131778234115
105,2015-06-24,2,31.90999984741211,0,10802.45411382938,-0.04409981960354949
106,2015-06-25,2,31.989999771118164,0,10802.45411382938,-0.04387372441840575
107,2015-06-26,2,31.020000457763672,0,10802.45411382938,-0.04364883893754615
108,2015-06-29,1,30.38999938964844,1,10791.651659715551,-0.20340158657023408
109,2015-06-30,2,30.420000076293945,0,10791.50275926895,-0.04458405225315339
110,2015-07-01,0,30.18000030517578,0,10791.50275926895,-0.04215348461760429
111,2015-07-02,1,30.559999465942383,1,10780.71125650968,-0.2041839687197558
112,2015-07-06,2,30.040000915527344,0,10586.673072430123,-3.295062019813414
113,2015-07-07,2,29.899999618530273,0,10586.673072430123,-0.024859916117010963
114,2015-07-08,2,29.5,0,10586.673072430123,-0.024734391539999484
115,2015-07-09,2,28.93000030517578,0,10586.673072430123,-0.024609509873810793
116,2015-07-10,2,29.170000076293945,0,10586.673072430123,-0.024485267689294675
117,2015-07-13,2,29.729999542236328,0,10586.673072430123,-0.02436166157761391
118,2015-07-14,2,29.649999618530273,0,10586.673072430123,-0.02423868815009489
119,2015-07-15,2,29.690000534057617,0,10586.673072430123,-0.024116344038079628
120,2015-07-16,2,29.899999618530273,0,10586.673072430123,-0.02399462589277933
121,2015-07-17,2,29.469999313354492,0,10586.673072430123,-0.023873530385129352
122,2015-07-20,2,29.100000381469727,0,10586.673072430123,-0.02375305420564559
123,2015-07-21,2,28.719999313354492,0,10586.673072430123,-0.023633194064282305
124,2015-07-22,1,28.61000061035156,1,10576.086399357693,-0.18820976321927746
125,2015-07-23,2,28.600000381469727,0,10561.81728537606,-0.24605604263978742
126,2015-07-24,1,28.059999465942383,1,10551.255468090685,-0.18746511446938766
127,2015-07-27,0,28.350000381469727,1,10660.303002087365,1.638804362270236
128,2015-07-28,2,28.959999084472656,0,10878.787959983854,3.0319862086688874
129,2015-07-29,2,29.010000228881836,0,10878.787959983854,-0.0432911466498744
130,2015-07-30,0,28.90999984741211,0,10878.787959983854,-0.0430693746926786
131,2015-07-31,0,28.950000762939453,0,10878.787959983854,-0.042848786651191906
132,2015-08-03,1,29.049999237060547,1,10867.90917202387,-0.20423596182418233
133,2015-08-04,2,29.1299991607666,0,10886.940143936621,0.23751444861850948
134,2015-08-05,1,29.1200008392334,1,10876.053203792684,-0.20598392587803735
135,2015-08-06,2,29.010000228881836,0,10824.134015846521,-0.8435721932405768
136,2015-08-07,1,28.8799991607666,1,10813.309881830675,-0.20122460251312202
137,2015-08-10,2,29.63999938964844,0,11086.772891400042,3.4860164929745223
138,2015-08-11,1,28.969999313354492,1,11075.686118508642,-0.2076377708596515
139,2015-08-12,2,29.459999084472656,0,11251.75771260714,2.0925841576921083
140,2015-08-13,1,28.8700008392334,1,11240.505954894532,-0.21552305447679207
141,2015-08-14,1,29.020000457763672,1,11298.90815636001,0.6914091269101468
142,2015-08-17,0,29.079999923706055,1,11322.268888421346,0.2442859773798121
143,2015-08-18,2,28.90999984741211,0,11244.823449198599,-1.1866458157961144
144,2015-08-19,2,28.36000061035156,0,11244.823449198599,-0.06035355993003331
145,2015-08-20,2,27.530000686645508,0,11244.823449198599,-0.06003827591730241
146,2015-08-21,2,26.559999465942383,0,11244.823449198599,-0.05972476760324384
147,2015-08-24,2,26.25,0,11244.823449198599,-0.059413023052662856
148,2015-08-25,1,25.8700008392334,1,11233.5786257494,-0.21630186250974237
149,2015-08-26,2,27.299999237060547,0,11842.674962726614,4.4129422658642605
150,2015-08-27,0,27.719999313354492,0,11842.674962726614,-0.07812424846450786
151,2015-08-28,1,28.420000076293945,1,11830.832287763888,-0.20184741085071556
152,2015-08-31,0,28.540000915527344,1,11880.786890140735,0.42552140927097154
153,2015-09-01,0,27.81999969482422,1,11581.060863882583,-3.935787252579098
154,2015-09-02,1,28.600000381469727,1,11905.763794328424,2.622180319333807
155,2015-09-03,0,29.079999923706055,1,12105.58061583288,1.5859626649185101
156,2015-09-04,0,28.520000457763672,1,11872.460990744348,-2.61294804796691
157,2015-09-08,0,29.5,1,12280.420533149645,2.799076613307827
158,2015-09-09,0,29.239999771118164,1,12172.186223001032,-1.0699409916879667
159,2015-09-10,0,29.270000457763672,1,12184.675072095612,0.03054271175911416
160,2015-09-11,0,29.469999313354492,1,12267.931684055067,0.6046675834106796
161,2015-09-14,1,29.38999938964844,1,12234.628880470993,-0.3717054683916918
162,2015-09-15,1,29.729999542236328,1,12376.16599420368,1.0389983209039737
163,2015-09-16,0,29.770000457763672,1,12392.817792996453,0.05844860980980856
164,2015-09-17,0,29.709999084472656,1,12367.840094807294,-0.3016701992176611
165,2015-09-18,0,29.020000457763672,1,12080.60371164519,-3.0347082162537355
166,2015-09-21,0,29.15999984741211,1,12138.883419416956,0.41695426976798955
167,2015-09-22,0,28.670000076293945,1,11934.903648214307,-2.0099302733400983
168,2015-09-23,1,28.739999771118164,1,11964.04350210019,0.18829920459962507
169,2015-09-24,2,28.479999542236328,0,11843.953382759626,-1.1494584797324279
170,2015-09-25,0,28.809999465942383,0,11843.953382759626,-0.05270841717863243
171,2015-09-28,1,28.760000228881836,1,11832.109429376866,-0.15578178659878467
172,2015-09-29,2,29.239999771118164,0,12017.5557503205,1.4358665235832657
173,2015-09-30,2,30.13999938964844,0,12017.5557503205,-0.059027688812063626
174,2015-10-01,1,30.0,1,12005.53819457018,-0.16278373284325648
175,2015-10-02,1,30.510000228881836,1,12209.63243547286,1.5350196222550951
176,2015-10-05,1,31.209999084472656,1,12489.761202037893,1.9549886086994204
177,2015-10-06,1,31.739999771118164,1,12701.859318260262,1.443530194605134
178,2015-10-07,1,32.31999969482422,1,12933.96635949029,1.5091334373945682
179,2015-10-08,1,32.52000045776367,1,13014.003586104049,0.5031170929743201
180,2015-10-09,1,32.13999938964844,1,12861.93300819622,-1.4093949362617608
181,2015-10-12,1,32.209999084472656,1,12889.945808523566,0.1295494172212572
182,2015-10-13,1,32.040000915527344,1,12821.915158180902,-0.6479277572823443
183,2015-10-14,2,32.79999923706055,0,13112.928732626024,1.8114629634244401
184,2015-10-15,2,32.75,0,13112.928732626024,-0.09391068774268375
185,2015-10-16,0,33.040000915527344,0,13112.928732626024,-0.0933936431846434
186,2015-10-19,0,33.59000015258789,0,13112.928732626024,-0.09287992075749661
187,2015-10-20,0,33.439998626708984,0,13112.928732626024,-0.09236949190824104
188,2015-10-21,2,33.369998931884766,0,13112.928732626024,-0.09186232843067953
189,2015-10-22,2,34.400001525878906,0,13112.928732626024,-0.09135840245994367
190,2015-10-23,0,34.900001525878906,0,13112.928732626024,-0.09085768646712
191,2015-10-26,2,34.59000015258789,0,13112.928732626024,-0.09036015325397659
192,2015-10-27,0,34.470001220703125,0,13112.928732626024,-0.0898657759477876
193,2015-10-28,0,34.709999084472656,0,13112.928732626024,-0.08937452799625424
194,2015-10-29,2,34.029998779296875,0,13112.928732626024,-0.0888863831625197
195,2015-10-30,0,33.86000061035156,0,13112.928732626024,-0.08840131552027601
196,2015-11-02,0,34.11000061035156,0,13112.928732626024,-0.08791929944896139
197,2015-11-03,2,34.310001373291016,0,13112.928732626024,-0.08744030962904563
198,2015-11-04,2,34.150001525878906,0,13112.928732626024,-0.08696432103740187
199,2015-11-05,2,34.0,0,13112.928732626024,-0.08649130894276327
200,2015-11-06,0,33.84000015258789,0,13112.928732626024,-0.08602124890126221
201,2015-11-09,2,33.349998474121094,0,13112.928732626024,-0.08555411675205075
202,2015-11-10,0,33.209999084472656,0,13112.928732626024,-0.0850898886130006
203,2015-11-11,2,32.86000061035156,0,13112.928732626024,-0.08462854087648085
