episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,weight_decay,validation_selector,checkpoint_updated,episodes_without_improvement,train_cumulative_return,train_annualized_return,train_annualized_volatility,train_sharpe_ratio,train_max_drawdown,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown
1,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-20.73072994331471,1.6283207640816004,0.71557,0.0,sharpe_ratio,1,0,-0.4970955765696513,-0.09257857772745715,0.19178228186693821,-0.48272748048586533,-0.6221743826989029,0.3370539674799702,0.14725538576449004,0.30517377212815966,0.482529624802256,-0.4205322555660007
2,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-7.6820421853154555,1.3163191666185816,0.4311400000000001,0.0,sharpe_ratio,0,1,-0.027083998481134186,0.006548104700875301,0.14890784105209784,0.043974210186717703,-0.46134360038558764,-0.3013116484696374,-0.08350707793563861,0.21905854290721039,-0.3812089536768755,-0.5272529044598648
3,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-3.55869263377435,1.2250380187370655,0.14671,0.0,sharpe_ratio,0,2,3.1001593450945277,0.3195653819551767,0.28374258206539626,1.126251053433792,-0.39445104743226056,-0.634955733852378,-0.21080855666741738,0.3779284751683798,-0.5578001408163148,-0.7747515598283043
4,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,10.373601307972024,1.2026074300149958,0.050000000000000044,0.0,sharpe_ratio,0,3,12.854126642029042,0.6120933011856642,0.2668100527018336,2.2941163385237684,-0.282227942384357,-0.36904553529690265,-0.07100078474999061,0.356008497237792,-0.19943564634235797,-0.7147416686344771
5,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-3.7723475303997187,1.209616294644559,0.050000000000000044,0.0,sharpe_ratio,0,4,14.76288719763619,0.6600405568384451,0.2947320250461629,2.2394599186670168,-0.3083509035443861,-0.2881493053461964,-0.028251391927814007,0.3770025455529989,-0.07493687313536306,-0.6853741646286164
6,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-3.918210848480585,1.145019304417895,0.050000000000000044,0.0,sharpe_ratio,0,5,28.992728954337508,0.8625782784196818,0.31755081206927965,2.7163472604551053,-0.2858625805104962,-0.31599423659596737,-0.036921878664085916,0.386371749953949,-0.09556050272434921,-0.7104331856253365
7,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,4.364561648106506,1.092525672717499,0.050000000000000044,0.0,sharpe_ratio,0,6,22.11391201357463,0.7873037306874775,0.32545753671875083,2.419067441562548,-0.30573122782991624,-0.376025281214846,-0.07536394287331138,0.3558906896707577,-0.21176149042570408,-0.6355182180233961
8,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,1.3635017519541934,1.0517848005833113,0.050000000000000044,0.0,sharpe_ratio,1,0,59.18572221053434,1.1103452658297508,0.34073176813403794,3.2587077862166356,-0.22353254945373624,0.43107068843788343,0.20215860840562705,0.3669807119919767,0.550869846287853,-0.5889908618002349
9,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,15.789640188657012,1.0549176062992913,0.050000000000000044,0.0,sharpe_ratio,0,1,45.38936519570046,1.0244551753512443,0.3470468845350308,2.951921544329081,-0.26119537064065235,0.061895487792693604,0.09018350252546825,0.35169836201155813,0.25642286762343375,-0.5868713843848735
10,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,23.43738158112344,1.0324054036087884,0.050000000000000044,0.0,sharpe_ratio,1,0,62.100780043404384,1.1289701740728773,0.3427507305530421,3.293851984651465,-0.2928619864842633,0.4794841113428423,0.21028677023389952,0.3560440596544707,0.5906200778577124,-0.5371772893826237
11,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-14.08329548723586,1.05395340905559,0.050000000000000044,0.0,sharpe_ratio,0,1,108.6516118792163,1.3048316290571718,0.3010779770604481,4.333866069503974,-0.164712278611718,0.2573808352702629,0.1392411883677649,0.3266604658075639,0.42625662711750384,-0.4834107761641101
12,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-12.448789178945237,1.1513660676732569,0.050000000000000044,0.0,sharpe_ratio,1,0,65.31284071076777,1.0992449141137945,0.26908402707905404,4.0851362529625295,-0.16856861641060972,1.1296965265152945,0.29863945967260874,0.22609143938972065,1.3208791119146925,-0.16779199773867948
13,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-0.7674065239043524,1.156694791140999,0.050000000000000044,0.0,sharpe_ratio,0,1,118.10386239433153,1.3323736915861835,0.2931639308429062,4.544807704533558,-0.22524435996817394,-0.1877161691493292,-0.008763910792928042,0.3171991056558952,-0.027629052657025244,-0.5533102089873367
14,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-7.960835357362146,1.0670962309988643,0.050000000000000044,0.0,sharpe_ratio,0,2,78.84881776965358,1.195802399139124,0.31578959018443337,3.7867062002921914,-0.2573438101725867,0.08145122027854201,0.0934556937969997,0.3450346865490348,0.2708588366338588,-0.5993352169398278
15,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-15.710760484812248,1.1545995351228224,0.050000000000000044,0.0,sharpe_ratio,0,3,176.82749572295063,1.4832012710495577,0.27733108833911757,5.348124798889891,-0.17988195217556868,0.826316082928132,0.25807118855643085,0.2859181433055451,0.902605149756601,-0.4294200915317302
16,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-42.75915772456437,1.243659870220011,0.050000000000000044,0.0,sharpe_ratio,0,4,148.706056509618,1.4338948648432424,0.30775532166757547,4.6592041270762365,-0.2357865055552648,0.3952818553352031,0.18982623028317058,0.36033830301150016,0.5268000340144586,-0.5481273719313682
17,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-45.712137212071575,1.3336935276059843,0.050000000000000044,0.0,sharpe_ratio,0,5,174.77127369455854,1.472021611853429,0.2667300184124931,5.518769955532243,-0.21224834130769743,-0.3958493484226454,-0.08790432360332923,0.3418827462407961,-0.25711833828963143,-0.706064455062736
18,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-16.800184728037195,1.342298035810371,0.050000000000000044,0.0,sharpe_ratio,0,6,209.1993996195396,1.5769014449767904,0.30756797212060605,5.127001469315677,-0.19199058559986493,0.9018701816228116,0.26855169393709444,0.27541533028512677,0.9750789604161588,-0.2862816871779885
19,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-11.512258640584458,1.3117853709476028,0.050000000000000044,0.0,sharpe_ratio,0,7,156.44778597738085,1.4155332049832414,0.24787670895319894,5.710634173582259,-0.17696723634504108,0.8158275640708605,0.23908894267366199,0.23958988251033111,0.9979091778358065,-0.191953631772662
20,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-40.739979580929656,1.5438698455143867,0.050000000000000044,0.0,sharpe_ratio,0,8,170.06517695495884,1.4702771726833568,0.28206543129902195,5.212539395246535,-0.17128092569335585,0.7896742956062943,0.23728265158966355,0.2526065790257679,0.9393367841201746,-0.22763628809195469
21,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,-4.860023217801485,1.333265184619543,0.050000000000000044,0.0,sharpe_ratio,0,9,159.33456069729112,1.4497116047322116,0.29090040381243326,4.983532458988804,-0.1551726293781832,0.814080086046185,0.2444978787541392,0.2586395596813764,0.9453228232190827,-0.22650362176299987
22,46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,0.5831406954154237,1.398140153231108,0.050000000000000044,0.0,sharpe_ratio,0,10,191.64118176837783,1.5236894698378536,0.28686788222782367,5.311467627553284,-0.15517262937818332,0.29427453918863233,0.12985217896764878,0.28613419893394326,0.45381565521158257,-0.42126488087703884
