episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
1,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,-23.13919618493661,1.514969409419558,0.71557,-0.03606708158602834,-0.006818347166336336,0.15279436934101875,-0.04462433527978116,-0.20486853112513337,sharpe_ratio
2,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,15.64802399748453,1.2675515715488213,0.4311400000000001,-0.07697143516236482,-0.009531949910025372,0.24751316350515584,-0.03851088069433857,-0.3149623084531258,sharpe_ratio
3,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,11.40042591256102,1.4871096994451627,0.14671,0.13182190525176418,0.09362209087742679,0.23384850649894734,0.4003535976307303,-0.28503368909851945,sharpe_ratio
4,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,6.190732124434558,1.3974265095864284,0.050000000000000044,0.07590075572636201,0.05850922792245994,0.2008552275384739,0.2913004985705561,-0.1957449535194853,sharpe_ratio
5,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,24.62734054834153,1.2690628847043834,0.050000000000000044,0.05640909122662108,0.048749635393706026,0.2004286324371589,0.24322690226901925,-0.1457050695412957,sharpe_ratio
6,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,5.474847308507581,1.1985239581259075,0.050000000000000044,-0.12318759030241144,-0.05076278775497023,0.1666814150049895,-0.3045497769109452,-0.21314221867462269,sharpe_ratio
7,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,10.654108288941536,1.1325668607780595,0.050000000000000044,-0.12056153160115846,-0.044733362250934716,0.19357381553277994,-0.2310920107030671,-0.1962755430349442,sharpe_ratio
8,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,8.964706683488425,1.0913907442000523,0.050000000000000044,-0.11040105314327575,-0.04001461651600968,0.18920020775883895,-0.2114935125600585,-0.19791887480304993,sharpe_ratio
9,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,23.937073172873642,1.0277484971519781,0.050000000000000044,-0.0840591359738544,-0.028194464479030623,0.1761159484334219,-0.16009035371199862,-0.15596254733214865,sharpe_ratio
10,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,19.856909039202392,1.008346131306612,0.050000000000000044,-0.1610744023882189,-0.06970726598818078,0.17849331583068992,-0.39053152026321086,-0.18727805333195313,sharpe_ratio
11,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,30.08083245419444,0.9726739776437093,0.050000000000000044,-0.21143959006585145,-0.09605323720558412,0.19089492948800701,-0.5031733292403593,-0.30070862559161504,sharpe_ratio
12,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,30.462140394011367,0.9253134436422614,0.050000000000000044,-0.17614987244751268,-0.07531425521467539,0.1946800177441759,-0.3868617646914536,-0.26184360693102415,sharpe_ratio
13,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,22.655109047504233,0.8946435057328554,0.050000000000000044,-0.13726030619306206,-0.056432119135955916,0.17904250369843117,-0.31518839365096746,-0.18490587264056368,sharpe_ratio
14,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,25.58147880473006,0.892459504092305,0.050000000000000044,-0.21122675670528035,-0.09721703128047199,0.18337684963995995,-0.5301488790506916,-0.24113212068897194,sharpe_ratio
15,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,25.90905602160968,0.8921304142666245,0.050000000000000044,-0.11450409632567216,-0.0419460653787348,0.19059156399432955,-0.2200835362260985,-0.22456555880564177,sharpe_ratio
16,42,sharpe_zero_seed42,sharpe,zero,0.005,20,1e-06,29.23688121957831,0.8714505799547704,0.050000000000000044,0.02743041610842334,0.03248527301647397,0.1916030417890967,0.16954466230359483,-0.20209506945671374,sharpe_ratio
