episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown
1,45,baseline_none_seed45,price_only,profit,none,1.2722368129011383,0.169479941829848,0.71557,-0.5968662454440584,-0.3144208467719476,0.3945937204729356,-0.7968217192992889,-0.6258300723423746
2,45,baseline_none_seed45,price_only,profit,none,0.12436962195910439,0.08765759438764037,0.4311400000000001,0.015166907497716542,0.16589308852588203,0.541138646952077,0.30656300277251025,-0.48926342817724444
3,45,baseline_none_seed45,price_only,profit,none,0.8425295425771935,0.047485665028134665,0.14671,0.0,0.0,0.0,0.0,0.0
4,45,baseline_none_seed45,price_only,profit,none,1.648291709568739,0.02434445644306416,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
5,45,baseline_none_seed45,price_only,profit,none,1.4808015194280466,0.0234932742864217,0.050000000000000044,-0.24816445493478356,-0.0602374417389292,0.40297278930749336,-0.1494826532641247,-0.43536017455843046
6,45,baseline_none_seed45,price_only,profit,none,0.6044921158950032,0.004996961626658464,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
7,45,baseline_none_seed45,price_only,profit,none,2.846835157224494,0.005128964156602337,0.050000000000000044,-0.05572596177553846,0.0005148891824591217,0.2410785654431929,0.002135773379572598,-0.2788019700985276
8,45,baseline_none_seed45,price_only,profit,none,0.34987764693018675,0.0032296673638807422,0.050000000000000044,-0.21655135664789882,-0.09297025490096444,0.2218280202808184,-0.419109609251666,-0.39434596832972735
9,45,baseline_none_seed45,price_only,profit,none,2.288804822160463,0.007920137082361731,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
10,45,baseline_none_seed45,price_only,profit,none,0.5421574510245847,0.0020802677119879888,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
11,45,baseline_none_seed45,price_only,profit,none,3.1125541679174176,0.008509014982530448,0.050000000000000044,-0.4510585939739691,-0.15332008403219455,0.5178421099452024,-0.29607496394686544,-0.6706836822705333
12,45,baseline_none_seed45,price_only,profit,none,2.5476169884564515,0.0012316865849800304,0.050000000000000044,-0.6024750417740314,-0.26450836849651127,0.5583866057243124,-0.47370113427667854,-0.7352030425301085
13,45,baseline_none_seed45,price_only,profit,none,2.3153592575944835,0.0014229026672956965,0.050000000000000044,0.22842515246551387,0.17704891953792168,0.346055322381584,0.5116202759704865,-0.3265597453218526
14,45,baseline_none_seed45,price_only,profit,none,1.0630994064318422,0.004725722929625476,0.050000000000000044,-0.06799116484547973,-0.02292517787611814,0.15594532801164945,-0.14700778900157613,-0.1756599335800736
15,45,baseline_none_seed45,price_only,profit,none,2.198201824143377,0.0032085255360754634,0.050000000000000044,0.22842515246551387,0.17704891953792168,0.346055322381584,0.5116202759704865,-0.3265597453218526
16,45,baseline_none_seed45,price_only,profit,none,2.15399536307632,0.0020197516017712892,0.050000000000000044,-0.20008127880600546,-0.07265956329740442,0.27023973938959417,-0.26887075698609203,-0.35823216499217736
17,45,baseline_none_seed45,price_only,profit,none,1.8486849945144819,0.0020952843049225076,0.050000000000000044,-0.06129923862236186,-0.030765495527404152,0.03139571698933743,-0.9799265147488968,-0.06129923862236186
18,45,baseline_none_seed45,price_only,profit,none,2.0243379868288858,0.0020050424650067595,0.050000000000000044,-0.13598530826296007,-0.01518947773988888,0.34063460777340787,-0.04459170440483549,-0.3596880665552039
19,45,baseline_none_seed45,price_only,profit,none,2.254569396935138,0.001671225090989247,0.050000000000000044,-0.27900486096729893,-0.13706598533879955,0.1826454419758569,-0.7504484308834694,-0.3622966238296198
20,45,baseline_none_seed45,price_only,profit,none,2.7394496843325555,0.001422394495266107,0.050000000000000044,-0.6206812490272766,-0.29506335186822563,0.5215655495252627,-0.5657263063804675,-0.7315969575961592
21,45,baseline_none_seed45,price_only,profit,none,2.552546326907638,0.0019916150677011645,0.050000000000000044,-0.3157332802420705,-0.14725846387866148,0.2482419874290957,-0.5932053050482538,-0.3914333393945312
22,45,baseline_none_seed45,price_only,profit,none,3.169531059286438,0.0016921226206001046,0.050000000000000044,-0.41701744727819456,-0.19662309551073698,0.32112701649157194,-0.6122907304994608,-0.5712147969871519
23,45,baseline_none_seed45,price_only,profit,none,3.133928092708855,0.0018408932168557418,0.050000000000000044,-0.3874912971446687,-0.08975899852535596,0.550202293625994,-0.16313817584041299,-0.6642139604390297
24,45,baseline_none_seed45,price_only,profit,none,2.2382355919564088,0.0016157391620924325,0.050000000000000044,-0.3254493421706043,-0.07425317971072087,0.4899659281339926,-0.15154763922771097,-0.5768024201124174
25,45,baseline_none_seed45,price_only,profit,none,1.5935545828604567,0.0017505618950844175,0.050000000000000044,-0.5545529188782707,-0.28894579323767455,0.35734274074625544,-0.8085956710195249,-0.669929431508147
26,45,baseline_none_seed45,price_only,profit,none,2.6767861679459033,0.0018790948868271289,0.050000000000000044,0.23497086133163503,0.2164586871351588,0.42521933722407834,0.5090518426284346,-0.40301281910332687
27,45,baseline_none_seed45,price_only,profit,none,0.9724567079138775,0.0015684425289669238,0.050000000000000044,-0.23019707870844108,-0.0007199297903485169,0.5102802122005007,-0.0014108518675335978,-0.5732961135137054
28,45,baseline_none_seed45,price_only,profit,none,0.6486919409305917,0.0013647230154459546,0.050000000000000044,-0.3572289525025618,-0.18231277578597593,0.2009168215587556,-0.907404240080818,-0.4314840074461347
29,45,baseline_none_seed45,price_only,profit,none,1.8333129960102326,0.0012297196521256716,0.050000000000000044,0.14704960231075792,0.1640701921831751,0.4073614739252127,0.402763154311683,-0.4512546351245218
30,45,baseline_none_seed45,price_only,profit,none,3.0710654273570115,0.0013413305434439725,0.050000000000000044,-0.01944668117626247,0.02731108127132731,0.2714222675349995,0.10062211004042101,-0.23136529969318886
31,45,baseline_none_seed45,price_only,profit,none,2.103581007578863,0.0012725771829753718,0.050000000000000044,-0.4751192714742509,-0.13552428099110936,0.59700553130157,-0.22700674262706444,-0.6919993057245968
32,45,baseline_none_seed45,price_only,profit,none,3.2400679891250945,0.001194230332880722,0.050000000000000044,-0.3812725860182359,-0.08510115261927798,0.5502629699614368,-0.15465542343371205,-0.6645497464785907
33,45,baseline_none_seed45,price_only,profit,none,1.2693819415832777,0.0013002121827889262,0.050000000000000044,-0.26619640451288984,-0.10983879401937702,0.27921192606187784,-0.39338861906290845,-0.350313907474314
34,45,baseline_none_seed45,price_only,profit,none,2.5761420486541464,0.0011188435387409137,0.050000000000000044,-0.7118125222232973,-0.3905919089886143,0.5083649323810927,-0.7683297649173988,-0.7354505116809082
35,45,baseline_none_seed45,price_only,profit,none,3.2930787147266343,0.001253161049824651,0.050000000000000044,-0.4978790344753572,-0.15217364756406915,0.6015328764412959,-0.2529764432234152,-0.6948571274613204
36,45,baseline_none_seed45,price_only,profit,none,3.918768412505258,0.0013634205364846763,0.050000000000000044,-0.4379585957850154,-0.10124021388292326,0.6045693643056158,-0.16745839246949557,-0.6948571274613204
37,45,baseline_none_seed45,price_only,profit,none,3.3507428940947497,0.0013175370690091492,0.050000000000000044,-0.4978790344753572,-0.15217364756406915,0.6015328764412959,-0.2529764432234152,-0.6948571274613204
38,45,baseline_none_seed45,price_only,profit,none,2.6438212488908612,0.0013635558440613154,0.050000000000000044,-0.3293095687173131,-0.1432343369568142,0.303465424477379,-0.47199557314804147,-0.38856600695221644
39,45,baseline_none_seed45,price_only,profit,none,3.7672802018817872,0.0012870198205720295,0.050000000000000044,-0.5512874935006937,-0.20252260729790172,0.593408112896731,-0.34128722357583624,-0.7473833909120893
40,45,baseline_none_seed45,price_only,profit,none,2.0609753064903686,0.0014437537174283059,0.050000000000000044,-0.5420220329450911,-0.23598158533439428,0.4940427994369189,-0.4776541336162622,-0.7158474331640627
41,45,baseline_none_seed45,price_only,profit,none,1.9056645188503838,0.0012107742745213089,0.050000000000000044,0.0948011396752848,0.06943215868135733,0.2106971689900206,0.32953531845815115,-0.15114634962879514
42,45,baseline_none_seed45,price_only,profit,none,3.4965021824272715,0.001469345821261172,0.050000000000000044,-0.4379585957850154,-0.10124021388292326,0.6045693643056158,-0.16745839246949557,-0.6948571274613204
43,45,baseline_none_seed45,price_only,profit,none,3.0393750592215176,0.001470246664718112,0.050000000000000044,-0.5430255483070177,-0.19808606943389562,0.587371581453192,-0.33724149361094213,-0.7222930201277541
44,45,baseline_none_seed45,price_only,profit,none,3.1998435990250864,0.001229254135016057,0.050000000000000044,-0.39188312422567917,-0.08964371574693042,0.5568736832165435,-0.16097675011169804,-0.6949579762738072
45,45,baseline_none_seed45,price_only,profit,none,2.9390733677325147,0.0013430511600730794,0.050000000000000044,-0.561192372323265,-0.20559107727672488,0.6051549184406398,-0.3397329692147111,-0.7617630676370153
46,45,baseline_none_seed45,price_only,profit,none,2.9280912629558458,0.001216376408662491,0.050000000000000044,-0.5032406469523756,-0.15220372231848633,0.6100421813006935,-0.2494970462435354,-0.7302999835730486
47,45,baseline_none_seed45,price_only,profit,none,2.766382898245143,0.0019471683588948067,0.050000000000000044,-0.3874912971446687,-0.08975899852535596,0.550202293625994,-0.16313817584041299,-0.6642139604390297
48,45,baseline_none_seed45,price_only,profit,none,2.8012056115240207,0.0014737825103297907,0.050000000000000044,-0.5790126991929194,-0.23802213873305023,0.5685498982471809,-0.41864775539818755,-0.7425921810011289
49,45,baseline_none_seed45,price_only,profit,none,2.4432926889624946,0.0013904137049953135,0.050000000000000044,-0.017924881323194697,-0.00900554544867338,0.008154101233579247,-1.1044191371561365,-0.017924881323194697
50,45,baseline_none_seed45,price_only,profit,none,2.974508924174813,0.001443182068369734,0.050000000000000044,-0.48560547811934307,-0.13706952597070898,0.6103660882180677,-0.22456936683831238,-0.7296704302406116
51,45,baseline_none_seed45,price_only,profit,none,2.628619360795415,0.0009788482354452452,0.050000000000000044,-0.08985473557632617,0.026277526590559486,0.3821954718577576,0.06875415468119214,-0.501045336431439
52,45,baseline_none_seed45,price_only,profit,none,2.5953189000094605,0.0030197288487602706,0.050000000000000044,-0.010177687165178972,-0.005100728362673723,0.006539546879757923,-0.7799819248122798,-0.010177687165178972
53,45,baseline_none_seed45,price_only,profit,none,2.637131455357955,0.0026689298881302447,0.050000000000000044,-0.5075466317655042,-0.17952707603517548,0.5597158719026466,-0.32074680216751345,-0.7300300135866352
54,45,baseline_none_seed45,price_only,profit,none,3.1332240257578614,0.0012537870125410519,0.050000000000000044,-0.3250455847196698,-0.15510404992986204,0.2379735150367363,-0.6517702186561325,-0.43435055946405243
55,45,baseline_none_seed45,price_only,profit,none,2.24786132948354,0.0012171807520316431,0.050000000000000044,-0.5579610600342744,-0.21816348777345063,0.5703132708585368,-0.38253272178820635,-0.6888232102255241
56,45,baseline_none_seed45,price_only,profit,none,2.5731250008668805,0.0011161747768038538,0.050000000000000044,-0.7099768849354355,-0.407042773023812,0.4417350977937102,-0.9214635084620343,-0.7521704543594285
57,45,baseline_none_seed45,price_only,profit,none,2.3350813980269676,0.001031341543864414,0.050000000000000044,-0.14485978044107306,-0.038749307099591346,0.27776436979968194,-0.13950423924975175,-0.36507749084053065
58,45,baseline_none_seed45,price_only,profit,none,2.1926838672231703,0.0009899354315185253,0.050000000000000044,-0.23828761220945616,-0.10388127737269504,0.2307414830989345,-0.45020633471508936,-0.397360518084645
59,45,baseline_none_seed45,price_only,profit,none,2.1362702817558143,0.001015445643218773,0.050000000000000044,0.20305556564626404,0.19915403494943673,0.42168506115126964,0.4722814567006795,-0.3674043028833516
60,45,baseline_none_seed45,price_only,profit,none,3.389087659637984,0.000995109681542882,0.050000000000000044,-0.500607407163354,-0.188931225705549,0.5260468474083544,-0.3591528523293047,-0.7239527888257027
61,45,baseline_none_seed45,price_only,profit,none,2.4272701750047907,0.0010255814683484412,0.050000000000000044,-0.48560547811934307,-0.13706952597070898,0.6103660882180677,-0.22456936683831238,-0.7296704302406116
62,45,baseline_none_seed45,price_only,profit,none,2.7999365494884256,0.0009269567167609367,0.050000000000000044,-0.25296757201793807,-0.04114778864932178,0.4552884624876603,-0.0903774025471533,-0.5904661284870607
63,45,baseline_none_seed45,price_only,profit,none,2.772377257632035,0.0009222101350874829,0.050000000000000044,-0.5117688309598386,-0.17001569819345252,0.5891195393514593,-0.2885928692513182,-0.7302108190505606
64,45,baseline_none_seed45,price_only,profit,none,3.7848805924483933,0.0009941286282694284,0.050000000000000044,-0.49706978070248775,-0.1584920053564387,0.5872616357852896,-0.26988312482647075,-0.7434006287483289
65,45,baseline_none_seed45,price_only,profit,none,3.0793703395233187,0.0010037836915008978,0.050000000000000044,0.005768927913886168,0.12386065809514113,0.4800767396991208,0.2580017898237863,-0.5395476827388401
66,45,baseline_none_seed45,price_only,profit,none,3.240162909432433,0.0010166366149266372,0.050000000000000044,-0.32545336495987354,-0.03064516176334664,0.5779152013252269,-0.05302709064076133,-0.6736844203270473
67,45,baseline_none_seed45,price_only,profit,none,2.661076987511828,0.0009512471860956211,0.050000000000000044,-0.4067669972837056,-0.09316088187975458,0.5743615668816444,-0.16219901757276134,-0.7214581782130235
68,45,baseline_none_seed45,price_only,profit,none,3.6365836934801012,0.0009249300793960035,0.050000000000000044,-0.49270210019703775,-0.15431393487528888,0.5883362669212617,-0.26228866645057775,-0.708459007515327
69,45,baseline_none_seed45,price_only,profit,none,3.355187546465105,0.0008665197151734847,0.050000000000000044,-0.37531334453758247,-0.17760415566003152,0.2841904818114289,-0.6249475863089551,-0.4947843414913867
70,45,baseline_none_seed45,price_only,profit,none,3.3653672290087764,0.0009204522558249522,0.050000000000000044,-0.6709736942918765,-0.3355803626654187,0.5449071731106497,-0.6158486788671347,-0.7471804617251555
71,45,baseline_none_seed45,price_only,profit,none,3.9499811563910843,0.0009928956194515586,0.050000000000000044,-0.7257152037183575,-0.39101903910027247,0.551867744057555,-0.7085375858812516,-0.7505794402116601
72,45,baseline_none_seed45,price_only,profit,none,3.8192980202672704,0.0008956837041031958,0.050000000000000044,-0.16214601483498992,-0.05114098304984016,0.26851976271225514,-0.19045519232281857,-0.36836588544562454
73,45,baseline_none_seed45,price_only,profit,none,4.407507995131306,0.0008649277428602744,0.050000000000000044,-0.7032789527304315,-0.36806660130180147,0.5473227613736393,-0.6724854642954168,-0.770557103737088
74,45,baseline_none_seed45,price_only,profit,none,2.837461848282245,0.0008656038198356144,0.050000000000000044,-0.7182353107249491,-0.38128923146981286,0.5561410432299507,-0.685598080039849,-0.7937672621641167
75,45,baseline_none_seed45,price_only,profit,none,2.864594884929794,0.0009902544532824462,0.050000000000000044,-0.566311719548434,-0.22146780281889522,0.5797199398293148,-0.38202550508112815,-0.7180245785068664
76,45,baseline_none_seed45,price_only,profit,none,2.7918011501232103,0.0010024509818057368,0.050000000000000044,-0.35626699611980217,-0.09647963484116262,0.49043987130045336,-0.19672061854460696,-0.537420693170586
77,45,baseline_none_seed45,price_only,profit,none,2.220934610310785,0.0009187298933062429,0.050000000000000044,-0.867514536497719,-0.5906442961411443,0.4905093032579453,-1.2041449412235528,-0.867514536497719
78,45,baseline_none_seed45,price_only,profit,none,2.6633470380696433,0.0009055527828865683,0.050000000000000044,0.05947694499537448,0.03012513039873599,0.037316249190871724,0.8072925616035702,-0.011167509478013704
79,45,baseline_none_seed45,price_only,profit,none,3.222015622881495,0.0009965694973474827,0.050000000000000044,-0.6798549281493526,-0.3618976183245415,0.49373579966280423,-0.7329782822547983,-0.7477923086695445
80,45,baseline_none_seed45,price_only,profit,none,4.857795624199991,0.0010417858518760542,0.050000000000000044,-0.5353168782966248,-0.1946535295876305,0.5785090903167508,-0.3364744527714369,-0.6978723543863724
81,45,baseline_none_seed45,price_only,profit,none,2.926250056395714,0.0010781126580664262,0.050000000000000044,-0.6968559158785568,-0.3540942075534701,0.5673301527504073,-0.6241413502117368,-0.7522529344879967
82,45,baseline_none_seed45,price_only,profit,none,3.5309864680330274,0.001049257177185627,0.050000000000000044,-0.59106211257661,-0.2496657912054564,0.5666734177934694,-0.4405814413840212,-0.6497461981591024
83,45,baseline_none_seed45,price_only,profit,none,3.783841391647862,0.001080307672381166,0.050000000000000044,-0.4387376624064129,-0.1276706560196602,0.5532486888330548,-0.23076540188274244,-0.5413036097200794
84,45,baseline_none_seed45,price_only,profit,none,3.389371161037678,0.0011766446311382668,0.050000000000000044,-0.26910403308125386,-0.10182263123794122,0.3147155443771217,-0.323538614654279,-0.45435760071079934
85,45,baseline_none_seed45,price_only,profit,none,3.097139295749162,0.0011263198895840585,0.050000000000000044,-0.5467358927741197,-0.20295893747867966,0.584150769506242,-0.34744272895545836,-0.731994443260747
86,45,baseline_none_seed45,price_only,profit,none,2.9665700379265023,0.001166760141857226,0.050000000000000044,-0.429460472305071,-0.1170825487162298,0.5595335091244004,-0.2092502894052749,-0.5480734288325289
87,45,baseline_none_seed45,price_only,profit,none,3.1271438738140684,0.0009944170035832297,0.050000000000000044,-0.2038284312581854,-0.024308306112217015,0.4249031170074295,-0.057209055757037386,-0.44633769844323035
88,45,baseline_none_seed45,price_only,profit,none,4.767577777419866,0.0009840860871376336,0.050000000000000044,-0.34645716087820333,-0.13909365791786565,0.3567485946056502,-0.38989265836245196,-0.4392594779500265
89,45,baseline_none_seed45,price_only,profit,none,3.885417094481955,0.0010588384219145112,0.050000000000000044,-0.49911837344150467,-0.16839132741069585,0.5691078110810321,-0.2958865159324259,-0.6605213292379248
90,45,baseline_none_seed45,price_only,profit,none,4.06267430270857,0.0010181355374335184,0.050000000000000044,-0.4716524814584331,-0.150768341492043,0.559179740637966,-0.2696241128479225,-0.5951229269964053
