episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
1,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,-23.59721790546085,1.4245203296916606,0.71557,0.027690611268181398,0.040093534491050464,0.22626242850123177,0.17719925820928858,-0.18523639739190645,sharpe_ratio
2,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,11.437349785775973,1.5524824258480059,0.4311400000000001,0.12873046025170143,0.09047215511241236,0.22742893617282575,0.39780406413923325,-0.23452469445619717,sharpe_ratio
3,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,14.227653542887362,1.6360126569737732,0.14671,0.18760534374030158,0.12149308193578778,0.23863874510164212,0.5091087865218236,-0.22151230972303004,sharpe_ratio
4,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,19.20292285820119,1.4717995410532496,0.050000000000000044,-0.03152523432846577,0.009397973923976233,0.22572945572649933,0.04163379517187648,-0.30185357656399103,sharpe_ratio
5,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,4.164105530159365,1.3864264772905057,0.050000000000000044,0.05949013208989973,0.05761707709826602,0.23254165469563254,0.24777099472212602,-0.28105177278856175,sharpe_ratio
6,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,12.542267496481985,1.328375108495265,0.050000000000000044,-0.1053134721977318,-0.03638068367582825,0.19416603111626796,-0.18736894124412137,-0.3093998151493169,sharpe_ratio
7,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,25.115312110019442,1.2888370683452808,0.050000000000000044,0.22926727538447866,0.14613162731237184,0.2564667957054678,0.5697877064764074,-0.2539523935663718,sharpe_ratio
8,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,19.42905429355906,1.2953200390439235,0.050000000000000044,-0.01085016857867882,0.019099183252353935,0.22148723384129765,0.08623153091540744,-0.29911971488812716,sharpe_ratio
9,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,17.766017065113257,1.252015941168518,0.050000000000000044,0.07156067097965835,0.05737312160789809,0.20602424459350674,0.27847752443455054,-0.20118682381966535,sharpe_ratio
10,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,15.11789450993424,1.2477980505727335,0.050000000000000044,-0.03637453334374863,0.003680608267008223,0.21163256820591575,0.017391502159663057,-0.29381959026896154,sharpe_ratio
