episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
1,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,5.1002857844189124,1.5742640057817483,0.71557,0.0,0.0,0.0,0.0,0.0,cumulative_return
2,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,-6.957454908164071,1.5025269650943134,0.4311400000000001,0.0,0.0,0.0,0.0,0.0,cumulative_return
3,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,17.47955170897362,1.5076290560349992,0.14671,0.0,0.0,0.0,0.0,0.0,cumulative_return
4,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,2.2865732411510997,1.5696086825015312,0.050000000000000044,0.08254220179048422,0.0739317531134509,0.2515856255549576,0.29386318455344695,-0.3042688298612991,cumulative_return
5,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,29.0401823092745,1.5944443105576271,0.050000000000000044,0.1405899803563666,0.11671940848097528,0.2982833992970123,0.39130373582994227,-0.36906932942206405,cumulative_return
6,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,2.922398308787354,1.850961271372332,0.050000000000000044,-0.10142324055472718,0.007292015291281206,0.3491804874059873,0.020883226738849476,-0.38626008343875784,cumulative_return
7,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,24.748705690812166,1.942522260094772,0.050000000000000044,0.37222043955484074,0.19819822973387136,0.21199718569834056,0.9349097209992953,-0.18292937065181003,cumulative_return
8,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,26.835076930529546,1.9199461110369238,0.050000000000000044,0.3680732049488773,0.23461757448719367,0.32727511308266866,0.7168818071049906,-0.38639637474224253,cumulative_return
9,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,17.874028038763335,2.065283493511503,0.050000000000000044,-0.09886293869710183,0.0352659118470291,0.4172968134353348,0.08451037897152305,-0.5114354317782737,cumulative_return
10,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,14.42917658568896,2.3005877941866757,0.050000000000000044,0.22162484235186586,0.17594715744036682,0.3521004880567074,0.499707223955991,-0.3915423969909425,cumulative_return
11,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,20.71555341222478,2.156093703959891,0.050000000000000044,0.1650845308193294,0.19084356424857796,0.4432029796559009,0.4306008149962063,-0.43787257490758,cumulative_return
12,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,6.928793793928075,2.1521171522920897,0.050000000000000044,0.04294552175763866,0.058537360536678795,0.2679478627461263,0.2184654877883517,-0.3221951240657902,cumulative_return
13,42,reward_only_none_seed42,price_only,differential_sharpe,none,0.01,20,1e-06,26.80396730298055,1.9799735561242164,0.050000000000000044,0.08284750220510473,0.07356811248744899,0.24970041707118557,0.2946255090414042,-0.27864915022902403,cumulative_return
