episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
1,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,-23.59721790546085,1.4245203296916606,0.71557,0.21376612418172458,0.08374228414273821,0.19967129405886147,0.41940071825272823,-0.18523639739190645,sharpe_ratio
2,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,11.437349785775973,1.5524824258480059,0.4311400000000001,0.6387152327705397,0.1927783668917038,0.21024846651207843,0.9169073624640635,-0.23452469445619717,sharpe_ratio
3,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,14.227653542887362,1.6360126569737732,0.14671,0.4923942432700914,0.1601522969228779,0.21728457438939455,0.7370624324019882,-0.22151230972303004,sharpe_ratio
4,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,19.20292285820119,1.4717995410532496,0.050000000000000044,0.18319782491216818,0.0761991584277204,0.20466167204321528,0.3723176775944183,-0.30255172298742705,sharpe_ratio
5,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,4.164105530159365,1.3864264772905057,0.050000000000000044,0.2945255356813423,0.10886768870123342,0.21333207506168655,0.5103203007318685,-0.2868700071435851,sharpe_ratio
6,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,12.542267496481985,1.328375108495265,0.050000000000000044,-0.011445106683770745,0.012548271898163543,0.17944247415434492,0.06992921802543986,-0.3093998151493169,sharpe_ratio
7,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,25.115312110019442,1.2888370683452808,0.050000000000000044,0.5582642267883229,0.17937296804180747,0.23044980873986343,0.7783602382776869,-0.2539523935663718,sharpe_ratio
8,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,19.42905429355906,1.2953200390439235,0.050000000000000044,0.22448845865603828,0.0871022738341618,0.20182927300342665,0.4315641261447886,-0.29911971488812716,sharpe_ratio
9,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,17.766017065113257,1.252015941168518,0.050000000000000044,0.2131768323129808,0.08038333328390657,0.18469763130310632,0.43521583204275044,-0.20118682381966535,sharpe_ratio
10,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,15.11789450993424,1.2477980505727335,0.050000000000000044,0.004679261884015906,0.019363884463232006,0.18862168915422056,0.10265990380035107,-0.29381959026896154,sharpe_ratio
11,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,23.815887985156124,1.2573642244558774,0.050000000000000044,0.7242671301047867,0.20940962391904883,0.20057981133428754,1.0440214422679133,-0.19778332115267572,sharpe_ratio
12,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,26.780219903903976,1.2594451539581748,0.050000000000000044,0.3180753273424004,0.11161285027229462,0.19848659787131837,0.5623193276991668,-0.2740531559573326,sharpe_ratio
13,42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,13.511382913934568,1.2085247105491423,0.050000000000000044,0.21270027304882833,0.08466622389495715,0.20578682134599932,0.41142685105478033,-0.25986611768632306,sharpe_ratio
