Date,Open,High,Low,Close,Adj Close,Volume,Ticker,return_1,log_return_1,momentum_14,volatility_14,rsi_14,volume_change_1,news_count,mean_overall_sentiment,mean_ticker_sentiment,mean_ticker_relevance,weighted_ticker_sentiment,sentiment_std
2015-02-12,12.904666900634766,13.53933334350586,12.885333061218262,13.525333404541016,13.525333404541016,234744000,TSLA,-0.046616588460223096,-0.04773813562880035,0.00789904706716027,0.024841081476348316,51.4295974479752,0.6019490024669623,1.0,0.045171,0.035316,0.349637,0.035316,0.0
2015-02-13,13.526666641235352,13.732666969299316,13.394000053405762,13.584667205810549,13.584667205810549,92865000,TSLA,0.004386864226918918,0.004377269986898078,-0.01345920448743565,0.023796544965015543,47.28727856261054,-0.6043988344750025,1.0,-0.422389,-0.419046,1.0,-0.419046,0.0
2015-02-17,13.713333129882812,13.713333129882812,13.43333339691162,13.623332977294922,13.623332977294922,59694000,TSLA,0.0028462803614235366,0.0028422373753067332,-0.007913440932128424,0.023806455902816912,48.409746343195344,-0.35719592957518975,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-18,13.611332893371582,13.744667053222656,13.506667137145996,13.630666732788086,13.630666732788086,40704000,TSLA,0.0005383231478952588,0.0005381783039690399,0.02553043620017048,0.021982445936605963,55.68715190235574,-0.31812242436425775,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-19,13.666666984558104,14.162667274475098,13.583333015441896,14.11400032043457,14.11400032043457,77311500,TSLA,0.035459277020091884,0.034845074204363315,0.03172514660650916,0.022627847892721844,57.05003039487313,0.8993587853773586,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-20,14.052000045776367,14.506667137145996,13.987333297729492,14.473999977111816,14.473999977111816,89731500,TSLA,0.025506564298148016,0.02518669958065304,0.06635564048378528,0.023208441626654037,63.51811943125356,0.16064880386488434,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-23,14.37733268737793,14.546667098999023,13.755332946777344,13.822667121887209,13.822667121887209,127497000,TSLA,-0.04500019733692007,-0.046044145136946546,-0.01706644784692568,0.02487587198825469,46.564887371745314,0.4208722689356581,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-24,13.81933307647705,13.81933307647705,13.446666717529297,13.607333183288574,13.607333183288574,99054000,TSLA,-0.015578320500655662,-0.015700937648674494,-0.06525919340795994,0.022821235053541642,35.220910334726625,-0.22308760206122502,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-25,13.662667274475098,13.809332847595217,13.505332946777344,13.583999633789062,13.583999633789062,58642500,TSLA,-0.001714777553045277,-0.0017162494669841497,-0.06767330691059792,0.02278430955609072,34.711596814013944,-0.40797443818523227,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-26,13.600000381469728,14.072667121887209,13.481332778930664,13.812666893005373,13.812666893005373,97093500,TSLA,0.016833573717678796,0.01669345934649604,-0.06244626843266643,0.023136544638056276,36.021068165496544,0.6556848701880036,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-27,13.793333053588867,13.903332710266112,13.520000457763672,13.555999755859377,13.555999755859377,58231500,TSLA,-0.0185820116516362,-0.0187568262214745,-0.06450134870584645,0.02323013221773785,35.8612236842789,-0.40025336402539824,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-02,13.513333320617676,13.555999755859377,13.055333137512209,13.155332565307615,13.155332565307615,118831500,TSLA,-0.02955644716492256,-0.030002041037218083,-0.09265225692322698,0.024103877520584637,31.83702647695658,1.040673862084954,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-03,13.120667457580566,13.349332809448242,13.021332740783691,13.303999900817873,13.303999900817873,66484500,TSLA,0.011300918070464627,0.011237539737762535,-0.07734986921425424,0.02457903492982221,35.19731729284945,-0.4405145100415294,2.0,0.206653,0.193471,1.0,0.193471,0.1845011297743187
2015-03-04,13.283332824707031,13.501333236694336,13.147333145141602,13.496000289916992,13.496000289916992,63330000,TSLA,0.014431779204035822,0.014328632289798696,-0.04868424210356692,0.024912292511601635,40.73345502478829,-0.04744714933555938,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-05,13.523332595825195,13.746000289916992,13.34333324432373,13.375332832336426,13.375332832336426,73155000,TSLA,-0.008940979178158281,-0.008981189592245054,-0.011090341932290415,0.021696763954152615,47.64594477854936,0.155139744197063,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-06,13.280667304992676,13.383333206176758,12.8100004196167,12.925333023071287,12.925333023071287,100686000,TSLA,-0.0336440083328029,-0.03422299126233611,-0.04853517371829652,0.023345678229136538,40.78284774198018,0.3763379126512201,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-09,12.959333419799805,12.965999603271484,12.550000190734863,12.725333213806152,12.725333213806152,101050500,TSLA,-0.015473474370690687,-0.015594438016240312,-0.0659163044010892,0.023488090219415007,37.98824415160704,0.0036201656635481694,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-10,12.564000129699709,12.899999618530272,12.506667137145996,12.687999725341797,12.687999725341797,83695500,TSLA,-0.0029337926038629503,-0.002938104609135431,-0.06915780613861955,0.023447942218062894,37.49116055072113,-0.17174581026318525,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-11,12.743332862854004,13.07866668701172,12.734000205993652,12.916000366210938,12.916000366210938,74623500,TSLA,0.017969786081706296,0.017810238003898436,-0.08488025556362933,0.02152199994277264,32.94744769774516,-0.10839292435077152,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-12,12.916666984558104,12.963333129882812,12.649999618530272,12.73799991607666,12.73799991607666,62239500,TSLA,-0.013781390917263936,-0.01387723588855585,-0.11993920573306249,0.019555511681748287,23.93918673989873,-0.16595308448411028,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-13,12.596667289733888,12.783332824707031,12.48799991607666,12.57866668701172,12.57866668701172,81514500,TSLA,-0.01250849663327791,-0.012587386429474219,-0.0899971346995474,0.016655203500071308,28.08833543922981,0.30969079121779575,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-16,12.800000190734863,13.060667037963867,12.653332710266112,13.046667098999023,13.046667098999023,84432000,TSLA,0.037205883869277034,0.036530447505924116,-0.04120323040065743,0.020084057308034208,40.93166040568219,0.03579117825662914,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-17,13.028667449951172,13.247332572937012,12.929332733154297,12.982000350952148,12.982000350952148,73411500,TSLA,-0.00495657224609003,-0.0049688967921734046,-0.04431679174515668,0.020089098663551616,40.3915985051345,-0.13052515633882888,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-18,12.997332572937012,13.392000198364258,12.87399959564209,13.380666732788086,13.380666732788086,72313500,TSLA,0.030709164308927006,0.03024707436572859,-0.03127565180305969,0.021442012151227978,43.45983556355992,-0.01495678469994488,1.0,0.307311,0.210284,0.747767,0.210284,0.0
2015-03-19,13.466667175292969,13.63933277130127,12.968667030334473,13.043333053588867,13.043333053588867,127128000,TSLA,-0.025210528438961433,-0.025533757903858405,-0.03781843549008013,0.02190325989818697,42.423653051594734,0.7580119894625486,2.0,0.323152,0.3367035,0.953023,0.3364069309554964,0.0085086158980177
2015-03-20,13.16333293914795,13.265999794006348,13.041333198547363,13.20533275604248,13.20533275604248,64042500,TSLA,0.012420115455768377,0.012343618570630861,0.0038007545979279467,0.02076204575610448,50.79499912810756,-0.49623607702473094,3.0,0.1337556666666667,0.1815096666666666,0.9925636666666668,0.1803815192708041,0.3973426899747035
2015-03-23,13.233332633972168,13.366666793823242,13.164667129516602,13.308667182922363,13.308667182922363,39474000,TSLA,0.007825204316233458,0.007794746195763983,0.0003508179599582828,0.020643018171499015,50.07529485613357,-0.3836280594917437,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-24,13.43866729736328,13.586000442504885,13.31666660308838,13.447999954223633,13.447999954223633,54748500,TSLA,0.010469325694766773,0.010414901829068896,-0.0035566341628802123,0.020459557859115487,49.21224892508257,0.3869509043927648,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,13.218000411987305,13.239333152770996,12.846667289733888,12.953332901000977,12.953332901000977,85956000,TSLA,-0.036783689389238594,-0.03747727079732416,-0.031550611609097,0.02262752192807988,43.831616265165536,0.5700156168662156,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-26,12.928000450134276,12.986000061035156,12.646666526794434,12.694000244140623,12.694000244140623,61920000,TSLA,-0.020020535165919617,-0.020223661788001217,-0.017897626197928007,0.02142527045305832,46.418998837285514,-0.27963143934105816,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,12.604666709899902,12.619333267211914,12.09333324432373,12.333333015441896,12.333333015441896,129073500,TSLA,-0.028412417028683024,-0.028823861915902648,-0.030804709926099294,0.022353064950255814,44.21942670447611,1.0845203488372093,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,12.390000343322754,12.81666660308838,12.119999885559082,12.704667091369627,12.704667091369627,151342500,TSLA,0.030108169094502202,0.029663815265835405,0.0013136322815754387,0.02393531354899234,50.22374288809473,0.17252960522492988,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,12.902000427246094,12.917332649230955,12.560667037963867,12.584667205810549,12.584667205810549,75399000,TSLA,-0.009445338842494766,-0.00949022894720505,-0.02565292280938436,0.023501263135879948,45.41935980626272,-0.5017988998463749,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,12.579999923706056,12.81999969482422,12.403332710266112,12.505999565124512,12.505999565124512,56919000,TSLA,-0.006251070401743664,-0.006270690148005607,-0.018213247957345358,0.023286174890490532,46.70204441523411,-0.24509608880754385,1.0,0.284803,0.261362,1.0,0.261362,0.0
2015-04-02,12.682000160217283,12.881999969482422,12.666666984558104,12.733332633972168,12.733332633972168,75156000,TSLA,0.018177920738268627,0.01801467764900878,0.01229589357989358,0.02356825256310202,52.15692418427251,0.32040267748906337,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-06,13.199999809265137,13.850000381469728,13.166666984558104,13.539999961853027,13.539999961853027,186837000,TSLA,0.06335084074758979,0.06142509264600836,0.03781294173527683,0.027375020182741207,56.28609238045359,1.4859891425834264,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,13.500666618347168,13.670666694641112,13.40933322906494,13.550000190734863,13.550000190734863,65218500,TSLA,0.0007385693434276419,0.0007382967353085246,0.043752875090706356,0.027289894649423923,57.33975830683169,-0.6509337015687471,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,13.880000114440918,14.0600004196167,13.724666595458984,13.844667434692385,13.844667434692385,94546500,TSLA,0.0217466597645517,0.02151357432507504,0.034676949300837645,0.026698843787620927,56.16147642419085,0.44968835529796003,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,13.895333290100098,14.024666786193848,13.7413330078125,14.005999565124512,14.005999565124512,57003000,TSLA,0.011653015949509626,0.01158564245693893,0.07380525419235284,0.025519300755531417,63.41009397423967,-0.39709032063587757,1.0,0.276218,0.255819,1.0,0.255819,0.0
2015-04-10,13.989999771118164,14.109999656677246,13.93333339691162,14.0600004196167,14.0600004196167,61015500,TSLA,0.0038555516327911654,0.003848138043136459,0.06472140303947582,0.025440559244385215,62.274993247400474,0.07039103205094466,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,14.029333114624023,14.199999809265137,13.936667442321776,13.985333442687988,13.985333442687988,56373000,TSLA,-0.005310595640134919,-0.005324746976747791,0.05084402896737261,0.025561812932769535,59.79917610995073,-0.0760872237382304,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-14,13.904666900634766,13.965999603271484,13.699999809265137,13.830666542053224,13.830666542053224,45390000,TSLA,-0.011059221524362672,-0.011120829358951749,0.028455278787341776,0.02577949826608382,55.517102460768946,-0.19482731094672978,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-15,13.830666542053224,13.97266674041748,13.773332595825195,13.85533332824707,13.85533332824707,29286000,TSLA,0.0017834849910409734,0.0017818964701393522,0.06963462099985018,0.023213466725158192,65.0433542836094,-0.35479180436219426,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-16,13.846667289733888,13.944666862487791,13.752667427062988,13.779999732971191,13.779999732971191,24886500,TSLA,-0.005437155028403029,-0.005451990154159205,0.0855521874857259,0.0223108375102729,69.2963391361432,-0.15022536365498873,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-17,13.666000366210938,13.791999816894531,13.56666660308838,13.78600025177002,13.78600025177002,37048500,TSLA,0.0004354513000803806,0.000435356518677135,0.11778383300842665,0.02010010887980857,79.53371371667937,0.48869869206196137,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-20,13.785332679748535,13.856666564941406,13.59000015258789,13.684666633605955,13.684666633605955,38389500,TSLA,-0.007350472676152298,-0.007377620515208772,0.0771369714128165,0.019437044901519093,72.3811967316088,0.036195797400704555,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-21,13.720000267028809,14.050000190734863,13.620667457580566,13.96066665649414,13.96066665649414,51487500,TSLA,0.020168560205215513,0.019967868746211762,0.10933935941097195,0.01929731048170432,79.33479284859203,0.3411870433321611,1.0,0.031654,0.001639,1.0,0.001639,0.0
2015-04-22,14.166666984558104,14.791999816894531,14.112667083740234,14.629332542419434,14.629332542419434,117945000,TSLA,0.04789641514821552,0.04678474050637763,0.16978514721976024,0.02159551050081661,86.16849289878041,1.29075018208303,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-23,14.5513334274292,14.76533317565918,14.476667404174805,14.57333278656006,14.57333278656006,66168000,TSLA,-0.0038279091473923943,-0.003835254342096326,0.14450263772100191,0.02186921971539804,83.28507459287731,-0.438992750858451,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-24,14.699999809265137,14.720000267028809,14.534000396728516,14.562000274658203,14.562000274658203,36417000,TSLA,-0.0007776197845634769,-0.0007779222876599108,0.0754800823991515,0.015642849990057234,75.9566573995893,-0.44962821907870876,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-27,14.837332725524902,15.916666984558104,14.800000190734863,15.436667442321776,15.436667442321776,175089000,TSLA,0.060065042656655354,0.058330267238311494,0.13923743358151142,0.02131344367673419,83.29412049818139,3.8078919186094407,1.0,-0.342372,-0.343187,1.0,-0.343187,0.0
2015-04-28,15.649999618530272,15.699999809265137,15.20199966430664,15.36533260345459,15.36533260345459,91281000,TSLA,-0.004621129472000662,-0.004631839899719331,0.10983760902422812,0.021318735555075265,79.13149918608882,-0.47865942463547106,1.0,-0.106034,-0.250271,1.0,-0.250271,0.0
2015-04-29,15.33666706085205,15.664667129516602,15.175333023071287,15.49666690826416,15.49666690826416,59041500,TSLA,0.00854744301337429,0.008511120452263243,0.10643062897499078,0.021290316235917615,78.88886013905886,-0.35318960134091437,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-30,15.359333038330078,15.526000022888184,15.011333465576172,15.06999969482422,15.06999969482422,58678500,TSLA,-0.027532837607318283,-0.027918970236816925,0.07183493919376827,0.023260097560709413,67.10315141731584,-0.00614821777901986,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,15.329333305358888,15.451333045959473,14.694000244140623,15.0686674118042,15.0686674118042,79225500,TSLA,-8.840630703388364e-05,-8.841021510177892e-05,0.07746214801068008,0.023119806019443988,68.81222256742015,0.3501623252128121,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-04,15.211999893188477,15.648667335510254,15.140666961669922,15.36733341217041,15.36733341217041,66519000,TSLA,0.01982033262823535,0.019626467298796236,0.11110577103748609,0.022881439094937926,75.41344446841771,-0.1603839672832611,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-05,15.850666999816896,15.966667175292969,15.275333404541016,15.529999732971191,15.529999732971191,86953500,TSLA,0.010585201507501196,0.010529570494660813,0.12086799826821593,0.022824511118565018,76.48670442146201,0.30719794344473006,2.0,0.047547,0.0263314999999999,0.905698,0.0013140310456686,0.3397980423788518
2015-05-06,15.606666564941406,15.631333351135254,15.213333129882812,15.362000465393066,15.362000465393066,79063500,TSLA,-0.01081772507834955,-0.010876662094637066,0.11480411923642109,0.02311919227456083,74.3085567512469,-0.09073815315082201,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-07,14.733332633972168,15.83199977874756,14.68333339691162,15.786666870117188,15.786666870117188,141838500,TSLA,0.027643952080381284,0.027268756923558395,0.14512306555995447,0.0235703411894616,77.23725542180625,0.7939820524009182,2.0,0.3263049999999999,0.436389,1.0,0.436389,0.02852751598019
2015-05-08,15.732666969299316,15.894000053405762,15.579999923706056,15.77400016784668,15.77400016784668,70023000,TSLA,-0.000802367109835278,-0.0008026891786145386,0.1526769771000389,0.023262966304371042,79.14807901343637,-0.506318806247951,2.0,0.329877,0.37743,0.806736,0.3943771572955712,0.1000442958293974
2015-05-11,15.752667427062988,16.191999435424805,15.687333106994627,15.965999603271484,15.965999603271484,85084500,TSLA,0.012171892568897835,0.012098410758755259,0.14364163231735882,0.023103534204505498,78.64762913710959,0.21509361209888178,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-12,16.007333755493164,16.42333221435547,15.879332542419434,16.31599998474121,16.31599998474121,95451000,TSLA,0.021921607801995036,0.02168478414483605,0.11529353355193006,0.020737181312999287,76.50881974082318,0.1218377025192603,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-13,16.507333755493164,16.553333282470703,16.149999618530273,16.211999893188477,16.211999893188477,81603000,TSLA,-0.006374116918974937,-0.006394518342469454,0.11244285234051898,0.02085989202964038,75.37160375299634,-0.1450796743879058,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-14,16.321332931518555,16.326000213623047,16.083332061767578,16.273332595825195,16.273332595825195,43438500,TSLA,0.0037831669775971744,0.003776028799023596,0.11752041538861735,0.02075030527752681,76.09268807635601,-0.4676850115804566,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,16.261999130249023,16.626667022705078,16.166667938232422,16.589332580566406,16.589332580566406,67914000,TSLA,0.019418271142708665,0.019232142191383122,0.0746705947090911,0.014967763635108497,71.1835110811214,0.5634517766497462,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-18,16.46666717529297,16.65999984741211,16.399999618530273,16.583332061767578,16.583332061767578,50298000,TSLA,-0.0003617094762363715,-0.0003617749088878535,0.0792693194314027,0.014793717532967623,72.93497830886353,-0.25938687163176954,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-19,16.562000274658203,16.733333587646484,16.40999984741211,16.47599983215332,16.47599983215332,55113000,TSLA,-0.006472295749399448,-0.0064933318726669185,0.06319635891295405,0.01510221808608786,68.60908925179467,0.09572945246331854,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-20,16.475332260131836,16.516000747680664,16.091333389282227,16.290000915527344,16.290000915527344,56334000,TSLA,-0.011289082211751178,-0.011353287570736796,0.08095562345114926,0.01291865061155843,75.51597860211659,0.02215448260845898,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-21,16.20199966430664,16.441333770751953,16.157333374023438,16.374666213989258,16.374666213989258,29559000,TSLA,0.005197378373454464,0.005183918619289489,0.08666982729753459,0.012814776858642872,76.39453991275055,-0.4752902332516775,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-22,16.358667373657227,16.573333740234375,16.333999633789062,16.51533317565918,16.51533317565918,33346500,TSLA,0.008590523912465953,0.008553835328295118,0.07470390162678409,0.012223001828589791,74.78415662032936,0.1281335633817111,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26,16.511999130249023,16.799999237060547,16.433332443237305,16.497333526611328,16.497333526611328,52480500,TSLA,-0.0010898750183484518,-0.001090469364007163,0.06228807535562453,0.012227671175154949,72.27515951094583,0.5737933516261078,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-27,16.567333221435547,16.633333206176758,16.3700008392334,16.495332717895508,16.495332717895508,51123000,TSLA,-0.00012128073379813475,-0.00012128808890102426,0.07377504349486053,0.011517613516447858,78.25799753749986,-0.025866750507331338,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-28,16.468666076660156,16.786666870117188,16.336666107177734,16.76333236694336,16.76333236694336,54709500,TSLA,0.016246998689338543,0.016116428556298173,0.06186647915367849,0.010124597043017028,76.41545058355482,0.07015433366586477,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29,16.733333587646484,16.857999801635742,16.6286678314209,16.719999313354492,16.719999313354492,56839500,TSLA,-0.0025849904207780883,-0.0025883372774883786,0.059972051188138975,0.010205189755240112,75.16852564167623,0.03893290927535431,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,16.76066780090332,16.773332595825195,16.49799919128418,16.6299991607666,16.6299991607666,37576500,TSLA,-0.005382784466743784,-0.005397323849431632,0.041588348615458015,0.010231010641336323,68.67968831324926,-0.3389016441031325,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-02,16.594667434692383,16.626667022705078,16.420000076293945,16.55666732788086,16.55666732788086,32022000,TSLA,-0.004409611340134401,-0.004419362352227391,0.014750388781853419,0.008797546036020988,58.01870665078758,-0.14781845036126307,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-03,16.546667098999023,16.71466636657715,16.46733283996582,16.599332809448242,16.599332809448242,26722500,TSLA,0.0025769365731915794,0.0025736219652755413,0.023891741846266967,0.008535327029784639,63.45534585527589,-0.1654955967772157,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-04,16.5,16.6200008392334,16.380666732788086,16.39466667175293,16.39466667175293,36804000,TSLA,-0.01232978096437809,-0.012406423354541639,0.007456006642355684,0.009289026689576799,53.83323089530833,0.37726634858265506,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-05,16.399999618530273,16.64666748046875,16.3786678314209,16.609333038330078,16.609333038330078,45330000,TSLA,0.013093670696398219,0.013008689596127656,0.0012056216045184254,0.008414519945980923,50.67508581817619,0.2316596022171502,1.0,0.424946,0.403,1.0,0.403,0.0
2015-06-08,16.72333335876465,17.25,16.687332153320312,17.086000442504883,17.086000442504883,75255000,TSLA,0.028698768522178453,0.028294672033666528,0.030311663474205774,0.011356840159592594,62.875766923618855,0.6601588352084713,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-09,17.02666664123535,17.182666778564453,16.94266700744629,17.066667556762695,17.066667556762695,39166500,TSLA,-0.00113150446221999,-0.00113214509669344,0.03585019001133216,0.011130768035796226,65.84413723945276,-0.4795495315925852,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-10,16.793333053588867,16.933332443237305,16.566667556762695,16.713333129882812,16.713333129882812,51817500,TSLA,-0.020703187995237737,-0.02092050364232466,0.02598724312851064,0.012259920644274565,60.42007432849891,0.32300562981119074,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-11,16.884000778198242,16.95800018310547,16.69533348083496,16.76066780090332,16.76066780090332,30661500,TSLA,0.0028321502750325855,0.0028281472936911066,0.023573096505887348,0.012227294285885237,59.67907942186469,-0.40827905630337247,1.0,0.265853,0.111862,0.628108,0.111862,0.0
2015-06-12,16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,16.71266746520996,21334500,TSLA,-0.0028638677326909834,-0.0028679764483065502,0.011948550323018559,0.012115980129358595,55.189367264351766,-0.30419255418032387,1.0,0.117034,0.252377,0.970815,0.252377,0.0
2015-06-15,16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,16.691999435424805,32793000,TSLA,-0.0012366685227346297,-0.0012374338282701012,0.011799840774235903,0.012117913430114353,55.11202159790432,0.5370878155100893,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,16.874666213989258,29770500,TSLA,0.010943373157369374,0.010883927745015778,0.022996413748127553,0.012403216690738721,59.09817871736175,-0.09216906047022233,0.0,0.0,0.0,0.0,0.0,0.0
