episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
13,42,profit_none_seed42,profit,none,0.005,20,1e-06,7.424994510738594,0.0010031649637401213,0.050000000000000044,-0.4874162988063766,-0.1810463603073661,0.5223672397336789,-0.34658827456268093,-0.6936133492023329,sharpe_ratio
14,42,profit_none_seed42,profit,none,0.005,20,1e-06,7.84446099720792,0.0010436418380222173,0.050000000000000044,-0.4949736871846614,-0.18302459180049468,0.5318776926790905,-0.34411029888956624,-0.6960668204830385,sharpe_ratio
15,42,profit_none_seed42,profit,none,0.005,20,1e-06,7.516369484128068,0.0010607138730796477,0.050000000000000044,-0.30054945214302053,-0.0417245829659697,0.5246625524940525,-0.07952651236042368,-0.6833170188462506,sharpe_ratio
16,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.277417944901483,0.0011230025331154727,0.050000000000000044,-0.5703277155338229,-0.2579111897564804,0.5025910369445687,-0.5131631302547994,-0.6719204660874405,sharpe_ratio
17,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.873877449464135,0.0011221109219106957,0.050000000000000044,-0.6519250994951433,-0.3298140018672451,0.5095693329082907,-0.647240680644734,-0.7431920958599707,sharpe_ratio
18,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.469322132357764,0.0012281338859078243,0.050000000000000044,-0.19535572126714784,0.016994834129063108,0.503594606389317,0.033747053509792374,-0.6475154733218482,sharpe_ratio
19,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.478332808678221,0.0011621249004498276,0.050000000000000044,-0.6223499492323896,-0.29202978270716995,0.5361549641135558,-0.5446742122214484,-0.7474177914493694,sharpe_ratio
20,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.466953568132759,0.0011072734306243222,0.050000000000000044,-0.4445353677053808,-0.1675908187775168,0.4737399572867983,-0.3537612063321454,-0.5501285383683243,sharpe_ratio
21,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.427608516537948,0.0011000143695042862,0.050000000000000044,-0.19230391911780498,0.007202021097591826,0.48013920895836587,0.014999860380526291,-0.5421563725129774,sharpe_ratio
22,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.607931226626985,0.0010930139845319257,0.050000000000000044,-0.3332837861643907,-0.06615192673586079,0.5215117231159293,-0.12684648072840266,-0.6223746893886343,sharpe_ratio
23,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.450491079330822,0.0010753129420152808,0.050000000000000044,-0.48651527754372503,-0.17287856300096183,0.5390108050882992,-0.3207330193921462,-0.6434505041108909,sharpe_ratio
24,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.210984626926685,0.001151172419164346,0.050000000000000044,0.04304760126853413,0.14047044451040547,0.47252247561017807,0.29727780531288606,-0.5215631675660531,sharpe_ratio
25,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.952189043446147,0.0011490642719291792,0.050000000000000044,-0.04954310150414187,0.10091516208827422,0.4948737326191884,0.203921031642085,-0.6243092196915314,sharpe_ratio
26,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.650503741227347,0.0011469066815631827,0.050000000000000044,-0.1070968380880819,0.07541493972441393,0.5101138533726804,0.14783942687656645,-0.6279334587494336,sharpe_ratio
27,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.00435468822959,0.0010875300766726608,0.050000000000000044,-0.21860091948793958,-0.010868287234492291,0.47654689355684254,-0.02280633318868948,-0.5636585936699745,sharpe_ratio
28,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.912214673055535,0.0010982228549721146,0.050000000000000044,-0.12264790950662863,0.058003513471649004,0.49549893387893273,0.11706082396096787,-0.6270486924674827,sharpe_ratio
29,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.724325756583212,0.0010197943037375185,0.050000000000000044,-0.40390277082882586,-0.12605638349728165,0.50061645494171,-0.2518023174287373,-0.679022219171233,sharpe_ratio
30,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.831186486045791,0.001084210059351867,0.050000000000000044,-0.3942373222578076,-0.12433691702406591,0.48773110117919594,-0.2549292360553887,-0.6612263955541662,sharpe_ratio
31,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.878289401956884,0.001182685078152206,0.050000000000000044,-0.22522112399064487,-0.00011084130726957131,0.5068896933879291,-0.00021866948315467732,-0.6409800838845168,sharpe_ratio
32,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.76582738703194,0.001229628101331863,0.050000000000000044,0.22167229147074474,0.24370929660458596,0.48753458240657305,0.49988104515906484,-0.6388949910482171,sharpe_ratio
33,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.702551277761458,0.001221751341175222,0.050000000000000044,-0.4112835191052816,-0.1424208977368676,0.4743470734058977,-0.3002461820081651,-0.6519915402183879,sharpe_ratio
