episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
1,42,profit_none_seed42,profit,none,0.005,20,1e-06,-0.037884426643238545,0.00188689070893279,0.71557,-0.22507366482381885,-0.08720799112882338,0.2708706508300021,-0.32195437512923814,-0.3446157215319572,sharpe_ratio
2,42,profit_none_seed42,profit,none,0.005,20,1e-06,1.1941279345611977,0.0001748201582415086,0.4311400000000001,-0.07513976754794471,-0.009823439280073454,0.24194674973176672,-0.04060165838542642,-0.2776557647149709,sharpe_ratio
3,42,profit_none_seed42,profit,none,0.005,20,1e-06,1.7297192470609688,0.00017879782228912746,0.14671,-0.13705589716104338,-0.03463354654191808,0.278503275300429,-0.12435597572257612,-0.3679595147755561,sharpe_ratio
4,42,profit_none_seed42,profit,none,0.005,20,1e-06,2.2217773117617403,0.0001504195600318173,0.050000000000000044,0.014055176279645254,0.03654119716282822,0.24075105020847554,0.15178001147320355,-0.29201106398606,sharpe_ratio
5,42,profit_none_seed42,profit,none,0.005,20,1e-06,3.4655150596900874,0.0001489825046134216,0.050000000000000044,0.15473684405150223,0.11171332792647393,0.26001228140022276,0.4296463510295488,-0.307202146449567,sharpe_ratio
6,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.077423326752802,0.0001565177256087309,0.050000000000000044,-0.08967062438188933,-0.01826306559455626,0.23991825706290054,-0.07612203347145917,-0.27856353016154345,sharpe_ratio
7,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.020752695899807,0.00014426958186497649,0.050000000000000044,0.18982580006251282,0.12606227319763108,0.2512241554209474,0.5017920071674757,-0.2697231035858101,sharpe_ratio
8,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.028452167823311,0.00014622785553267554,0.050000000000000044,-0.10345844577864727,-0.03168475124854775,0.21312318445436665,-0.14866872100126677,-0.2776173541182596,sharpe_ratio
9,42,profit_none_seed42,profit,none,0.005,20,1e-06,3.9990907622829464,0.00015068198404129927,0.050000000000000044,-0.140571417495847,-0.04461386127848843,0.24674232613801597,-0.18081154529415253,-0.3161295840278402,sharpe_ratio
10,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.247078048495833,0.00016089234885850016,0.050000000000000044,0.04585631051120642,0.04946225482803257,0.2274604213530034,0.21745433572054476,-0.21965522865356957,sharpe_ratio
