episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown
1,45,state_only_decay_seed45,price_sentiment,profit,decay,1.463614671510959,0.252162398836868,0.71557,0.12560655701659806,0.07389660670126763,0.15529845407136852,0.47583607411383444,-0.19605475471208111
2,45,state_only_decay_seed45,price_sentiment,profit,decay,0.8104723801674044,0.048959262565813545,0.4311400000000001,0.07712750209077712,0.08510485545559154,0.30130485232970494,0.2824543142852043,-0.43563233040407445
3,45,state_only_decay_seed45,price_sentiment,profit,decay,1.905542861157987,0.05558692711687279,0.14671,0.3724534993784827,0.19433487684080664,0.19902744650037246,0.9764224998005134,-0.11629314073147634
4,45,state_only_decay_seed45,price_sentiment,profit,decay,1.8546657749374462,0.05242224409958533,0.050000000000000044,-0.2057993558443173,0.056744400261156125,0.5856484181187589,0.096891579496505,-0.6291216595632839
5,45,state_only_decay_seed45,price_sentiment,profit,decay,2.273456834154565,0.05901334773619711,0.050000000000000044,-0.264883326865231,-0.09541950828842982,0.3304255275485391,-0.2887776528537518,-0.45715885048194904
6,45,state_only_decay_seed45,price_sentiment,profit,decay,2.3633691568281576,0.06035681538415716,0.050000000000000044,0.05137352026776365,0.1369595418418983,0.4559302534711555,0.30039581887619365,-0.4784513500911176
7,45,state_only_decay_seed45,price_sentiment,profit,decay,1.774258300174018,0.0575565889281138,0.050000000000000044,-0.05076154893247564,-0.022582685410556858,0.08015386222358514,-0.2817417000763307,-0.11618544569149791
8,45,state_only_decay_seed45,price_sentiment,profit,decay,1.0603177363594374,0.056331371956641126,0.050000000000000044,-0.5210326600537064,-0.22523958628808194,0.4791732439063122,-0.4700587713368251,-0.5733547896569839
9,45,state_only_decay_seed45,price_sentiment,profit,decay,1.173949324635044,0.04337335813373113,0.050000000000000044,-0.33738256613044837,-0.030057367166912097,0.5940240268128739,-0.05059958151554802,-0.6620056901037505
10,45,state_only_decay_seed45,price_sentiment,profit,decay,1.504090765997653,0.04331842956185134,0.050000000000000044,0.21398163805842318,0.1751119687712548,0.36066462357517626,0.4855257691630928,-0.3858165213412327
11,45,state_only_decay_seed45,price_sentiment,profit,decay,2.0099123912071466,0.02847563112079948,0.050000000000000044,0.07841077753355252,0.14714281032479448,0.4485282795046036,0.3280569298491339,-0.42730057254829845
12,45,state_only_decay_seed45,price_sentiment,profit,decay,2.4094527039994604,0.020527751192348807,0.050000000000000044,0.1971501710859258,0.12770093503763835,0.24828158550811347,0.5143391314192541,-0.1892087687583277
13,45,state_only_decay_seed45,price_sentiment,profit,decay,2.026879771774303,0.017356997484171112,0.050000000000000044,-0.0588919715749302,0.01998356494515896,0.3156480526892634,0.06330964114906669,-0.3646637669762861
14,45,state_only_decay_seed45,price_sentiment,profit,decay,1.11261607184495,0.014663628598977019,0.050000000000000044,-0.06051367717077771,-0.022423529178971946,0.13031313888502688,-0.17207420042852206,-0.18958144353965745
15,45,state_only_decay_seed45,price_sentiment,profit,decay,2.020723204813687,0.01291226240830078,0.050000000000000044,-0.4136700958762606,-0.09250110609200368,0.5851856549404656,-0.15807138351915748,-0.6948571274613204
16,45,state_only_decay_seed45,price_sentiment,profit,decay,2.571296419579875,0.01001948760430476,0.050000000000000044,-0.3996225730865691,-0.14091456891117626,0.45597410244815595,-0.3090407287488398,-0.5709666735612013
17,45,state_only_decay_seed45,price_sentiment,profit,decay,2.644930795583887,0.008933403743082581,0.050000000000000044,-0.005575296489603532,0.05486178216277371,0.3361685319253399,0.16319725659199424,-0.3104013330544465
18,45,state_only_decay_seed45,price_sentiment,profit,decay,1.417454199958528,0.005060209676520849,0.050000000000000044,-0.6071376222980506,-0.2846971480862337,0.5155547230446761,-0.5522151875651867,-0.7717614722081311
19,45,state_only_decay_seed45,price_sentiment,profit,decay,1.293899566341469,0.004455851363039929,0.050000000000000044,-0.014475004961691962,0.012662318077547585,0.1985142671718553,0.06378543093119711,-0.20582209592555634
20,45,state_only_decay_seed45,price_sentiment,profit,decay,3.259362287963374,0.002309890567376692,0.050000000000000044,0.08623502829085639,0.11102914931478924,0.3578346249007042,0.31028062012053415,-0.31016442025492075
21,45,state_only_decay_seed45,price_sentiment,profit,decay,1.8037518269021597,0.0012603092499440642,0.050000000000000044,0.34777017993951675,0.2543360618405457,0.3928051514983416,0.6474865741205013,-0.39395474961265875
22,45,state_only_decay_seed45,price_sentiment,profit,decay,2.3381707271918173,0.0016424858664770897,0.050000000000000044,0.002477484324439949,0.01857196462275068,0.18569893850935257,0.10001115123129968,-0.1458756529512808
23,45,state_only_decay_seed45,price_sentiment,profit,decay,2.6227036212146286,0.0013003864569339713,0.050000000000000044,-0.0044198916795900045,0.007601486816725345,0.1404595952495604,0.05411867237136393,-0.22071897969154963
24,45,state_only_decay_seed45,price_sentiment,profit,decay,0.8531767311097253,0.0014183386413866696,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
25,45,state_only_decay_seed45,price_sentiment,profit,decay,1.929613533710019,0.001982021334687772,0.050000000000000044,-0.04374807327515251,-0.021743744888633842,0.03029456940749074,-0.717743982301244,-0.04374807327515251
26,45,state_only_decay_seed45,price_sentiment,profit,decay,1.1752069498433295,0.0014752013605974837,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
27,45,state_only_decay_seed45,price_sentiment,profit,decay,2.66498345311206,0.0014070362747554638,0.050000000000000044,-0.5122502674210474,-0.2098901421837871,0.4988286626687656,-0.4207660022198028,-0.6387388644077439
28,45,state_only_decay_seed45,price_sentiment,profit,decay,1.321114342536798,0.000853628334856039,0.050000000000000044,-0.10028983020856608,-0.017859941089002795,0.2646986404665948,-0.06747273449353713,-0.3171538577539884
29,45,state_only_decay_seed45,price_sentiment,profit,decay,2.169079701632785,0.0017324355110603384,0.050000000000000044,-0.30742749829056615,-0.10128411265116133,0.39394084725389494,-0.25710487591525055,-0.5272379573876425
30,45,state_only_decay_seed45,price_sentiment,profit,decay,2.6235086673761026,0.0009652881525517874,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
31,45,state_only_decay_seed45,price_sentiment,profit,decay,2.189537134741052,0.001370766091700326,0.050000000000000044,-0.44987928196071314,-0.19159731973378746,0.41721201855586126,-0.45923250340913696,-0.5453899528415747
32,45,state_only_decay_seed45,price_sentiment,profit,decay,1.9600629592081407,0.0011395024548722687,0.050000000000000044,-0.4690478066392071,-0.18430627670941047,0.47709644890245767,-0.38630821322061837,-0.7240870461478945
33,45,state_only_decay_seed45,price_sentiment,profit,decay,1.421287771198506,0.0009574340771298617,0.050000000000000044,-0.14787365104837968,-0.06019385830585444,0.18956589649565683,-0.31753527094591905,-0.30433502606487517
34,45,state_only_decay_seed45,price_sentiment,profit,decay,2.795195106487363,0.0009489105794682686,0.050000000000000044,0.2888314121214606,0.24408916736018194,0.4274531905635151,0.5710313380475582,-0.3336839849322496
35,45,state_only_decay_seed45,price_sentiment,profit,decay,1.4023078147353945,0.0008776008457518709,0.050000000000000044,-0.11961857716585877,-0.036028645058565845,0.23257495806398545,-0.15491197056844672,-0.2982405643483709
36,45,state_only_decay_seed45,price_sentiment,profit,decay,2.4943450597928654,0.0011337841159891793,0.050000000000000044,0.009866156309924268,0.019759036280472486,0.17139809032174924,0.1152815427720387,-0.22216093349010446
37,45,state_only_decay_seed45,price_sentiment,profit,decay,1.5079305925367237,0.001120369168940643,0.050000000000000044,-0.29167199072793437,-0.13736474285731148,0.22419869150676225,-0.6126919917958946,-0.3569934126909612
38,45,state_only_decay_seed45,price_sentiment,profit,decay,3.4060617974937157,0.0011339964850847072,0.050000000000000044,0.2381971156928977,0.23125175444531565,0.44924665371488126,0.5147545397012168,-0.3972946458394859
39,45,state_only_decay_seed45,price_sentiment,profit,decay,2.53067780962885,0.00119913901855924,0.050000000000000044,-0.7088130847288237,-0.36506038416353537,0.574037642277168,-0.6359519956136775,-0.8259252518594985
40,45,state_only_decay_seed45,price_sentiment,profit,decay,1.3674329601847797,0.001589119151736527,0.050000000000000044,-0.14762636468648038,-0.07440891151579676,0.07405652311484004,-1.004758370851549,-0.14762636468648038
41,45,state_only_decay_seed45,price_sentiment,profit,decay,4.437572295475656,0.0012066845795943458,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
42,45,state_only_decay_seed45,price_sentiment,profit,decay,2.469521128475219,0.0013697150045692916,0.050000000000000044,-0.06429005739910043,-0.021112279993052097,0.1552428587960464,-0.13599517656904786,-0.21951069036050685
43,45,state_only_decay_seed45,price_sentiment,profit,decay,1.8588061414539168,0.0010210729598818297,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
44,45,state_only_decay_seed45,price_sentiment,profit,decay,2.9793080411291384,0.001411745109028135,0.050000000000000044,-0.38696498563699455,-0.11222847161616045,0.5021019552426164,-0.2235172965258251,-0.6668234827815438
45,45,state_only_decay_seed45,price_sentiment,profit,decay,2.421919483553465,0.0015436037537558147,0.050000000000000044,-0.5654924048883174,-0.22629306618635214,0.5690345851291858,-0.39767893217769473,-0.7324586335566214
46,45,state_only_decay_seed45,price_sentiment,profit,decay,2.75409652965831,0.0011740379836187875,0.050000000000000044,-0.6014654779829351,-0.25110361207037624,0.5877429604895933,-0.4272337211171453,-0.7716873806962443
47,45,state_only_decay_seed45,price_sentiment,profit,decay,2.693216580675134,0.0012907238124560102,0.050000000000000044,0.31208315112715845,0.27015043927329585,0.45447281854697125,0.5944259551913662,-0.3359448942922283
48,45,state_only_decay_seed45,price_sentiment,profit,decay,3.830553969689236,0.0012256343810003794,0.050000000000000044,0.24820244716073092,0.22904712283406758,0.4364826838217038,0.524756493954362,-0.47826185695221857
49,45,state_only_decay_seed45,price_sentiment,profit,decay,3.4610987722729996,0.0011078806173457014,0.050000000000000044,-0.3386205938304715,-0.06237534273430778,0.5363325295235802,-0.11629975677536337,-0.6259042748304138
50,45,state_only_decay_seed45,price_sentiment,profit,decay,2.7526495726908435,0.0010745573496715394,0.050000000000000044,-0.5100327093552954,-0.16443125930589186,0.5975038829586173,-0.27519697192876696,-0.7164859506851586
51,45,state_only_decay_seed45,price_sentiment,profit,decay,3.4907658153097034,0.0012477087187465672,0.050000000000000044,-0.49072132018225023,-0.14297308827878552,0.6073980645479409,-0.23538614398647117,-0.7323589568967013
52,45,state_only_decay_seed45,price_sentiment,profit,decay,2.6905704247689783,0.0013980084341426884,0.050000000000000044,-0.5609320837830019,-0.214193041327711,0.5867399617274147,-0.3650561667848694,-0.7417211306563403
53,45,state_only_decay_seed45,price_sentiment,profit,decay,1.3095192153752289,0.0011036338019391626,0.050000000000000044,0.042378715938719225,0.12804979228853686,0.44571175118394524,0.28729283432262637,-0.409079780770364
54,45,state_only_decay_seed45,price_sentiment,profit,decay,1.6512701650565378,0.0009370882884688232,0.050000000000000044,-0.1872389393607259,-0.05688822907761326,0.3016728727516399,-0.18857588539108713,-0.3248781258260356
55,45,state_only_decay_seed45,price_sentiment,profit,decay,2.6298860296940236,0.0010323371259858315,0.050000000000000044,-0.2987675718909074,-0.03577962573082194,0.5341478563938832,-0.06698449746176248,-0.4855359498935615
56,45,state_only_decay_seed45,price_sentiment,profit,decay,2.1672525911682854,0.0011234080963732293,0.050000000000000044,-0.5309893433480732,-0.18611739315953735,0.5903073504418515,-0.3152889643339634,-0.7195194599651016
57,45,state_only_decay_seed45,price_sentiment,profit,decay,1.2219341195739597,0.0011567890297588205,0.050000000000000044,-0.32505528014960006,-0.02682127071706264,0.5839793011553063,-0.04592846127251634,-0.6587680910955731
58,45,state_only_decay_seed45,price_sentiment,profit,decay,2.350582318259795,0.0010168528453247533,0.050000000000000044,-0.06421552923900631,-0.010196247255939705,0.21438608888125427,-0.047560209289452905,-0.2908541509323621
59,45,state_only_decay_seed45,price_sentiment,profit,decay,1.2662980569134785,0.001185666778219432,0.050000000000000044,-0.019656136283695336,-0.0057794406590881975,0.09088171283345181,-0.06359299884322708,-0.14322085893704561
60,45,state_only_decay_seed45,price_sentiment,profit,decay,2.0327887175629535,0.0010151577382127622,0.050000000000000044,-0.10103135626140558,-0.022761157159582268,0.24611063093245053,-0.09248343752297915,-0.25504409099366876
61,45,state_only_decay_seed45,price_sentiment,profit,decay,2.1852879745940834,0.0010011744856050222,0.050000000000000044,-0.35216248189539034,-0.05436963258449268,0.5700316805528494,-0.09538001911009909,-0.6589606141710487
62,45,state_only_decay_seed45,price_sentiment,profit,decay,2.9460656876299782,0.000978522693665086,0.050000000000000044,-0.1821668936182732,-0.006556757177195838,0.43454578541247246,-0.01508876025796025,-0.5781841811744919
63,45,state_only_decay_seed45,price_sentiment,profit,decay,2.100862722343484,0.0010155932271293797,0.050000000000000044,-0.11193673792838921,0.055847914079242944,0.4773088552437844,0.11700582016379886,-0.4883249805718348
64,45,state_only_decay_seed45,price_sentiment,profit,decay,2.808736791900852,0.0010108094843311027,0.050000000000000044,0.08784826211766661,0.15434975792837702,0.4501388959816267,0.3428936252926632,-0.550570293258249
65,45,state_only_decay_seed45,price_sentiment,profit,decay,1.984126443393513,0.0012504967931099983,0.050000000000000044,-0.6442055788220987,-0.3179160716365682,0.520385838623863,-0.6109237570285982,-0.727941943901658
66,45,state_only_decay_seed45,price_sentiment,profit,decay,3.016832501303884,0.001165380307772485,0.050000000000000044,-0.6882417168530861,-0.3590284060218716,0.5278183093156859,-0.6802121102758832,-0.7772470907694209
