seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,dataset,strategy,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,comparison_group
46,sharpe_none_seed46,sharpe,none,0.005,20,1e-06,train,double_dqn,5.251793045717604,0.39913792711259943,0.2334541739380796,1.7097056796185837,-0.17398100828948126,sharpe_none
46,sharpe_none_seed46,sharpe,none,0.005,20,1e-06,validation,double_dqn,1.0220864000302528,0.2836268056257689,0.2448143001283043,1.1585385554566194,-0.2565289846520181,sharpe_none
46,sharpe_none_seed46,sharpe,none,0.005,20,1e-06,test,double_dqn,-0.1845013643202269,-0.07478299651614195,0.22447368752241872,-0.33314816244854173,-0.3270117479410214,sharpe_none
42,sharpe_sparse_seed42,sharpe,sparse,0.005,20,1e-06,train,double_dqn,47.229788878902056,0.9473959556263074,0.1679357485086664,5.641419197755959,-0.045668428362314106,sharpe_sparse
42,sharpe_sparse_seed42,sharpe,sparse,0.005,20,1e-06,validation,double_dqn,1.1111990584589764,0.28042474624100455,0.16705632466476278,1.6786239419773048,-0.12941469376471426,sharpe_sparse
42,sharpe_sparse_seed42,sharpe,sparse,0.005,20,1e-06,test,double_dqn,-0.15973068488886633,-0.07404726089470892,0.14859032683370646,-0.4983316375471618,-0.20966733523451875,sharpe_sparse
43,sharpe_sparse_seed43,sharpe,sparse,0.005,20,1e-06,train,double_dqn,5.304789908187797,0.3870177930009988,0.18575820053905426,2.083449300638715,-0.11800399905692471,sharpe_sparse
43,sharpe_sparse_seed43,sharpe,sparse,0.005,20,1e-06,validation,double_dqn,0.558726180541598,0.15892389137496532,0.13394267284269312,1.186506794303045,-0.09166064172955124,sharpe_sparse
43,sharpe_sparse_seed43,sharpe,sparse,0.005,20,1e-06,test,double_dqn,-0.2790240512342397,-0.1410781738491078,0.16056975593708697,-0.8786098790882128,-0.347725768193903,sharpe_sparse
44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,train,double_dqn,12.148618011038742,0.575976229008553,0.20614263472046992,2.7940664957037087,-0.14360266491070928,sharpe_sparse
44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,validation,double_dqn,0.9523458011702215,0.2573974987007548,0.2013076998245695,1.2786271907386801,-0.1348062192226266,sharpe_sparse
44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,test,double_dqn,0.27515790459258294,0.14546141860435502,0.1627399349045289,0.8938274351018373,-0.09567039827674628,sharpe_sparse
45,sharpe_sparse_seed45,sharpe,sparse,0.005,20,1e-06,train,double_dqn,2.9246928814283746,0.29617050949920665,0.24179442404931348,1.2248856054629418,-0.3055319559280001,sharpe_sparse
45,sharpe_sparse_seed45,sharpe,sparse,0.005,20,1e-06,validation,double_dqn,0.94518965158134,0.2522627066180718,0.1858965742783872,1.3570056769324796,-0.2011187968725503,sharpe_sparse
45,sharpe_sparse_seed45,sharpe,sparse,0.005,20,1e-06,test,double_dqn,0.030534889892975592,0.022530069791770968,0.11867351250855067,0.18984918635611828,-0.2674251394105124,sharpe_sparse
46,sharpe_sparse_seed46,sharpe,sparse,0.005,20,1e-06,train,double_dqn,10.048501024785509,0.5281682604332623,0.19803478236353572,2.667047950514547,-0.1473903128642553,sharpe_sparse
46,sharpe_sparse_seed46,sharpe,sparse,0.005,20,1e-06,validation,double_dqn,0.6968088207062229,0.190368582879207,0.1363084105833999,1.396601882924389,-0.10193003799470846,sharpe_sparse
46,sharpe_sparse_seed46,sharpe,sparse,0.005,20,1e-06,test,double_dqn,0.10612856627712763,0.06187035579784528,0.13623065720010005,0.4541588293666386,-0.12628800612273305,sharpe_sparse
42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,train,double_dqn,19.68296092482824,0.6925432172945756,0.18110578783235168,3.8239706504336453,-0.08390274973645884,sharpe_decay
42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,validation,double_dqn,0.7784183448403612,0.2135902655185924,0.16648154445769767,1.282966626807483,-0.15022451969641704,sharpe_decay
42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,test,double_dqn,0.11718408583903428,0.07029921150122109,0.15576553948257973,0.45131427486939824,-0.1351763842225534,sharpe_decay
43,sharpe_decay_seed43,sharpe,decay,0.005,20,1e-06,train,double_dqn,26.82551863566057,0.7797066534077834,0.1823585311744884,4.275679609755834,-0.14493979178024252,sharpe_decay
43,sharpe_decay_seed43,sharpe,decay,0.005,20,1e-06,validation,double_dqn,1.0529299359213873,0.2700594334280917,0.1706889325401579,1.5821730759523904,-0.15250034003063895,sharpe_decay
43,sharpe_decay_seed43,sharpe,decay,0.005,20,1e-06,test,double_dqn,-0.02895383500468396,-0.0005245070921098272,0.1700918044256277,-0.0030836705735529236,-0.23219183529292342,sharpe_decay
44,sharpe_decay_seed44,sharpe,decay,0.005,20,1e-06,train,double_dqn,2.2987767426692978,0.2586570227285605,0.24089964609237796,1.0737127551834307,-0.282352939273819,sharpe_decay
44,sharpe_decay_seed44,sharpe,decay,0.005,20,1e-06,validation,double_dqn,0.811020836027295,0.234537321778987,0.2249577544557973,1.0425838502271858,-0.2975976161102223,sharpe_decay
44,sharpe_decay_seed44,sharpe,decay,0.005,20,1e-06,test,double_dqn,0.19108530259646717,0.10756863900207869,0.1675485202817391,0.6420148552860867,-0.2189658671999679,sharpe_decay
45,sharpe_decay_seed45,sharpe,decay,0.005,20,1e-06,train,double_dqn,3.761435582769442,0.33397408794862016,0.22566687978155586,1.4799428621156325,-0.1759166309055007,sharpe_decay
45,sharpe_decay_seed45,sharpe,decay,0.005,20,1e-06,validation,double_dqn,0.8881946340705931,0.23913437487142541,0.1793439509565051,1.333384112461205,-0.23632782825768306,sharpe_decay
45,sharpe_decay_seed45,sharpe,decay,0.005,20,1e-06,test,double_dqn,-0.07143110798919228,-0.02863547369062136,0.1303272836525684,-0.21971971553522845,-0.1631879201946954,sharpe_decay
46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,train,double_dqn,10.686905342804964,0.5356718789622403,0.1735656971516842,3.0862773448494307,-0.0950299437323564,sharpe_decay
46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,validation,double_dqn,0.9275147352128195,0.2455437064478101,0.17188890596882547,1.428502351933888,-0.15363619215484658,sharpe_decay
46,sharpe_decay_seed46,sharpe,decay,0.005,20,1e-06,test,double_dqn,0.0026317049118649294,0.010219315171476229,0.13380318768793448,0.07637572279152616,-0.1977900050337551,sharpe_decay
