episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown
73,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,-1.241549695049752,1602.2603307409174,0.050000000000000044,-0.57039395746152,-0.25869995537952795,0.49842411352669563,-0.5190357937320622,-0.672611011813353
74,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,7.7767353678320115,1554.7490388512133,0.050000000000000044,-0.6805604654042887,-0.34659715406779856,0.5413494384233374,-0.6402466308587139,-0.7502913810636186
75,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,-18.011258341392693,1750.8357209803944,0.050000000000000044,-0.43201099296127965,-0.16482727348956838,0.45439808188078507,-0.36273760841449176,-0.5838695939035423
76,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,712.9455206800387,2549.3368655232166,0.050000000000000044,-0.6761012625808158,-0.344801782278913,0.5334952355413358,-0.6463071444846996,-0.7551931006659215
77,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,4872.9707548272845,4189.152991477895,0.050000000000000044,-0.6244196804840063,-0.2931718653585983,0.53653371449957,-0.5464183469477635,-0.7220736441837574
78,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,-2.329092097695134,2004.3618128896157,0.050000000000000044,-0.44925142983451793,-0.17543178449465602,0.4603733509602588,-0.3810641604878645,-0.6175057603891136
79,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,756.5044113075542,2798.25273418319,0.050000000000000044,-0.6953494999521787,-0.35633065390665675,0.557182606060421,-0.639522214137489,-0.756184100104883
80,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,0.23403384406440297,2526.238309021106,0.050000000000000044,-0.687542763273477,-0.34856123066211187,0.5559355963624298,-0.6269813139198144,-0.7458620420177425
81,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,3.107501883630566,2782.6316849914647,0.050000000000000044,-0.5588741423552109,-0.24933024774702062,0.49688324999573563,-0.5017883934488845,-0.6632420456637471
82,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,720.0833325244054,3545.4571270984693,0.050000000000000044,-0.6836135535863248,-0.34361169582184337,0.558281327285081,-0.6154812619165058,-0.7583542030727422
83,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,5.2552905312945395,1043.6774643770877,0.050000000000000044,-0.6804060975394906,-0.3403211391279801,0.5581707209490262,-0.6097079734840826,-0.7574985078190216
84,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,-6.211280696625027,96.65184454161005,0.050000000000000044,-0.756626075976486,-0.4286150706219516,0.5454825242710307,-0.7857539912845826,-0.800406722661355
85,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,-2.5052963213992574,64.89049686572118,0.050000000000000044,-0.7545329529722571,-0.4293871784826494,0.5350879730665206,-0.8024609038059416,-0.7986901325132396
86,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,718.1658156749013,82.88243227446566,0.050000000000000044,-0.7441627791421933,-0.4180073712122312,0.5332094229104665,-0.783945956788578,-0.7901854540041571
87,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,730.9565705420868,121.09719041230763,0.050000000000000044,-0.1057028975178198,0.012972720249694758,0.3713021512965244,0.03493844623414168,-0.38992112122523226
88,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,2950.3494922693876,1185.6028450177803,0.050000000000000044,-0.7569210151787645,-0.4317077710032198,0.5366258223306396,-0.8044856453762393,-0.8006486051154208
