seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,dataset,strategy,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown
43,sharpe_decay_eta0p01_seed43,sharpe,decay,0.01,20,1e-06,train,double_dqn,92.63398248362057,1.1830471826365048,0.18182986871601897,6.506341290298033,-0.06505677601650606
43,sharpe_decay_eta0p01_seed43,sharpe,decay,0.01,20,1e-06,validation,double_dqn,0.9569417444865391,0.2608373433593485,0.21132292753388304,1.234306880011997,-0.1938068636005461
43,sharpe_decay_eta0p01_seed43,sharpe,decay,0.01,20,1e-06,test,double_dqn,-0.24253073901042188,-0.1068951216656231,0.2339409997436484,-0.4569319690980133,-0.39521396259117314
