Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2015-01-02,206.3800048828125,206.8800048828125,204.17999267578125,205.42999267578125,170.12496948242188,121465900,SPY
2015-01-05,204.1699981689453,204.3699951171875,201.35000610351562,201.72000122070312,167.05262756347656,169632600,SPY
2015-01-06,202.08999633789062,202.72000122070312,198.86000061035156,199.82000732421875,165.47914123535156,209151400,SPY
2015-01-07,201.4199981689453,202.72000122070312,200.8800048828125,202.30999755859375,167.5411834716797,125346700,SPY
2015-01-08,204.00999450683594,206.16000366210938,203.99000549316406,205.89999389648438,170.5142364501953,147217800,SPY
2015-01-09,206.39999389648438,206.4199981689453,203.50999450683594,204.25,169.14776611328125,158567300,SPY
2015-01-12,204.41000366210938,204.60000610351562,201.9199981689453,202.64999389648438,167.82275390625,144396100,SPY
2015-01-13,204.1199951171875,205.47999572753906,200.50999450683594,202.0800018310547,167.35073852539062,214553300,SPY
2015-01-14,199.64999389648438,201.10000610351562,198.57000732421875,200.86000061035156,166.34046936035156,192991100,SPY
2015-01-15,201.6300048828125,202.00999450683594,198.8800048828125,199.02000427246094,164.81661987304688,176613900,SPY
2015-01-16,198.77000427246094,201.82000732421875,198.5500030517578,201.6300048828125,166.97808837890625,211879600,SPY
2015-01-20,202.39999389648438,202.72000122070312,200.1699981689453,202.05999755859375,167.33416748046875,130991100,SPY
2015-01-21,201.5,203.66000366210938,200.94000244140625,203.0800018310547,168.1789093017578,122942700,SPY
2015-01-22,203.99000549316406,206.25999450683594,202.3300018310547,206.10000610351562,170.67987060546875,174356000,SPY
2015-01-23,205.7899932861328,206.10000610351562,204.80999755859375,204.97000122070312,169.7440948486328,117516800,SPY
2015-01-26,204.7100067138672,205.55999755859375,203.85000610351562,205.4499969482422,170.1415557861328,92009700,SPY
2015-01-27,202.97000122070312,204.1199951171875,201.74000549316406,202.74000549316406,167.8972930908203,134044600,SPY
2015-01-28,204.1699981689453,204.2899932861328,199.91000366210938,200.13999938964844,165.74412536621094,168514300,SPY
2015-01-29,200.3800048828125,202.3000030517578,198.67999267578125,201.99000549316406,167.2761993408203,173585400,SPY
2015-01-30,200.57000732421875,202.1699981689453,199.1300048828125,199.4499969482422,165.17276000976562,197729700,SPY
2015-02-02,200.0500030517578,202.02999877929688,197.86000061035156,201.9199981689453,167.21824645996094,163107000,SPY
2015-02-03,203.0,204.85000610351562,202.5500030517578,204.83999633789062,169.63644409179688,124212900,SPY
2015-02-04,203.9199981689453,205.3800048828125,203.50999450683594,204.05999755859375,168.9904327392578,134306700,SPY
2015-02-05,204.86000061035156,206.3000030517578,204.77000427246094,206.1199951171875,170.69644165039062,97953200,SPY
2015-02-06,206.55999755859375,207.24000549316406,204.9199981689453,205.5500030517578,170.22438049316406,125672000,SPY
2015-02-09,204.77000427246094,205.63999938964844,204.13999938964844,204.6300048828125,169.46249389648438,87219000,SPY
2015-02-10,205.8800048828125,207.1199951171875,204.67999267578125,206.80999755859375,171.2678680419922,96164200,SPY
2015-02-11,206.61000061035156,207.4499969482422,205.8300018310547,206.92999267578125,171.36720275878906,91087800,SPY
2015-02-12,207.88999938964844,208.99000549316406,206.97000122070312,208.9199981689453,173.01522827148438,97545900,SPY
2015-02-13,209.07000732421875,209.83999633789062,208.75999450683594,209.77999877929688,173.72738647460938,93670400,SPY
2015-02-17,209.39999389648438,210.32000732421875,209.10000610351562,210.11000061035156,174.00071716308594,76968200,SPY
2015-02-18,209.66000366210938,210.22000122070312,209.33999633789062,210.1300048828125,174.01727294921875,80652900,SPY
2015-02-19,209.41000366210938,210.4199981689453,209.24000549316406,209.97999572753906,173.89306640625,91462500,SPY
2015-02-20,209.47999572753906,211.3300018310547,208.72999572753906,211.24000549316406,174.9365234375,140896400,SPY
2015-02-23,210.94000244140625,211.2100067138672,210.47999572753906,211.2100067138672,174.9116668701172,74411100,SPY
2015-02-24,211.1199951171875,212.0500030517578,210.75999450683594,211.80999755859375,175.40855407714844,72472300,SPY
2015-02-25,211.66000366210938,212.24000549316406,211.22000122070312,211.6300048828125,175.2594757080078,73061700,SPY
2015-02-26,211.52000427246094,211.7100067138672,210.64999389648438,211.3800048828125,175.05242919921875,72697900,SPY
2015-02-27,211.25999450683594,211.5800018310547,210.60000610351562,210.66000366210938,174.4561767578125,108076000,SPY
2015-03-02,210.77999877929688,212.05999755859375,210.72000122070312,211.99000549316406,175.55764770507812,87491400,SPY
2015-03-03,211.47000122070312,212.0500030517578,210.0800018310547,211.1199951171875,174.83712768554688,110325800,SPY
2015-03-04,210.39999389648438,210.49000549316406,209.05999755859375,210.22999572753906,174.10009765625,114497200,SPY
2015-03-05,210.6199951171875,210.8000030517578,209.85000610351562,210.4600067138672,174.29055786132812,76873000,SPY
2015-03-06,209.4199981689453,209.94000244140625,207.10000610351562,207.5,171.8392791748047,188128000,SPY
2015-03-09,207.74000549316406,208.7899932861328,207.5500030517578,208.36000061035156,172.5514678955078,89818900,SPY
2015-03-10,206.7100067138672,206.80999755859375,204.92999267578125,204.97999572753906,169.75233459472656,157121300,SPY
2015-03-11,205.2899932861328,205.5,204.39999389648438,204.5,169.35487365722656,110145700,SPY
2015-03-12,205.25999450683594,207.17999267578125,205.1999969482422,207.10000610351562,171.50802612304688,93993500,SPY
2015-03-13,206.77000427246094,207.92999267578125,204.5800018310547,205.8300018310547,170.45632934570312,162410900,SPY
2015-03-16,206.7100067138672,208.69000244140625,205.86000061035156,208.5800018310547,172.7336883544922,136099200,SPY
2015-03-17,207.69000244140625,208.4199981689453,206.97999572753906,207.9600067138672,172.22019958496094,94510400,SPY
2015-03-18,207.38999938964844,211.27000427246094,206.6199951171875,210.4600067138672,174.29055786132812,228808500,SPY
2015-03-19,209.9600067138672,210.47000122070312,209.02999877929688,209.5,173.49551391601562,117917300,SPY
2015-03-20,209.7100067138672,211.02000427246094,209.49000549316406,210.41000366210938,175.0269775390625,177715100,SPY
2015-03-23,210.4199981689453,211.11000061035156,210.0,210.0,174.6859130859375,71784500,SPY
2015-03-24,209.85000610351562,210.39999389648438,208.74000549316406,208.82000732421875,173.7043914794922,77805300,SPY
2015-03-25,209.07000732421875,209.35000610351562,205.7100067138672,205.75999450683594,171.15887451171875,159521700,SPY
2015-03-26,204.9600067138672,206.3699951171875,204.1199951171875,205.27000427246094,170.75131225585938,153067200,SPY
2015-03-27,205.1300048828125,205.9499969482422,204.89999389648438,205.74000549316406,171.14231872558594,118939000,SPY
2015-03-30,206.97999572753906,208.61000061035156,206.9600067138672,208.25,173.23020935058594,96180400,SPY
2015-03-31,207.25999450683594,208.10000610351562,206.36000061035156,206.42999267578125,171.71621704101562,126768700,SPY
2015-04-01,206.38999938964844,206.4199981689453,204.50999450683594,205.6999969482422,171.10902404785156,137303600,SPY
2015-04-02,205.6199951171875,206.97999572753906,205.39999389648438,206.44000244140625,171.7245330810547,86900900,SPY
2015-04-06,205.3699951171875,208.4499969482422,205.2100067138672,207.8300018310547,172.88082885742188,114368200,SPY
2015-04-07,207.86000061035156,208.75999450683594,207.24000549316406,207.27999877929688,172.4232635498047,81236300,SPY
2015-04-08,207.5500030517578,208.50999450683594,207.0800018310547,207.97999572753906,173.00555419921875,89351900,SPY
2015-04-09,207.77999877929688,209.17999267578125,207.19000244140625,208.89999389648438,173.77088928222656,85548900,SPY
2015-04-10,209.1999969482422,210.08999633789062,208.9600067138672,210.0399932861328,174.71917724609375,72722900,SPY
2015-04-13,209.8699951171875,210.6300048828125,209.02999877929688,209.08999633789062,173.9289093017578,74436600,SPY
2015-04-14,208.85000610351562,209.7100067138672,208.10000610351562,209.49000549316406,174.26165771484375,75099900,SPY
2015-04-15,210.0500030517578,211.0399932861328,209.9499969482422,210.42999267578125,175.04360961914062,99529300,SPY
2015-04-16,210.02999877929688,210.97999572753906,209.7899932861328,210.3699951171875,174.9936981201172,68934900,SPY
2015-04-17,208.94000244140625,209.22999572753906,207.00999450683594,207.9499969482422,172.98062133789062,191113200,SPY
2015-04-20,209.05999755859375,210.25,208.9600067138672,209.85000610351562,174.5611114501953,92189500,SPY
2015-04-21,210.6699981689453,210.86000061035156,209.24000549316406,209.60000610351562,174.35317993164062,72559800,SPY
2015-04-22,210.00999450683594,210.85000610351562,208.89999389648438,210.6300048828125,175.2099609375,78264600,SPY
2015-04-23,210.14999389648438,211.94000244140625,210.00999450683594,211.16000366210938,175.65086364746094,102585900,SPY
2015-04-24,211.66000366210938,211.97000122070312,211.11000061035156,211.64999389648438,176.05845642089844,61327400,SPY
2015-04-27,212.3300018310547,212.47999572753906,210.5399932861328,210.77000427246094,175.326416015625,79358100,SPY
2015-04-28,210.74000549316406,211.5,209.3300018310547,211.44000244140625,175.8837432861328,86863500,SPY
2015-04-29,210.3699951171875,211.2899932861328,209.60000610351562,210.57000732421875,175.16004943847656,125684900,SPY
2015-04-30,209.8800048828125,210.35000610351562,207.6199951171875,208.4600067138672,173.40487670898438,161304900,SPY
2015-05-01,209.39999389648438,210.77000427246094,209.27999877929688,210.72000122070312,175.28480529785156,103399700,SPY
2015-05-04,211.22999572753906,212.02000427246094,211.10000610351562,211.32000732421875,175.7838897705078,70927200,SPY
2015-05-05,211.02999877929688,211.4600067138672,208.72999572753906,208.89999389648438,173.77088928222656,113326200,SPY
2015-05-06,209.55999755859375,209.92999267578125,206.75999450683594,208.0399932861328,173.05551147460938,135060200,SPY
2015-05-07,207.9199981689453,209.3800048828125,207.52000427246094,208.8699951171875,173.74586486816406,88244900,SPY
2015-05-08,210.8800048828125,211.86000061035156,210.77999877929688,211.6199951171875,176.033447265625,155877300,SPY
2015-05-11,211.57000732421875,211.88999938964844,210.52000427246094,210.61000061035156,175.19334411621094,75708100,SPY
2015-05-12,209.61000061035156,210.6300048828125,208.6199951171875,209.97999572753906,174.66928100585938,119727600,SPY
2015-05-13,210.47000122070312,211.22000122070312,209.74000549316406,210.02000427246094,174.70249938964844,94667900,SPY
2015-05-14,211.24000549316406,212.32000732421875,210.91000366210938,212.2100067138672,176.52427673339844,95934000,SPY
2015-05-15,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,176.71559143066406,76510100,SPY
2015-05-18,212.24000549316406,213.39999389648438,212.16000366210938,213.10000610351562,177.26463317871094,74549700,SPY
2015-05-19,213.24000549316406,213.57000732421875,212.69000244140625,213.02999877929688,177.20640563964844,72114600,SPY
2015-05-20,213.14999389648438,213.77999877929688,212.5,212.8800048828125,177.0816192626953,76857500,SPY
2015-05-21,212.7100067138672,213.75,212.50999450683594,213.5,177.59730529785156,64764600,SPY
2015-05-22,213.0399932861328,213.5399932861328,212.91000366210938,212.99000549316406,177.1730499267578,57433500,SPY
2015-05-26,212.39999389648438,212.91000366210938,210.1999969482422,210.6999969482422,175.26812744140625,124308600,SPY
2015-05-27,211.25,212.97999572753906,210.75999450683594,212.6999969482422,176.9318389892578,93214000,SPY
2015-05-28,212.3300018310547,212.58999633789062,211.6300048828125,212.4600067138672,176.7322540283203,74974600,SPY
2015-05-29,212.3800048828125,212.42999267578125,210.82000732421875,211.13999938964844,175.6342010498047,124919600,SPY
2015-06-01,211.94000244140625,212.33999633789062,210.6199951171875,211.57000732421875,175.99188232421875,93338800,SPY
2015-06-02,211.02000427246094,212.19000244140625,210.27000427246094,211.36000061035156,175.81724548339844,91531000,SPY
2015-06-03,212.0,212.6699981689453,211.3300018310547,211.9199981689453,176.2830047607422,87820900,SPY
2015-06-04,211.07000732421875,211.86000061035156,209.75,210.1300048828125,174.7940216064453,151882800,SPY
2015-06-05,209.9499969482422,210.5800018310547,208.97999572753906,209.77000427246094,174.49459838867188,121704700,SPY
2015-06-08,209.63999938964844,209.82000732421875,208.38999938964844,208.47999572753906,173.42149353027344,89063300,SPY
2015-06-09,208.4499969482422,209.10000610351562,207.69000244140625,208.4499969482422,173.3965301513672,105034700,SPY
2015-06-10,209.3699951171875,211.41000366210938,209.3000030517578,210.9499969482422,175.47613525390625,134551300,SPY
2015-06-11,211.47999572753906,212.08999633789062,211.1999969482422,211.6300048828125,176.04176330566406,73876400,SPY
2015-06-12,210.63999938964844,211.47999572753906,209.67999267578125,210.00999450683594,174.6942138671875,135382400,SPY
2015-06-15,208.63999938964844,209.4499969482422,207.7899932861328,209.11000061035156,173.94557189941406,124384200,SPY
2015-06-16,208.92999267578125,210.35000610351562,208.72000122070312,210.25,174.89390563964844,85308200,SPY
