Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2015-01-02,59.900001525878906,60.43000030517578,58.5099983215332,59.2400016784668,58.52886199951172,2796400,CRM
2015-01-05,58.599998474121094,59.2400016784668,57.84000015258789,58.16999816894531,57.47170639038086,3688200,CRM
2015-01-06,58.18000030517578,58.54999923706055,56.54999923706055,57.20000076293945,56.51333999633789,3174900,CRM
2015-01-07,57.790000915527344,57.95000076293945,56.599998474121094,56.93000030517578,56.24658966064453,4284300,CRM
2015-01-08,57.33000183105469,58.779998779296875,57.16999816894531,58.59000015258789,57.886661529541016,3756600,CRM
2015-01-09,59.15999984741211,59.5,57.77000045776367,58.15999984741211,57.46182632446289,6875300,CRM
2015-01-12,58.45000076293945,58.599998474121094,57.52000045776367,57.72999954223633,57.036983489990234,2724500,CRM
2015-01-13,58.38999938964844,59.540000915527344,57.29999923706055,57.970001220703125,57.274105072021484,3509100,CRM
2015-01-14,57.40999984741211,57.779998779296875,56.380001068115234,57.25,56.562747955322266,3098400,CRM
2015-01-15,57.150001525878906,57.540000915527344,55.029998779296875,55.11000061035156,54.44844055175781,4821000,CRM
2015-01-16,54.959999084472656,56.720001220703125,54.95000076293945,56.63999938964844,55.96006393432617,3236700,CRM
2015-01-20,56.70000076293945,57.560001373291016,55.810001373291016,57.290000915527344,56.602272033691406,6521500,CRM
2015-01-21,56.9900016784668,58.54999923706055,56.84000015258789,57.709999084472656,57.0172233581543,3544900,CRM
2015-01-22,57.90999984741211,58.459999084472656,57.16999816894531,58.0,57.30374526977539,5481500,CRM
2015-01-23,58.0,59.04999923706055,57.779998779296875,58.619998931884766,57.91630554199219,3887300,CRM
2015-01-26,58.529998779296875,59.97999954223633,58.400001525878906,59.779998779296875,59.062374114990234,4753200,CRM
2015-01-27,58.900001525878906,58.900001525878906,57.2400016784668,57.790000915527344,57.09626388549805,4150700,CRM
2015-01-28,58.43000030517578,58.5,56.349998474121094,56.349998474121094,55.673545837402344,4683400,CRM
2015-01-29,56.79999923706055,58.2599983215332,55.849998474121094,58.099998474121094,57.40254211425781,4424500,CRM
2015-01-30,57.5,58.13999938964844,56.369998931884766,56.45000076293945,55.77235412597656,3817400,CRM
2015-02-02,56.880001068115234,57.33000183105469,55.45000076293945,57.279998779296875,56.59238815307617,3495200,CRM
2015-02-03,57.65999984741211,58.65999984741211,57.22999954223633,58.61000061035156,57.90642547607422,3474200,CRM
2015-02-04,58.439998626708984,59.470001220703125,58.209999084472656,58.9900016784668,58.281864166259766,3013100,CRM
2015-02-05,58.95000076293945,59.47999954223633,58.7599983215332,59.2599983215332,58.54861831665039,2513000,CRM
2015-02-06,59.2599983215332,59.70000076293945,58.650001525878906,59.16999816894531,58.45970153808594,2714200,CRM
2015-02-09,58.849998474121094,58.97999954223633,57.81999969482422,57.97999954223633,57.28398895263672,2879000,CRM
2015-02-10,58.5,59.16999816894531,58.220001220703125,58.790000915527344,58.08426284790039,3093700,CRM
2015-02-11,58.81999969482422,59.099998474121094,58.61000061035156,58.79999923706055,58.09413528442383,3413700,CRM
2015-02-12,59.290000915527344,61.34000015258789,59.220001220703125,61.2599983215332,60.52460861206055,5284800,CRM
2015-02-13,61.25,63.220001220703125,61.099998474121094,62.849998474121094,62.095523834228516,5107000,CRM
2015-02-17,62.58000183105469,62.61000061035156,61.83000183105469,62.06999969482422,61.32489013671875,3447200,CRM
2015-02-18,62.400001525878906,63.0,62.290000915527344,63.0,62.24372100830078,2534300,CRM
2015-02-19,62.59000015258789,63.029998779296875,62.0099983215332,62.810001373291016,62.05600357055664,2320900,CRM
2015-02-20,62.779998779296875,63.75,62.5099983215332,63.7400016784668,62.9748420715332,3473800,CRM
2015-02-23,63.13999938964844,63.439998626708984,62.369998931884766,62.58000183105469,61.828765869140625,4671400,CRM
2015-02-24,62.58000183105469,62.59000015258789,61.54999923706055,61.93000030517578,61.18656921386719,5481700,CRM
2015-02-25,61.93000030517578,63.04999923706055,61.88999938964844,62.869998931884766,62.11528778076172,7634000,CRM
2015-02-26,70.0199966430664,71.0,69.0,70.23999786376953,69.39682006835938,20370800,CRM
2015-02-27,69.8499984741211,70.41000366210938,69.01000213623047,69.37999725341797,68.54712677001953,8289500,CRM
2015-03-02,67.37999725341797,68.80000305175781,66.66999816894531,68.45999908447266,67.63817596435547,8124800,CRM
2015-03-03,68.05999755859375,68.37999725341797,66.70999908447266,66.94999694824219,66.14629364013672,4945600,CRM
2015-03-04,66.37999725341797,66.4000015258789,64.72000122070312,64.87999725341797,64.10115051269531,9121300,CRM
2015-03-05,65.12000274658203,66.05999755859375,64.76000213623047,65.58999633789062,64.80262756347656,3925200,CRM
2015-03-06,65.18000030517578,65.94000244140625,64.27999877929688,64.55999755859375,63.784996032714844,3861800,CRM
2015-03-09,64.75,65.66999816894531,64.31999969482422,65.4800033569336,64.69395446777344,4567800,CRM
2015-03-10,64.77999877929688,64.95999908447266,63.7599983215332,63.7599983215332,62.994598388671875,3941700,CRM
2015-03-11,64.0,64.5,63.650001525878906,63.68000030517578,62.915557861328125,3374100,CRM
2015-03-12,63.65999984741211,65.3499984741211,63.65999984741211,64.94999694824219,64.1703109741211,3809500,CRM
2015-03-13,64.80999755859375,65.41999816894531,63.900001525878906,64.5999984741211,63.82451629638672,3248000,CRM
2015-03-16,64.94999694824219,66.47000122070312,64.91000366210938,66.43000030517578,65.63255310058594,4538900,CRM
2015-03-17,65.95999908447266,67.55999755859375,65.87999725341797,67.55000305175781,66.73910522460938,5594700,CRM
2015-03-18,67.04000091552734,68.94000244140625,66.75,68.55000305175781,67.72710418701172,5576600,CRM
2015-03-19,68.30000305175781,68.94999694824219,68.0999984741211,68.87999725341797,68.05313873291016,3883100,CRM
2015-03-20,69.19000244140625,69.88999938964844,67.29000091552734,67.69000244140625,66.87742614746094,8649500,CRM
2015-03-23,67.69999694824219,68.26000213623047,67.37999725341797,67.66000366210938,66.84778594970703,3659000,CRM
2015-03-24,67.68000030517578,67.83000183105469,67.26000213623047,67.37000274658203,66.56127166748047,3216100,CRM
2015-03-25,67.30000305175781,67.33999633789062,65.52999877929688,65.77999877929688,64.99034118652344,4030100,CRM
2015-03-26,65.72000122070312,66.45999908447266,64.80999755859375,65.98999786376953,65.19783782958984,2971600,CRM
2015-03-27,65.77999877929688,66.68000030517578,65.55999755859375,66.55000305175781,65.75111389160156,2106400,CRM
2015-03-30,67.4000015258789,67.55999755859375,66.23999786376953,66.8499984741211,66.04750061035156,2741200,CRM
2015-03-31,66.51000213623047,67.95999908447266,66.45999908447266,66.80999755859375,66.00798034667969,4031700,CRM
2015-04-01,66.51000213623047,66.55000305175781,65.41999816894531,66.08000183105469,65.2867431640625,3713000,CRM
2015-04-02,66.25,66.9000015258789,65.75,66.68000030517578,65.8795394897461,2021600,CRM
2015-04-06,66.23999786376953,68.05999755859375,66.0,67.94000244140625,67.12443542480469,6375400,CRM
2015-04-07,68.23999786376953,69.75,67.98999786376953,68.19999694824219,67.38130187988281,3817100,CRM
2015-04-08,68.26000213623047,68.91999816894531,67.80999755859375,68.20999908447266,67.39119720458984,2566700,CRM
