episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
1,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,-24.956159684947572,1.526545268889421,0.71557,-0.12022820488750807,-0.03885438543459341,0.2218696480182273,-0.17512258112656037,-0.27136360369330903,sharpe_ratio
2,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,14.63439513249008,1.2746425697066104,0.4311400000000001,0.202470181967219,0.12961246282927874,0.24245653345982307,0.5345802028088327,-0.22018475561113515,sharpe_ratio
3,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,6.2427781259007356,1.5074218302945257,0.14671,-0.17356506594620313,-0.06495709987407672,0.23865402145076428,-0.27218104048365155,-0.30483926337098355,sharpe_ratio
4,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,7.175673227900874,1.4051465394501697,0.050000000000000044,-0.14239233878982793,-0.053048280855574004,0.21245456790568645,-0.2496923524803824,-0.24992855928703417,sharpe_ratio
5,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,9.743845463095433,1.2756919385436063,0.050000000000000044,-0.2733564413386623,-0.12967975613799354,0.20655520317765894,-0.6278212997929443,-0.334270817168964,sharpe_ratio
6,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,8.59793287084447,1.1665948066778318,0.050000000000000044,-0.20277264418854224,-0.09189922691923258,0.18571148384786418,-0.4948494568839744,-0.24929522224194867,sharpe_ratio
7,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,18.263345330159964,1.0856495494036653,0.050000000000000044,0.11032160219579157,0.07589221593152273,0.20293297668122545,0.3739767541612372,-0.14123248350222284,sharpe_ratio
8,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,19.74196498768675,1.0236232141773145,0.050000000000000044,0.03195829905563796,0.03998258372805785,0.21613379163443586,0.18498997045165225,-0.198926015513625,sharpe_ratio
9,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,14.949120235152048,0.9738298576118632,0.050000000000000044,-0.14914459831545523,-0.0595790476796072,0.19761843513863284,-0.3014852720486904,-0.2577486889556726,sharpe_ratio
10,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,18.094037636595317,0.9716900858030211,0.050000000000000044,-0.242012232408498,-0.11269623890339686,0.1969469770123018,-0.5722161396585315,-0.3247269289199831,sharpe_ratio
