episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
31,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,5.964271866112973,1.6764984855511702,0.050000000000000044,-0.576721573115365,-0.27897286936497223,0.45818011622402444,-0.6088716194496971,-0.65272825573836,cumulative_return
32,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,28.031379056942423,1.6267172986456133,0.050000000000000044,-0.3605464531299145,-0.15785810594427307,0.32309316777865305,-0.48858385656864034,-0.4761799678877151,cumulative_return
33,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,2.1242106834550993,1.6226971300745616,0.050000000000000044,-0.5039375678488092,-0.22712783919503643,0.43364804358803755,-0.5237607837816195,-0.6099015316497534,cumulative_return
34,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,34.33731053353555,1.5395499744173202,0.050000000000000044,-0.3880154692769231,-0.12818425507705422,0.46879846498226213,-0.27343147354781616,-0.6261113666851019,cumulative_return
35,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,29.98134510563141,1.499052918108607,0.050000000000000044,-0.5145156149095209,-0.215381828460248,0.4912581222320566,-0.438429043130421,-0.6754707103625427,cumulative_return
36,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,18.31910531818618,1.589425014669129,0.050000000000000044,-0.5703210546079945,-0.2590291827172265,0.4986655020627065,-0.5194447613595976,-0.7376958870539785,cumulative_return
37,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,14.058863280986094,1.5064596638093413,0.050000000000000044,-0.5617390951452395,-0.23916528815325278,0.5309480700410469,-0.45044949148183777,-0.7506878396547794,cumulative_return
38,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,27.664642330504474,1.5584580645253838,0.050000000000000044,-0.6595411652916571,-0.33550809329366915,0.5139219162373272,-0.6528386564054077,-0.7647640954538978,cumulative_return
39,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,29.872822554104946,1.525045465053362,0.050000000000000044,-0.4550700639610178,-0.15503214710521318,0.5226998749142808,-0.2965987836339876,-0.6875414758031595,cumulative_return
40,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,8.599638438938744,1.4409522014454197,0.050000000000000044,-0.38891051355892126,-0.08947663219639534,0.554932389020945,-0.16123879947655786,-0.674425023020154,cumulative_return
