episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
40,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,42.12569561482497,0.45501163145981394,0.050000000000000044,-0.01967698077250768,0.007847824632837508,0.1674376069617751,0.04687014330436002,-0.24567685628815805,sharpe_ratio
41,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,43.0193473219617,0.44940492544639243,0.050000000000000044,-0.07886059086289332,-0.012307444252234512,0.16292119619037762,-0.075542314566933,-0.2751804259091559,sharpe_ratio
42,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,37.65557658077226,0.43553312093955165,0.050000000000000044,-0.012307770100756676,0.009139913246175135,0.16110547994552613,0.056732478927877396,-0.24128804193497844,sharpe_ratio
43,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,44.200866982682705,0.4415242362993912,0.050000000000000044,0.0010423952782097068,0.014724950366099332,0.16905533438005996,0.08710136488799336,-0.27933925993586406,sharpe_ratio
44,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,44.094997219987135,0.4233965285435946,0.050000000000000044,-0.08144864698884591,-0.014088678439579616,0.1571340319949508,-0.08966026175686963,-0.28518826239915296,sharpe_ratio
45,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,46.252942323183866,0.4339808244743424,0.050000000000000044,-0.22569117595054233,-0.06528989899070237,0.15713776331768234,-0.41549464375859196,-0.3293954479007086,sharpe_ratio
46,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,39.72435641238795,0.415200434142379,0.050000000000000044,-0.15710127660085604,-0.04058901341693377,0.15426689155694656,-0.2631090378971603,-0.3637452099457502,sharpe_ratio
47,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,46.15594310625986,0.4359241001352757,0.050000000000000044,-0.18394198042584198,-0.05080729853875343,0.15030507422516629,-0.33802783306331335,-0.3441267954282009,sharpe_ratio
48,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,66.74651479861963,0.4344580483659554,0.050000000000000044,-0.10580487022803242,-0.023315420741078396,0.15037341822672934,-0.15505014793189031,-0.3146518992305454,sharpe_ratio
49,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,41.32799611025328,0.4081022746179131,0.050000000000000044,-0.1998037003152252,-0.056322225993601815,0.1523114235633644,-0.3697833338821806,-0.39565426608373366,sharpe_ratio
50,42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,42.581263213395715,0.3993197825793911,0.050000000000000044,-0.11712677321721388,-0.027119471879858525,0.15082553560056303,-0.17980689922215856,-0.35078951570363437,sharpe_ratio
