seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,dataset,strategy,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,comparison_group
42,sharpe_none_eta0p001_seed42,sharpe,none,0.001,20,1e-06,train,double_dqn,21.488895291547387,0.7213672046774247,0.19578999636647118,3.6843925535766444,-0.16078573701392718,sharpe_none
42,sharpe_none_eta0p001_seed42,sharpe,none,0.001,20,1e-06,validation,double_dqn,0.3781749446281055,0.13396714165022772,0.22633832071355575,0.5918889087269092,-0.37565401593694026,sharpe_none
42,sharpe_none_eta0p001_seed42,sharpe,none,0.001,20,1e-06,test,double_dqn,0.3855950189694297,0.2072888190284008,0.21822872485362146,0.9498695424602848,-0.22733103215187112,sharpe_none
42,sharpe_none_eta0p005_seed42,sharpe,none,0.005,20,1e-06,train,double_dqn,24.698957007707737,0.775056554992448,0.23502862822163637,3.297711265461479,-0.17597066022275942,sharpe_none
42,sharpe_none_eta0p005_seed42,sharpe,none,0.005,20,1e-06,validation,double_dqn,0.6817124185829435,0.2195905865378256,0.26983394682961936,0.8137989645775784,-0.309137065368276,sharpe_none
42,sharpe_none_eta0p005_seed42,sharpe,none,0.005,20,1e-06,test,double_dqn,0.6358481819901198,0.3189217047263535,0.2388402830466797,1.3352927766545246,-0.13349253082241086,sharpe_none
42,sharpe_none_eta0p01_seed42,sharpe,none,0.01,20,1e-06,train,double_dqn,65.49808353286345,1.0794168107901982,0.22671429640053678,4.7611325263899085,-0.15005956994400405,sharpe_none
42,sharpe_none_eta0p01_seed42,sharpe,none,0.01,20,1e-06,validation,double_dqn,0.5495241562638744,0.19687587512530635,0.2945447651285324,0.6684073133650648,-0.34964566507860917,sharpe_none
42,sharpe_none_eta0p01_seed42,sharpe,none,0.01,20,1e-06,test,double_dqn,0.19585952683229935,0.1263074489466105,0.2397272690766722,0.5268797723058092,-0.21671523914666968,sharpe_none
42,sharpe_decay_eta0p001_seed42,sharpe,decay,0.001,20,1e-06,train,double_dqn,17.482054812683792,0.6965262044745733,0.27528840205043614,2.5301690855358347,-0.24883864552022128,sharpe_decay
42,sharpe_decay_eta0p001_seed42,sharpe,decay,0.001,20,1e-06,validation,double_dqn,0.7571145086320235,0.255572009358755,0.32161253272891116,0.7946581160572432,-0.3513907324350056,sharpe_decay
42,sharpe_decay_eta0p001_seed42,sharpe,decay,0.001,20,1e-06,test,double_dqn,0.0012940165765176204,0.028631001939650735,0.23517694027556713,0.12174238641808391,-0.2920742414533044,sharpe_decay
42,sharpe_decay_eta0p005_seed42,sharpe,decay,0.005,20,1e-06,train,double_dqn,16.693719401246028,0.6840901552359888,0.2752642685413931,2.485212333809022,-0.23977193244427852,sharpe_decay
42,sharpe_decay_eta0p005_seed42,sharpe,decay,0.005,20,1e-06,validation,double_dqn,0.5259901321590532,0.2004613193998641,0.3189165261950777,0.6285698699641679,-0.32283605291430806,sharpe_decay
42,sharpe_decay_eta0p005_seed42,sharpe,decay,0.005,20,1e-06,test,double_dqn,0.09249298588819244,0.07668727794279784,0.24202147398801455,0.3168614614197233,-0.2419010795549642,sharpe_decay
42,sharpe_decay_eta0p01_seed42,sharpe,decay,0.01,20,1e-06,train,double_dqn,15.396856691044366,0.6387155591249041,0.2150373105325857,2.970254592298373,-0.12092730286176889,sharpe_decay
42,sharpe_decay_eta0p01_seed42,sharpe,decay,0.01,20,1e-06,validation,double_dqn,0.3796127861444474,0.14498914737401503,0.26354676726100384,0.5501458009933579,-0.4216463086205109,sharpe_decay
42,sharpe_decay_eta0p01_seed42,sharpe,decay,0.01,20,1e-06,test,double_dqn,0.16508161550681533,0.10723740442120411,0.22315770143486258,0.48054538889622683,-0.3070884271476383,sharpe_decay
42,sharpe_sparse_eta0p001_seed42,sharpe,sparse,0.001,20,1e-06,train,double_dqn,16.08657175561568,0.6723421257028315,0.2706359985811586,2.4843041178101397,-0.19490260345316335,sharpe_sparse
42,sharpe_sparse_eta0p001_seed42,sharpe,sparse,0.001,20,1e-06,validation,double_dqn,0.3116276758789489,0.14127891520174973,0.307197015010145,0.4598967707973467,-0.5320994170942178,sharpe_sparse
42,sharpe_sparse_eta0p001_seed42,sharpe,sparse,0.001,20,1e-06,test,double_dqn,0.12650526652021687,0.09822900790513223,0.25900008272746616,0.37926245764366834,-0.30841946460459724,sharpe_sparse
42,sharpe_sparse_eta0p005_seed42,sharpe,sparse,0.005,20,1e-06,train,double_dqn,12.809095785931811,0.6203038492814072,0.2863770954109281,2.1660386225767154,-0.24125283940823938,sharpe_sparse
42,sharpe_sparse_eta0p005_seed42,sharpe,sparse,0.005,20,1e-06,validation,double_dqn,0.652837654419274,0.2264556576120318,0.3080362861642401,0.7351590308788789,-0.38980769278918403,sharpe_sparse
42,sharpe_sparse_eta0p005_seed42,sharpe,sparse,0.005,20,1e-06,test,double_dqn,0.1500563446330645,0.11245540127848686,0.26889383898626,0.41821486763121085,-0.25130903473807364,sharpe_sparse
42,sharpe_sparse_eta0p01_seed42,sharpe,sparse,0.01,20,1e-06,train,double_dqn,3.710131652469382,0.33850725756890565,0.2484259792875974,1.3626081239153458,-0.3053446326540754,sharpe_sparse
42,sharpe_sparse_eta0p01_seed42,sharpe,sparse,0.01,20,1e-06,validation,double_dqn,0.5732534136207565,0.20599993158661944,0.30313025967132917,0.6795756115208562,-0.3987691549603405,sharpe_sparse
42,sharpe_sparse_eta0p01_seed42,sharpe,sparse,0.01,20,1e-06,test,double_dqn,-0.1335811882210317,-0.04761958958192836,0.2176052545691878,-0.21883474126672645,-0.2122694255207691,sharpe_sparse
