seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,dataset,strategy,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,comparison_group
42,profit_none_seed42,profit,none,0.005,20,1e-06,train,double_dqn,0.24452059068274723,2.7275103615533456,0.6671764332808156,4.088139546747648,-0.17915654239516043,profit_none
42,profit_none_seed42,profit,none,0.005,20,1e-06,validation,double_dqn,2.224476913751756,0.5953550345030765,0.4664653466831117,1.2763113889090771,-0.5470704006364158,profit_none
42,profit_none_seed42,profit,none,0.005,20,1e-06,test,double_dqn,1.7683385655825674,0.8625597717875164,0.4665881413458096,1.848653438339819,-0.40611458429565517,profit_none
43,profit_none_seed43,profit,none,0.005,20,1e-06,train,double_dqn,1.1040801627377408,59.24544004243173,0.8706783289957701,68.04515292204952,-0.11303657200887607,profit_none
43,profit_none_seed43,profit,none,0.005,20,1e-06,validation,double_dqn,0.5431032935093401,0.4322199759535992,0.6778021321417309,0.637678690369213,-0.7570581755643767,profit_none
43,profit_none_seed43,profit,none,0.005,20,1e-06,test,double_dqn,4.641382149307312,1.8330475979275982,0.5831171992140851,3.143532038496115,-0.40611458429565517,profit_none
44,profit_none_seed44,profit,none,0.005,20,1e-06,train,double_dqn,1.5572227962581553,224.04249567934616,1.213061936256065,184.691720169557,-0.22512905955038043,profit_none
44,profit_none_seed44,profit,none,0.005,20,1e-06,validation,double_dqn,0.16821667498722825,0.3208726091558336,0.6860188644536374,0.4677314659727099,-0.8102680987874684,profit_none
44,profit_none_seed44,profit,none,0.005,20,1e-06,test,double_dqn,1.1983826716574377,0.6345756688510737,0.4408944427303877,1.4392916021378035,-0.4789302687927851,profit_none
45,profit_none_seed45,profit,none,0.005,20,1e-06,train,double_dqn,0.7965508958600396,21.516629990845207,0.5885420251064163,36.55920745329055,-0.07488581818333828,profit_none
45,profit_none_seed45,profit,none,0.005,20,1e-06,validation,double_dqn,0.2618925949351618,0.3587400240541687,0.6924033211681618,0.5181084681236569,-0.8255418336448418,profit_none
45,profit_none_seed45,profit,none,0.005,20,1e-06,test,double_dqn,4.865410727852549,1.8935511497766173,0.588880169803324,3.2155118254517405,-0.40611458429565517,profit_none
46,profit_none_seed46,profit,none,0.005,20,1e-06,train,double_dqn,-0.16259533857805764,-0.5555235390977639,0.4074982388783634,-1.3632538403769285,-0.17915654239516055,profit_none
46,profit_none_seed46,profit,none,0.005,20,1e-06,validation,double_dqn,2.2094784784016075,0.6942615882567649,0.5835948744580648,1.1896293450168953,-0.6603660248203294,profit_none
46,profit_none_seed46,profit,none,0.005,20,1e-06,test,double_dqn,1.900488774402258,0.9545610938388691,0.5222026441458562,1.827951475428093,-0.4061145842956553,profit_none
42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,train,double_dqn,1.6019187230253622,239.80280952542518,1.1968372420593285,200.3637596644389,-0.22512905955038043,profit_sparse
42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,validation,double_dqn,0.8152479952523841,0.49918776455284153,0.6692701383620167,0.7458688740761127,-0.733510413092348,profit_sparse
42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,test,double_dqn,1.2812458228832235,0.7762539845645748,0.5689249856985362,1.3644223827003772,-0.44015256202421205,profit_sparse
43,profit_sparse_seed43,profit,sparse,0.005,20,1e-06,train,double_dqn,0.5747184568993624,15.70231206724208,1.056130378349637,14.86777805954158,-0.39140345320573733,profit_sparse
43,profit_sparse_seed43,profit,sparse,0.005,20,1e-06,validation,double_dqn,0.054652561819492185,0.17907476251655607,0.556742665441177,0.32164727733710274,-0.7578751609395304,profit_sparse
43,profit_sparse_seed43,profit,sparse,0.005,20,1e-06,test,double_dqn,0.8260398825188011,0.45718998776100017,0.38627702606694775,1.1835805831273074,-0.23891444250733151,profit_sparse
44,profit_sparse_seed44,profit,sparse,0.005,20,1e-06,train,double_dqn,-0.0997697444361626,-0.3316126848072435,0.5032259711642701,-0.6589737092464049,-0.20874261560074192,profit_sparse
44,profit_sparse_seed44,profit,sparse,0.005,20,1e-06,validation,double_dqn,0.29937626917762494,0.08979604174409883,0.09335411176383539,0.9618863063178442,-0.073257014429154,profit_sparse
44,profit_sparse_seed44,profit,sparse,0.005,20,1e-06,test,double_dqn,0.10708752947065436,0.08466083852541861,0.2480891825063659,0.34125163245780066,-0.2745887825493659,profit_sparse
45,profit_sparse_seed45,profit,sparse,0.005,20,1e-06,train,double_dqn,1.5379124138143885,215.8794855682065,1.2140941540003771,177.8111564551191,-0.22512905955038043,profit_sparse
45,profit_sparse_seed45,profit,sparse,0.005,20,1e-06,validation,double_dqn,0.35227961140865327,0.17859334369420599,0.3863071544117545,0.46230917976695846,-0.5567447603391124,profit_sparse
45,profit_sparse_seed45,profit,sparse,0.005,20,1e-06,test,double_dqn,0.9194969416485095,0.5355883979024751,0.45423744278165074,1.179093459629063,-0.408075679361966,profit_sparse
46,profit_sparse_seed46,profit,sparse,0.005,20,1e-06,train,double_dqn,1.1787623649719716,88.99111546563549,1.1127536253314783,79.97378165281279,-0.22512905955038054,profit_sparse
46,profit_sparse_seed46,profit,sparse,0.005,20,1e-06,validation,double_dqn,0.5704558411705221,0.4251915593961826,0.6624704985650051,0.6418271610844578,-0.7521805042750318,profit_sparse
46,profit_sparse_seed46,profit,sparse,0.005,20,1e-06,test,double_dqn,2.852986335451647,1.1639857207622915,0.43245931465053206,2.6915496587300978,-0.22347488741310617,profit_sparse
42,profit_decay_seed42,profit,decay,0.005,20,1e-06,train,double_dqn,1.4304182330701143,172.9542658218828,1.2120030089499645,142.70118518247256,-0.22512905955038043,profit_decay
42,profit_decay_seed42,profit,decay,0.005,20,1e-06,validation,double_dqn,0.15964554830536537,0.31670348123982994,0.684996960647457,0.46234289994583744,-0.8313552352829758,profit_decay
42,profit_decay_seed42,profit,decay,0.005,20,1e-06,test,double_dqn,5.179206994871916,2.0115808784488043,0.6116450563712875,3.2888042787150598,-0.4469802928867933,profit_decay
