episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown
1,45,reward_only_none_seed45,price_only,differential_sharpe,none,5.367380749508885,2.4129015451344924,0.71557,0.0,0.0,0.0,0.0,0.0
2,45,reward_only_none_seed45,price_only,differential_sharpe,none,5155.85020244131,13480.30588915771,0.4311400000000001,-0.4936212796469517,-0.14382189348975782,0.6104177135766986,-0.23561225418417792,-0.7338829715606723
3,45,reward_only_none_seed45,price_only,differential_sharpe,none,9.496346933558751,7154.380021904736,0.14671,-0.45378002055216016,-0.1173439161292612,0.5981942377846539,-0.19616356814774982,-0.6972255248641803
4,45,reward_only_none_seed45,price_only,differential_sharpe,none,-5.072930844785927,4128.601135782684,0.050000000000000044,-0.2995183226580016,-0.07126996260217644,0.45755799763451144,-0.15576159300160572,-0.580994062579586
5,45,reward_only_none_seed45,price_only,differential_sharpe,none,715.9458202910347,3910.662469994349,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
6,45,reward_only_none_seed45,price_only,differential_sharpe,none,333.4581316372211,2571.5925413761925,0.050000000000000044,-0.22883230478493244,-0.0316645438067541,0.4432594900256929,-0.07143568162504249,-0.5316895997614977
7,45,reward_only_none_seed45,price_only,differential_sharpe,none,752.9969068107655,4515.566393441014,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
8,45,reward_only_none_seed45,price_only,differential_sharpe,none,5153.319175000519,3431.3362168456288,0.050000000000000044,0.06611971484832058,0.057234646384785925,0.21734821706719795,0.26333156607901037,-0.20713586003276785
9,45,reward_only_none_seed45,price_only,differential_sharpe,none,6537.268052289382,6045.037249863307,0.050000000000000044,-0.04674376527026147,0.04841499496271284,0.3785675431502188,0.12788997852227751,-0.3410841929319668
10,45,reward_only_none_seed45,price_only,differential_sharpe,none,3482.578279330075,8541.812763224623,0.050000000000000044,0.33684411185776253,0.1875990219682715,0.23067153985330294,0.81327337602019,-0.21855424426263836
11,45,reward_only_none_seed45,price_only,differential_sharpe,none,266.5773989374262,11257.714827011845,0.050000000000000044,0.301094070040818,0.17748158430615324,0.2507313857089221,0.7078554757089498,-0.24387001085605253
12,45,reward_only_none_seed45,price_only,differential_sharpe,none,6535.049153706983,14735.146013697666,0.050000000000000044,-0.3760938884832523,-0.13594058564371936,0.4250148118791583,-0.31984905430159566,-0.6122471622809242
13,45,reward_only_none_seed45,price_only,differential_sharpe,none,763.6563667071421,12492.649983409452,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
14,45,reward_only_none_seed45,price_only,differential_sharpe,none,6858.366164959932,18009.500822891256,0.050000000000000044,-0.34545516569149914,-0.09098970737938661,0.48364895259056434,-0.18813171597295786,-0.5449128854774349
15,45,reward_only_none_seed45,price_only,differential_sharpe,none,713.3665883209931,8494.892789096417,0.050000000000000044,-0.33157248939376116,-0.09566078673937317,0.45002153306486214,-0.21256935437706148,-0.628199755443692
16,45,reward_only_none_seed45,price_only,differential_sharpe,none,719.2053903721161,13370.80013147532,0.050000000000000044,-0.1507857881815987,-0.016413117825547552,0.3622808722434269,-0.04530495282267927,-0.4599447051919763
17,45,reward_only_none_seed45,price_only,differential_sharpe,none,3491.9717578751843,8298.915609169022,0.050000000000000044,-0.05100607250300926,-0.013563012777510042,0.1609940200674888,-0.08424544446945556,-0.1602309182009033
18,45,reward_only_none_seed45,price_only,differential_sharpe,none,1183.5497348965748,14695.567422046173,0.050000000000000044,-0.14503417831512744,0.04308988778304279,0.4935255554890541,0.08731034756719601,-0.4447030461257292
19,45,reward_only_none_seed45,price_only,differential_sharpe,none,6866.392414724844,9002.702754663322,0.050000000000000044,-0.4187346137394885,-0.14352692709665948,0.4839693915752536,-0.29656199254564247,-0.6338300962465904
20,45,reward_only_none_seed45,price_only,differential_sharpe,none,6540.328969629719,12856.709031325781,0.050000000000000044,-0.5998450475674232,-0.25646018542785676,0.5718971932979998,-0.4484375661102824,-0.7344877271728601
21,45,reward_only_none_seed45,price_only,differential_sharpe,none,401.378050971331,8142.988991890857,0.050000000000000044,-0.47607237078767106,-0.13531392787000118,0.5990167718042346,-0.22589338769670256,-0.701540529040696
22,45,reward_only_none_seed45,price_only,differential_sharpe,none,714.7664476647373,10874.29326370683,0.050000000000000044,-0.5873939185852566,-0.22905087131398028,0.6069039597160569,-0.3774087607224426,-0.7649557192492913
23,45,reward_only_none_seed45,price_only,differential_sharpe,none,719.2561475274888,8859.082705699251,0.050000000000000044,-0.5698306116262339,-0.23753531102091996,0.5519693536143945,-0.43034148447825243,-0.7767526791123424
24,45,reward_only_none_seed45,price_only,differential_sharpe,none,3501.0454096050426,11840.741265598144,0.050000000000000044,-0.5431570299519677,-0.19939248447391777,0.5849637906176174,-0.34086295198442096,-0.7304412858553853
25,45,reward_only_none_seed45,price_only,differential_sharpe,none,720.7844580337801,9823.384072365367,0.050000000000000044,-0.23891228807306975,-0.017233476106554235,0.49111323364313564,-0.035090636794114234,-0.5220095465761819
26,45,reward_only_none_seed45,price_only,differential_sharpe,none,1177.5714451987224,3655.25832646687,0.050000000000000044,-0.008173642387241498,0.046742599544857155,0.31946801922405027,0.14631386158273169,-0.25075499391467715
27,45,reward_only_none_seed45,price_only,differential_sharpe,none,6640.664695309655,6320.275932156132,0.050000000000000044,-0.45636973915202306,-0.14027515322963313,0.5575832295650648,-0.25157706651086487,-0.6441936091178835
28,45,reward_only_none_seed45,price_only,differential_sharpe,none,714.7346871971372,11281.090382829776,0.050000000000000044,-0.5838630293904233,-0.23830140288087887,0.5797403753759297,-0.4110484848090036,-0.7574992440115176
29,45,reward_only_none_seed45,price_only,differential_sharpe,none,717.8023499294056,4724.875757599323,0.050000000000000044,-0.5674250296559575,-0.20984393488758357,0.6083855786562107,-0.34491931145225774,-0.7535802855191714
30,45,reward_only_none_seed45,price_only,differential_sharpe,none,719.2862783587994,6519.722724591364,0.050000000000000044,-0.571031052624704,-0.23093804471934465,0.5700457926973793,-0.40512191770871103,-0.752003949180626
31,45,reward_only_none_seed45,price_only,differential_sharpe,none,717.0081755061377,3569.2003681067235,0.050000000000000044,-0.39195232525045876,-0.11966547181828346,0.49589934013777304,-0.24131000413317238,-0.6543385055635743
32,45,reward_only_none_seed45,price_only,differential_sharpe,none,388.21727032393136,7187.537003787024,0.050000000000000044,-0.5523492950359699,-0.20542793267384407,0.5893951101681247,-0.3485402731204299,-0.74432515536429
33,45,reward_only_none_seed45,price_only,differential_sharpe,none,721.0624021472931,1552.2121088686752,0.050000000000000044,-0.38894288357673357,-0.09606040653707404,0.5421082095323786,-0.17719784509431344,-0.6172529885680977
34,45,reward_only_none_seed45,price_only,differential_sharpe,none,714.687004413887,206.23417312432386,0.050000000000000044,-0.5029003175026892,-0.1562777775730444,0.6019820585627327,-0.25960537419697644,-0.7414442486470415
35,45,reward_only_none_seed45,price_only,differential_sharpe,none,1.8801978899207674,245.94979523031728,0.050000000000000044,-0.39511467422627455,-0.10122318308216127,0.5408629404951208,-0.187151264217694,-0.6093160484155487
36,45,reward_only_none_seed45,price_only,differential_sharpe,none,713.5773826494795,200.3344169498764,0.050000000000000044,-0.30676183092703224,-0.1014343494051122,0.394976937048441,-0.25681081574814085,-0.4367401824978967
