episode,run_name,state_mode,reward_mode,sentiment_imputation_mode,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown
11,baseline_none,price_only,profit,none,1.350713135369493,0.00022521458174385543,0.050000000000000044,-0.0762369720886894,-0.026399598205277708,0.16196129553278232,-0.16299942599517062,-0.22462873335710531
12,baseline_none,price_only,profit,none,1.3868999079682824,0.0002285169080621765,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
13,baseline_none,price_only,profit,none,1.2283063361241116,0.00023929244213632253,0.050000000000000044,0.039217178639612715,0.05254135616857125,0.2530933110563955,0.20759677902694051,-0.2912765120279095
14,baseline_none,price_only,profit,none,1.20802970459951,0.00027242961883954436,0.050000000000000044,-0.1626321365213521,-0.05012102715075495,0.2745242720897872,-0.18257411910871812,-0.4221964614583935
15,baseline_none,price_only,profit,none,0.43383315272703027,0.00023545448181643068,0.050000000000000044,0.05174456916483927,0.026341486174321194,0.03737850901171589,0.7047227637160364,-0.0010000000000000009
16,baseline_none,price_only,profit,none,0.7510248711119012,0.00023259431893692172,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
17,baseline_none,price_only,profit,none,1.8923696316084309,0.00023226316334476287,0.050000000000000044,-0.05494514682235552,0.01494601086966929,0.29419179435119625,0.05080362932158212,-0.37745402298019737
18,baseline_none,price_only,profit,none,1.4819245111244694,0.00021912041147692182,0.050000000000000044,0.0010554875837680555,0.0022267232642927404,0.05859855125135042,0.037999629969374456,-0.08354246796747478
19,baseline_none,price_only,profit,none,1.3843167179530593,0.00021277232179129306,0.050000000000000044,0.26784339863792206,0.15617251557730416,0.22861327637403303,0.6831296854422011,-0.24536247153419377
20,baseline_none,price_only,profit,none,1.5184802247376896,0.0002228159423383748,0.050000000000000044,0.11379893483948722,0.10217456676281444,0.29427703564880653,0.34720536904126864,-0.24910294334334615
21,baseline_none,price_only,profit,none,1.0018142585814664,0.00020516072782959167,0.050000000000000044,-0.015163974074396402,0.027378356338296772,0.2636661616512428,0.10383720143243388,-0.3747308618941577
22,baseline_none,price_only,profit,none,1.102578694507803,0.00020531966315025436,0.050000000000000044,0.06861186979748735,0.03449397862872261,0.035053027904480075,0.9840513271127139,-0.0010000000000000009
23,baseline_none,price_only,profit,none,1.928643195472318,0.00018219448569933426,0.050000000000000044,0.04627959139867621,0.07240237910976743,0.3074909433461713,0.2354618263610363,-0.2798466624396534
24,baseline_none,price_only,profit,none,1.4938618383873306,0.0002008843386882153,0.050000000000000044,-0.09225491921400475,-0.0024247203274084805,0.30398778521671466,-0.007976374200956407,-0.3388746256209372
25,baseline_none,price_only,profit,none,1.422938922946551,0.00021084408159251092,0.050000000000000044,0.0956180211019777,0.08524848965209131,0.26870133966655646,0.3172611262671038,-0.24959696242784557
26,baseline_none,price_only,profit,none,2.080290809069553,0.00022461342664552777,0.050000000000000044,0.016763171022688095,0.05554776510870041,0.30261373036231215,0.18355996286815673,-0.33415702832763916
27,baseline_none,price_only,profit,none,0.9451103210233283,0.0002513087418674544,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
28,baseline_none,price_only,profit,none,1.9697589060792557,0.00023524910048838287,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
29,baseline_none,price_only,profit,none,1.4311392605660525,0.00020982543102074564,0.050000000000000044,-0.11364093127248431,-0.014182676704022068,0.30436369879148617,-0.04659779323334598,-0.3312109181186996
30,baseline_none,price_only,profit,none,1.269176378026507,0.00021531226690615975,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
31,baseline_none,price_only,profit,none,1.2223133948161027,0.00020653330272495758,0.050000000000000044,-0.012149910657099361,0.04154211826418819,0.3062954939621858,0.1356275853973772,-0.33156137737544067
32,baseline_none,price_only,profit,none,1.3718292188949541,0.00021511469788607657,0.050000000000000044,0.056925595081517066,0.0717644359577767,0.28842487525790106,0.2488150021512779,-0.2900605750676175
33,baseline_none,price_only,profit,none,1.887089783850377,0.00020446194175941637,0.050000000000000044,-0.02099213628338026,0.032885582415117076,0.29348548662262014,0.11205181828089229,-0.29474826107541163
34,baseline_none,price_only,profit,none,1.8080440096733503,0.0002042309281002679,0.050000000000000044,-0.1210976015316676,-0.024955327500191693,0.2813733262745633,-0.08869116284263688,-0.30834577760804394
35,baseline_none,price_only,profit,none,1.3610427361856945,0.00020229599167778762,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
