Date,Open,High,Low,Close,Adj Close,Volume,Ticker,return_1,log_return_1,momentum_14,volatility_14,rsi_14,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos,volume_change_1
2015-01-23,36.959999084472656,37.029998779296875,36.380001068115234,36.45000076293945,27.96550941467285,27427100,INTC,-0.012462722470179322,-0.012541033522063922,0.0024752516797887925,0.012045142589791072,50.89463326217119,-0.433883739117558,-0.9009688679024191,0.38541335945432564,0.9227440286201427,-0.1377810052845183
2015-01-26,36.189998626708984,36.29999923706055,35.56999969482422,35.810001373291016,27.47447967529297,30906800,INTC,-0.01755828192736708,-0.01771425702607772,-0.0038942805751692733,0.012611037522166716,48.669207863204726,0.0,1.0,0.4324994021339788,0.901634220265486,0.1268708685934714
2015-01-27,34.400001525878906,34.720001220703125,33.54999923706055,34.189998626708984,26.2315673828125,58456200,INTC,-0.045238835086733986,-0.0462940588749562,-0.030895697004035272,0.016882536140513556,41.22383539681125,0.7818314824680298,0.6234898018587336,0.44794493940789115,0.8940611451454876,0.8913701839077484
2015-01-28,34.470001220703125,34.70000076293945,33.720001220703125,33.779998779296875,25.917003631591797,34929100,INTC,-0.011991806489627055,-0.012064288241962928,-0.062187719322585155,0.015671347172736667,30.952370139748936,0.9749279121818236,-0.22252093395631434,0.4632579225674917,0.88622350294858,-0.40247398907216003
2015-01-29,33.84000015258789,34.279998779296875,33.459999084472656,34.209999084472656,26.24691390991211,29569400,INTC,0.012729435189894778,0.012649096984739275,-0.06759333974002879,0.015073930183464425,28.014200946504317,0.43388373911755823,-0.900968867902419,0.4784338202547012,0.8781236129591848,-0.15344512168936508
2015-01-30,33.70000076293945,33.9900016784668,33.0,33.040000915527344,25.3492488861084,38719700,INTC,-0.03420047355325284,-0.034798995865090374,-0.10119688726500198,0.016812189348188834,22.403586946494073,-0.433883739117558,-0.9009688679024191,0.49346814167723735,0.8697638720650646,0.3094516628676942
2015-02-02,33.060001373291016,33.75,32.650001525878906,33.650001525878906,25.817262649536133,38733800,INTC,0.01846248769517711,0.018294125073877666,-0.08060101287512489,0.018186028076830636,29.485424571947604,0.0,1.0,0.5376773767406141,0.8431506618282,0.0003641557140163787
2015-02-03,33.779998779296875,34.04999923706055,32.61000061035156,33.70000076293945,25.855632781982425,36038300,INTC,0.0014858613608708104,0.0014847585611487868,-0.07671230786467254,0.01827599295686846,30.39217100521502,0.7818314824680298,0.6234898018587336,0.5521013427459208,0.8337770129585915,-0.06959038359262448
2015-02-04,33.66999816894531,33.84000015258789,33.29999923706055,33.599998474121094,25.963809967041016,25052800,INTC,-0.002967426900723824,-0.0029718384413738794,-0.07565337318948795,0.01828535615693089,30.606498863124003,0.9749279121818236,-0.22252093395631434,0.5663619330814524,0.8241566360566663,-0.3048284741511115
2015-02-05,33.68000030517578,33.9900016784668,33.45000076293945,33.939998626708984,26.226533889770508,20491400,INTC,0.0101190526198911,0.010068197787668334,-0.06217187304172633,0.018754938944613792,34.52545613677911,0.43388373911755823,-0.900968867902419,0.580454927809098,0.8142923779467267,-0.1820714650657811
