Date,Open,High,Low,Close,Adj Close,Volume,Ticker,return_1,log_return_1,momentum_14,volatility_14,rsi_14,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos,volume_change_1
2015-01-23,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.023313522338867,185859200,AAPL,0.005160158569225137,0.005146890574725651,0.03338517757933612,0.0201917455142429,57.671288449604816,-0.433883739117558,-0.9009688679024191,0.38541335945432564,0.9227440286201427,-0.13628421232647536
2015-01-26,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530273,25.049888610839844,222460000,AAPL,0.001062091641194307,0.0010615280209094538,0.06447057387408095,0.01818341349560375,66.4426196904218,0.0,1.0,0.4324994021339788,0.901634220265486,0.19692756667412747
2015-01-27,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.17281150817871,382274800,AAPL,-0.035013254976999475,-0.03564091346494769,0.02710330505852676,0.021051104587972408,55.811130969699484,0.7818314824680298,0.6234898018587336,0.44794493940789115,0.8940611451454876,0.718397914231772
2015-01-28,29.407499313354492,29.530000686645508,28.82749938964844,28.82749938964844,25.539371490478516,585908400,AAPL,0.0565328770702791,0.05499267644476593,0.07016239033497684,0.02549680992337544,62.830950162403006,0.9749279121818236,-0.22252093395631434,0.4632579225674917,0.88622350294858,0.5326890498667451
2015-01-29,29.079999923706055,29.79750061035156,28.88999938964844,29.725000381469727,26.334497451782227,337745600,AAPL,0.03113350137277493,0.03065868391955324,0.06265083720144338,0.024830970390036303,62.12383154324567,0.43388373911755823,-0.900968867902419,0.4784338202547012,0.8781236129591848,-0.4235522139638209
2015-01-30,29.600000381469727,30.0,29.212499618530273,29.290000915527344,25.949119567871097,334982000,AAPL,-0.014634128187044793,-0.014742263313164887,0.04597805042102654,0.02535357418199981,58.43432762007673,-0.433883739117558,-0.9009688679024191,0.49346814167723735,0.8697638720650646,-0.00818249001615412
2015-02-02,29.512500762939453,29.792499542236328,29.020000457763672,29.657499313354492,26.274696350097656,250956400,AAPL,0.0125468892570888,0.012468829303636388,0.08585809842945502,0.024093948900331442,66.0396681578429,0.0,1.0,0.5376773767406141,0.8431506618282,-0.2508361643312178
2015-02-03,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.279132843017575,207662800,AAPL,0.00016862743761336674,0.00016861322160512563,0.07648339876440091,0.024130997356630154,64.89925774542634,0.7818314824680298,0.6234898018587336,0.5521013427459208,0.8337770129585915,-0.17251442880117818
2015-02-04,29.625,30.127500534057617,29.57749938964844,29.88999938964844,26.48067283630371,280598800,AAPL,0.007669582983666379,0.00764032125370316,0.08888883638951506,0.02398319642818617,66.95621077276917,0.9749279121818236,-0.22252093395631434,0.5663619330814524,0.8241566360566663,0.35122323304896197
2015-02-05,30.0049991607666,30.0575008392334,29.8125,29.98500061035156,26.669679641723633,168984800,AAPL,0.003178361413283204,0.003173321099781165,0.12282346736626826,0.02201285307243835,75.05730059901528,0.43388373911755823,-0.900968867902419,0.580454927809098,0.8142923779467267,-0.39777076737320327
2015-02-06,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.445098876953125,174826400,AAPL,-0.00842089474463592,-0.008456550790427352,0.12208701483359041,0.022050580855617098,74.5447688577153,-0.433883739117558,-0.9009688679024191,0.5943761565849831,0.804187157621448,0.03456878961894794
2015-02-09,29.637500762939453,29.959999084472656,29.607500076293945,29.93000030517578,26.62076187133789,155559200,AAPL,0.0066425705330883655,0.0066206058756499014,0.10117733514065952,0.021483332249378567,72.52252421130115,0.0,1.0,0.6350683134867438,0.7724559775191742,-0.11020761166505744
2015-02-10,30.042499542236328,30.537500381469727,30.040000915527344,30.5049991607666,27.13218879699707,248034000,AAPL,0.01921145505272137,0.01902924503155139,0.1138292400176113,0.021726105907455356,74.08265268444859,0.7818314824680298,0.6234898018587336,0.6482618097757122,0.7614175109532997,0.5944669296319343
2015-02-11,30.6924991607666,31.229999542236328,30.625,31.219999313354492,27.76813507080078,294247200,AAPL,0.023438786174676318,0.023168316001039125,0.11103198895122501,0.02157162750959567,74.09266152227374,0.9749279121818236,-0.22252093395631434,0.6612634749656386,0.7501537286959042,0.18631800478966598
2015-02-12,31.51499938964844,31.8700008392334,31.392499923706055,31.614999771118164,28.119462966918945,297898000,AAPL,0.012652161000999973,0.012572791177401411,0.11931311140921297,0.021595017316228086,75.0557598254712,0.43388373911755823,-0.900968867902419,0.6740694616546162,0.7386679638813748,0.012407254852382588
2015-02-13,31.81999969482422,31.81999969482422,31.412500381469727,31.770000457763672,28.257322311401367,217088800,AAPL,0.004902757797490498,0.004890778419184881,0.12360745840445286,0.021520293778305773,75.51095361022095,-0.433883739117558,-0.9009688679024191,0.6866759803451553,0.726963615332308,-0.2712646610584831
2015-02-17,31.872499465942383,32.220001220703125,31.729999542236328,31.957500457763672,28.424089431762695,252609600,AAPL,0.005901794060383159,0.005884446694076833,0.171247961754881,0.01755972927195253,88.6316671250401,0.7818314824680298,0.6234898018587336,0.7350336741329412,0.6780306024735382,0.16362336518512244
2015-02-18,31.907499313354492,32.19499969482422,31.862499237060547,32.18000030517578,28.62198829650879,179566800,AAPL,0.0069623670257370485,0.006938241663457554,0.11629523845315481,0.011848565951494965,85.45743274756597,0.9749279121818236,-0.22252093395631434,0.746588114532413,0.6652865452111116,-0.2891529063028484
2015-02-19,32.119998931884766,32.25749969482422,32.08250045776367,32.11249923706055,28.561952590942383,149449600,AAPL,-0.0020976093062490264,-0.0020998123699669546,0.08031955676875824,0.010038031200162854,80.62858560653187,0.43388373911755823,-0.900968867902419,0.7579216274973472,0.6523456189565257,-0.16772142734625772
2015-02-20,32.154998779296875,32.375,32.01250076293945,32.375,28.79543113708496,195793600,AAPL,0.008174410873523774,0.008141181342032615,0.10532601529681829,0.008184689239001631,91.40935824030436,-0.433883739117558,-0.9009688679024191,0.7690308592589181,0.6392116531380588,0.31009785238635623
2015-02-23,32.505001068115234,33.25,32.415000915527344,33.25,29.573684692382812,283896400,AAPL,0.027027027027026973,0.026668247082161273,0.12113296029068232,0.009687947725520549,92.43942568242016,0.0,1.0,0.8009803309782905,0.5986906625177214,0.4499779359488767
2015-02-24,33.23500061035156,33.400001525878906,32.79249954223633,33.04249954223633,29.389123916625977,276912400,AAPL,-0.006240615271087879,-0.006260169305822946,0.11394855852671482,0.010234881372255901,88.1059375482482,0.7818314824680298,0.6234898018587336,0.8111602420785621,0.5848239578463322,-0.0246005232894817
2015-02-25,32.88999938964844,32.900001525878906,32.037498474121094,32.1974983215332,28.637554168701172,298846800,AAPL,-0.025573162817873696,-0.025905840141698736,0.07719969819350014,0.013575043527868745,72.83519468713855,0.9749279121818236,-0.22252093395631434,0.8211001178128892,0.5707841943569036,0.07921060956461323
2015-02-26,32.1974983215332,32.717498779296875,31.65250015258789,32.60499954223633,29.0,365150000,AAPL,0.012656300704908974,0.01257687915114692,0.08737698444402509,0.013690955319076409,74.41748601397612,0.43388373911755823,-0.900968867902419,0.8307970168121247,0.5565755266413303,0.22186350999910331
2015-02-27,32.5,32.64250183105469,32.060001373291016,32.1150016784668,28.564178466796875,248059200,AAPL,-0.015028304574419393,-0.015142373831471287,0.08013122327619016,0.01432863262993272,71.26283267939367,-0.433883739117558,-0.9009688679024191,0.8402480696078469,0.5422021592729844,-0.32066493221963577
2015-03-02,32.3125,32.56999969482422,32.07500076293945,32.272499084472656,28.704261779785156,192386800,AAPL,0.004904169321948482,0.004892183056057148,0.07826591230912183,0.014326588353986945,71.05616880266854,0.0,1.0,0.8670985522812081,0.4981366284784055,-0.2244319098021762
2015-03-03,32.2400016784668,32.380001068115234,32.022499084472656,32.34000015258789,28.764305114746097,151265200,AAPL,0.0020915971811961143,0.002089412837126887,0.06015410727109072,0.013785939650279662,68.15034805795771,0.7818314824680298,0.6234898018587336,0.8755389928586302,0.4831474640149687,-0.21374439410604051
2015-03-04,32.275001525878906,32.38999938964844,32.08000183105469,32.1349983215332,28.58196449279785,126665200,AAPL,-0.006338955785016642,-0.006359132275687637,0.02930810468619449,0.012867410208883429,60.06598707200624,0.9749279121818236,-0.22252093395631434,0.8837203473619977,0.4680153284438345,-0.16262828462858614
2015-03-05,32.14500045776367,32.1875,31.440000534057617,31.602500915527344,28.10834503173828,226068400,AAPL,-0.01657063743018905,-0.016709466233845848,-0.0003953457435175167,0.013390982317106769,49.86653653656508,0.43388373911755823,-0.900968867902419,0.8916401947968874,0.45274469960737107,0.7847711920874874
2015-03-06,32.099998474121094,32.342498779296875,31.565000534057617,31.649999618530273,28.150588989257812,291368400,AAPL,0.0015030045606165832,0.0015018761797615137,-0.0037771746145528473,0.013326983087034873,48.688515090154034,-0.433883739117558,-0.9009688679024191,0.8992961915530253,0.4373400963303323,0.2888506310479484
2015-03-09,31.989999771118164,32.39250183105469,31.26499938964844,31.78499984741211,28.270660400390625,354114000,AAPL,0.004265410126665481,0.004256339050317192,-0.005397812966616233,0.01327654673040665,48.09286185436921,0.0,1.0,0.9206588168102428,0.3903682146763026,0.21534799243843872
2015-03-10,31.602500915527344,31.80500030517578,30.950000762939453,31.127500534057617,27.685861587524418,275426400,AAPL,-0.020685836605659924,-0.02090278558621632,-0.03270664267050616,0.014140636989155173,39.38476975419337,0.7818314824680298,0.6234898018587336,0.9272375462179537,0.374473674486883,-0.2222097968450838
2015-03-11,31.1875,31.1924991607666,30.52750015258789,30.559999465942383,27.18111228942871,275756000,AAPL,-0.018231501353419444,-0.018399743178917807,-0.048345653810913825,0.014768179804516389,35.77645273950556,0.9749279121818236,-0.22252093395631434,0.9335418911179212,0.35846832151248087,0.0011966899324102886
2015-03-12,30.57749938964844,31.225000381469727,30.407499313354492,31.112499237060547,27.672521591186523,193450800,AAPL,0.018079181308032988,0.017917696349138736,-0.038996162561836356,0.015581799429346765,39.01695259485807,0.43388373911755823,-0.900968867902419,0.9395699859530622,0.342356891994542,-0.2984711121426188
2015-03-13,31.100000381469727,31.350000381469727,30.645000457763672,30.897499084472656,27.48128890991211,207309200,AAPL,-0.006910410859304661,-0.006934398321111934,-0.07075190723390512,0.013027798941805736,26.879587480139193,-0.433883739117558,-0.9009688679024191,0.945320046913132,0.3261441535642696,0.07163785313888593
2015-03-16,30.969999313354492,31.237499237060547,30.717500686645508,31.237499237060547,27.78369903564453,143497200,AAPL,0.011004131812039075,0.010944026886599484,-0.054626627228020475,0.01371378094521422,32.710716454580606,0.0,1.0,0.9608854255574977,0.27694620226893646,-0.3078107483893624
2015-03-17,31.475000381469727,31.829999923706055,31.412500381469727,31.760000228881836,28.248437881469727,204092400,AAPL,0.016726722835782804,0.016588371848303418,-0.013587952960891214,0.013226521628512372,45.533452324435224,0.7818314824680298,0.6234898018587336,0.9655071658143364,0.2603764827344581,0.42227444159189176
