step,date,action,price,position,portfolio_value,reward
0,2015-01-23,2,27.09749984741211,0,10000.0,0.0
1,2015-01-26,1,26.836000442504883,1,9990.0,-0.0010000000000000009
2,2015-01-27,2,26.059499740600582,0,9691.238027939004,-0.029906103309409016
3,2015-01-28,2,25.62150001525879,0,9691.238027939004,0.0
4,2015-01-29,2,25.661500930786133,0,9691.238027939004,0.0
5,2015-01-30,0,26.877500534057617,0,9691.238027939004,0.0
6,2015-02-02,1,26.61000061035156,1,9681.546789911064,-0.0010000000000000009
7,2015-02-03,1,26.665000915527344,1,9701.55761350389,0.002066903566863676
8,2015-02-04,2,26.30500030517578,0,9561.007603770953,-0.014487365362578553
9,2015-02-05,2,26.491500854492188,0,9561.007603770953,0.0
10,2015-02-06,2,26.694000244140625,0,9561.007603770953,0.0
11,2015-02-09,1,26.464000701904297,1,9551.446596167183,-0.0009999999999998899
12,2015-02-10,1,27.007999420166016,1,9747.787835890862,0.02055617834920076
13,2015-02-11,2,26.899999618530273,0,9699.099496511359,-0.004994809099171715
14,2015-02-12,2,27.300500869750977,0,9699.099496511359,0.0
15,2015-02-13,2,27.558000564575195,0,9699.099496511359,0.0
16,2015-02-17,2,27.250499725341797,0,9699.099496511359,0.0
17,2015-02-18,2,27.13249969482422,0,9699.099496511359,0.0
18,2015-02-19,2,27.322500228881836,0,9699.099496511359,0.0
19,2015-02-20,2,27.09000015258789,0,9699.099496511359,0.0
20,2015-02-23,1,26.75,1,9689.400397014848,-0.3430777222487607
21,2015-02-24,0,26.9325008392334,1,9755.505956047507,2.7341943653459047
22,2015-02-25,0,27.366500854492188,1,9912.709691380329,6.600893822314569
23,2015-02-26,0,27.964500427246097,1,10129.317440825429,7.623074673418197
24,2015-02-27,0,28.131500244140625,1,10189.80821062428,1.7426005783020808
25,2015-03-02,0,28.750999450683594,1,10414.203569795412,5.8305183746430345
26,2015-03-03,0,28.93950080871582,1,10482.482640201219,1.6626839772194693
27,2015-03-04,2,28.916500091552734,0,10463.677155884247,-0.5312012223752397
28,2015-03-05,2,29.07150077819824,0,10463.677155884247,-0.03353170485798998
29,2015-03-06,2,28.645000457763672,0,10463.677155884247,-0.03344665233403543
30,2015-03-09,2,28.704999923706055,0,10463.677155884247,-0.03336182114563117
31,2015-03-10,2,27.99250030517578,0,10463.677155884247,-0.03327721067476782
32,2015-03-11,2,27.784500122070312,0,10463.677155884247,-0.033192820305471896
33,2015-03-12,2,28.058500289916992,0,10463.677155884247,-0.033108649423796925
34,2015-03-13,2,27.649999618530273,0,10463.677155884247,-0.03302469741781463
