episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
1,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,-76.135730531857,6.966268514593442,0.71557,0.0,0.0,0.0,0.0,0.0,cumulative_return
2,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,20.555601823155488,4.475584588770717,0.4311400000000001,-0.025451908522879596,0.03214427484265325,0.29886587151280347,0.10755418368763522,-0.3075105504121449,cumulative_return
3,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,-25.445330248083785,4.523537776911346,0.14671,0.0,0.0,0.0,0.0,0.0,cumulative_return
4,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,-34.59261802662931,3.887329051354446,0.050000000000000044,-0.15962899746422277,-0.07931317973526653,0.09641550797806916,-0.8226184915533219,-0.16567246013154635,cumulative_return
5,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,59.46112773558363,3.9091323292804865,0.050000000000000044,-0.010582451378889579,0.006559812920141628,0.15400424398228332,0.04259501394582522,-0.18428127497732083,cumulative_return
6,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,46.21584126403566,3.9459222132313942,0.050000000000000044,0.04477968083198225,0.03718479311764766,0.17066917298186168,0.21787644756208888,-0.17145377680171248,cumulative_return
7,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,39.05843101863687,4.143170241045012,0.050000000000000044,-0.015994921193764333,0.006389872501736393,0.17030175538799588,0.037520884545073796,-0.17145377680171237,cumulative_return
8,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,28.993631504162455,4.308973407140157,0.050000000000000044,0.01150357403173885,0.016089984449868533,0.14292315411032602,0.1125778713045212,-0.14162056674862178,cumulative_return
9,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,-5.144477724559068,4.397096484362004,0.050000000000000044,-0.01353012938952547,0.0035101898294076506,0.14377312612224935,0.024414784070445537,-0.141620566748622,cumulative_return
10,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,-7.601070430607942,4.579424773922106,0.050000000000000044,0.06824209334635545,0.041913208836864335,0.12591319948034754,0.3328738290333582,-0.13447182002576907,cumulative_return
11,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,-13.855974868453341,4.5931859205942915,0.050000000000000044,-0.08049555320857238,-0.02903224871174126,0.1591143937405755,-0.18246148591104988,-0.1738867360953702,cumulative_return
12,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,-0.3897413401401557,4.533415316261286,0.050000000000000044,0.02150172551273788,0.021020242756068175,0.14230134007161654,0.14771640762827135,-0.13056698996224014,cumulative_return
13,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,7.7000300049865915,4.922027271830725,0.050000000000000044,0.11887779932948095,0.08077275707353349,0.2063213881450337,0.3914899846290015,-0.19814018147872892,cumulative_return
14,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,-17.133221023859825,5.068722265277931,0.050000000000000044,-0.0880449163183159,-0.02783616729460614,0.18981240345119252,-0.14665093949860766,-0.26514280594507245,cumulative_return
15,42,reward_only_none_eta0p001_seed42,price_only,differential_sharpe,none,0.001,20,1e-06,-43.965330397577524,5.197499144929365,0.050000000000000044,-0.11532259633234643,-0.05688278337112718,0.07673247368750373,-0.7413130404577433,-0.15389969959806948,cumulative_return
