date,news_count,mean_overall_sentiment,mean_ticker_sentiment,mean_ticker_relevance,sentiment_std,weighted_ticker_sentiment
2015-01-07,1,0.203748,0.248307,0.626873,0.0,0.24830699999999997
2015-01-10,1,0.278673,0.230696,0.601195,0.0,0.23069599999999998
2015-01-11,1,0.052854,0.110309,0.932956,0.0,0.110309
2015-01-19,1,0.149442,0.131882,0.615613,0.0,0.131882
2015-01-21,1,-0.366627,-0.300567,0.649509,0.0,-0.300567
2015-01-22,1,0.362824,0.317049,0.603338,0.0,0.317049
2015-01-23,1,0.150933,0.264987,0.964502,0.0,0.264987
2015-01-31,1,0.144016,-0.094285,0.567084,0.0,-0.094285
2015-02-10,1,-0.120385,0.30177,0.938599,0.0,0.30177
2015-02-11,1,0.019668,0.295451,0.730658,0.0,0.295451
2015-02-16,1,0.256194,0.122204,0.615302,0.0,0.122204
2015-02-24,1,0.346203,0.349641,0.570198,0.0,0.349641
2015-02-25,1,0.137075,0.140118,1.0,0.0,0.140118
2015-02-28,1,0.335954,0.445136,1.0,0.0,0.445136
2015-03-02,1,0.104147,0.102522,0.722032,0.0,0.102522
2015-03-13,1,0.215318,-0.145428,0.632215,0.0,-0.145428
2015-03-14,1,0.167142,0.121978,0.611422,0.0,0.12197799999999999
2015-03-17,1,0.28138,0.304694,0.611982,0.0,0.304694
2015-03-18,1,0.365473,0.325822,0.623171,0.0,0.325822
2015-03-23,2,0.153506,0.2817645,0.8231955,0.19229556782333804,0.310968652210198
2015-03-24,1,0.206867,-0.109894,0.620596,0.0,-0.109894
2015-03-25,1,0.193653,0.428141,1.0,0.0,0.428141
2015-03-26,1,0.166339,0.130669,0.625517,0.0,0.130669
2015-03-30,1,0.349263,0.340092,0.615352,0.0,0.340092
2015-04-02,1,0.051853,0.115395,0.639207,0.0,0.11539500000000001
2015-04-06,1,0.173008,0.218097,1.0,0.0,0.218097
2015-04-08,2,0.005545000000000001,-0.035956,1.0,0.24819165176935343,-0.035956
2015-04-13,1,0.431191,0.407984,1.0,0.0,0.407984
2015-04-14,1,0.436339,0.446253,1.0,0.0,0.446253
2015-04-21,1,0.42216,0.414806,1.0,0.0,0.414806
2015-04-22,1,0.050995,0.123064,0.616789,0.0,0.123064
2015-04-23,1,0.340934,0.342747,0.605631,0.0,0.342747
2015-04-26,1,0.170761,-0.108078,0.702986,0.0,-0.108078
2015-04-28,1,0.288216,0.235487,0.577107,0.0,0.235487
2015-04-29,2,0.229263,0.20207599999999998,0.6241275,0.14086557030729685,0.2049200447560795
2015-04-30,2,0.046195,-0.0065565,0.636613,0.18134955485057028,-0.005556597242751889
2015-05-08,1,0.359008,0.304445,0.634062,0.0,0.304445
2015-05-13,2,0.2640115,0.324062,0.8130535,0.22546948246270493,0.3607201872429059
2015-05-15,1,0.049336,0.007105,1.0,0.0,0.007105
2015-05-17,1,0.018076,0.044358,1.0,0.0,0.044358
2015-05-20,1,0.445982,0.419814,0.967724,0.0,0.4198140000000001
2015-05-26,1,0.192926,-0.08809,0.56503,0.0,-0.08809
2015-05-27,3,0.2711206666666667,0.272457,0.7375616666666667,0.18413540067841383,0.3089031497908649
2015-06-09,1,0.521779,0.142135,0.564187,0.0,0.142135
2015-06-11,1,0.172586,0.107529,0.825036,0.0,0.107529
2015-06-16,1,0.167918,0.241043,0.629008,0.0,0.241043
2015-06-22,2,0.176586,0.183757,0.660849,0.06719211477547049,0.18286305265650699
2015-06-23,3,0.23157233333333335,0.15939,0.6399883333333333,0.32382979857943894,0.1574063932571688
2015-06-24,1,0.425195,0.432415,1.0,0.0,0.432415
2015-06-25,1,0.236241,0.135568,0.653805,0.0,0.135568
2015-06-29,1,0.098357,0.235354,0.981831,0.0,0.235354
2015-06-30,1,0.243895,0.416533,1.0,0.0,0.416533
2015-07-02,1,0.410351,0.419624,1.0,0.0,0.419624
2015-07-07,1,0.132644,0.27989,0.929541,0.0,0.27989
2015-07-08,2,-0.2347685,-0.391601,1.0,0.012630341325554123,-0.391601
2015-07-09,1,-0.017612,-0.410772,1.0,0.0,-0.410772
2015-07-20,2,0.2111865,0.27218,0.779442,0.21092995282794713,0.3023426895266101
2015-07-23,1,0.210245,0.117418,0.558613,0.0,0.11741800000000001
2015-07-27,1,0.289866,0.349976,0.728433,0.0,0.349976
2015-07-28,1,0.110565,0.021603,0.624873,0.0,0.021603
2015-07-29,2,0.3350695,0.349921,1.0,0.10245128731255651,0.349921
2015-07-30,1,0.350739,0.333734,0.749534,0.0,0.333734
2015-08-03,1,0.186039,0.204044,0.800185,0.0,0.204044
2015-08-06,1,0.198963,0.108858,0.594602,0.0,0.10885800000000001
2015-08-12,1,0.509939,0.535923,0.642187,0.0,0.535923
2015-08-18,1,0.284764,0.307552,0.603823,0.0,0.307552
2015-08-19,1,0.329975,0.24302,0.644078,0.0,0.24302
2015-08-20,2,0.10633100000000001,0.088707,0.78951,0.06029923787246402,0.0995986972881914
2015-08-21,1,0.14636,0.346886,0.736048,0.0,0.346886
2015-08-24,1,0.250202,0.223695,0.622277,0.0,0.22369499999999998
2015-08-27,1,0.402613,0.40242,1.0,0.0,0.40242
2015-08-31,2,0.2751315,0.3385345,0.8169660000000001,0.1589526546632676,0.3637159408200586
2015-09-02,1,0.494766,0.459786,1.0,0.0,0.459786
2015-09-09,1,0.112541,0.233498,1.0,0.0,0.233498
2015-09-10,1,-0.045528,0.248669,0.602631,0.0,0.248669
2015-09-15,1,0.031851,0.132169,0.612221,0.0,0.132169
2015-09-16,1,0.056048,0.240164,0.648114,0.0,0.240164
2015-09-25,1,0.240585,0.495191,1.0,0.0,0.495191
2015-10-01,1,0.257113,0.329448,0.916794,0.0,0.329448
2015-10-02,1,0.108847,0.10936,0.636786,0.0,0.10936
2015-10-05,1,0.139246,0.089549,0.569192,0.0,0.089549
2015-10-13,1,0.122569,0.112171,0.625939,0.0,0.11217099999999999
2015-10-19,1,0.146389,0.14992,0.912643,0.0,0.14991999999999997
2015-10-21,1,0.135884,0.211954,1.0,0.0,0.211954
2015-10-23,1,0.501899,0.309202,0.562165,0.0,0.309202
2015-10-25,1,0.246441,0.274246,0.74047,0.0,0.274246
2015-10-28,1,-0.072337,-0.149777,1.0,0.0,-0.149777
2015-10-30,1,0.057823,0.016341,0.610667,0.0,0.016341
2015-11-02,2,0.05884450000000001,0.10387650000000001,0.6010535,0.3365736354566412,0.11442231644104893
2015-11-03,2,0.117548,0.118096,0.808447,0.020712571834516344,0.12156621541053403
2015-11-15,1,0.323574,0.30013,0.703083,0.0,0.30013
2015-11-16,2,0.179507,0.1269065,0.641445,0.001429062804778009,0.12691002090592335
2015-11-18,1,0.493967,0.462383,1.0,0.0,0.462383
2015-11-19,1,0.401479,0.326118,0.605829,0.0,0.326118
2015-11-24,2,0.21013300000000001,0.277613,0.7785740000000001,0.1014740657409567,0.2927211696216416
2015-12-02,1,0.297536,0.329877,0.612689,0.0,0.329877
2015-12-07,1,0.364825,0.333903,0.602681,0.0,0.333903
2015-12-08,1,0.139284,0.130184,0.705334,0.0,0.130184
2015-12-10,1,0.032573,0.105716,0.612316,0.0,0.105716
2015-12-11,1,0.164141,0.201942,1.0,0.0,0.201942
2015-12-13,1,0.044035,0.001099,0.322539,0.0,0.001099
2015-12-18,1,0.256506,0.111863,0.568621,0.0,0.11186300000000002
2015-12-21,1,0.26496,0.115643,0.629042,0.0,0.11564300000000001
2015-12-28,1,0.297806,0.423381,1.0,0.0,0.423381
2015-12-30,1,0.20624,0.08483,0.618308,0.0,0.08483
2016-01-01,1,0.10204,0.235776,0.635096,0.0,0.23577600000000004
2016-01-05,1,0.439687,0.420753,1.0,0.0,0.420753
2016-01-08,1,0.222426,0.325948,0.958507,0.0,0.325948
2016-01-11,1,0.308236,0.253702,0.619869,0.0,0.253702
2016-01-12,1,0.325717,0.295616,0.667629,0.0,0.295616
2016-01-18,2,0.0950705,0.2157015,0.8172975,0.16200452753086872,0.24130954790942097
2016-01-20,1,0.349597,0.102509,0.646404,0.0,0.102509
2016-01-22,1,-0.165723,0.148623,0.620123,0.0,0.148623
2016-01-24,1,0.283083,0.111534,0.649917,0.0,0.11153399999999998
2016-01-27,1,0.188486,0.221087,0.634709,0.0,0.221087
2016-01-29,1,0.272644,0.106704,0.620853,0.0,0.10670400000000001
2016-01-30,1,0.593691,0.539331,0.717464,0.0,0.539331
2016-01-31,1,0.267361,0.267316,0.781115,0.0,0.267316
2016-02-02,1,0.139845,0.112133,0.646296,0.0,0.112133
2016-02-05,1,0.19545,0.115699,0.616504,0.0,0.115699
2016-02-12,1,0.375877,0.300067,0.626054,0.0,0.300067
2016-02-15,1,0.502015,0.708104,0.999931,0.0,0.708104
2016-02-19,1,0.301889,0.270516,0.658934,0.0,0.270516
2016-02-21,1,-0.066826,-0.295327,1.0,0.0,-0.295327
2016-02-26,2,0.275476,0.1539555,0.6287119999999999,0.07545182908651055,0.153218236324422
2016-02-27,1,0.197294,0.220941,0.737084,0.0,0.220941
2016-02-29,1,0.278702,0.221442,0.645538,0.0,0.22144200000000003
2016-03-01,3,0.050700333333333326,0.19370066666666666,0.6393933333333334,0.09675665950379506,0.19313773565306697
2016-03-04,1,0.223592,0.132425,0.572577,0.0,0.132425
2016-03-05,1,0.244308,0.14683,0.647442,0.0,0.14683
2016-03-17,2,0.2031045,0.184885,0.7910755,0.43542645635973937,0.25638428119187107
2016-03-23,1,0.352108,0.302586,0.606069,0.0,0.302586
2016-03-24,2,0.23826550000000002,0.284157,0.770145,0.19130491122289572,0.3083573501509456
2016-03-29,1,0.182907,0.220303,0.617183,0.0,0.220303
2016-03-30,1,0.371795,0.212644,0.618532,0.0,0.21264399999999997
2016-03-31,1,0.185483,0.138936,0.637228,0.0,0.138936
2016-04-01,1,0.22402,0.120577,0.701939,0.0,0.120577
2016-04-05,2,0.1416105,0.1016065,0.6007990000000001,0.29009974936993654,0.10539194728020519
2016-04-07,2,0.17302800000000002,0.08954499999999999,0.607298,0.05793184436905145,0.08815520083056422
2016-04-09,1,-0.073415,-0.062549,0.572861,0.0,-0.062549
2016-04-12,1,0.26715,0.267769,0.671071,0.0,0.267769
2016-04-13,1,0.35312,0.734501,0.974527,0.0,0.734501
2016-04-14,1,0.123828,0.149785,0.94731,0.0,0.149785
2016-04-18,2,0.075188,-0.0023424999999999974,0.6105974999999999,0.14684557235579151,-0.007344939390515025
2016-04-20,1,-0.267211,0.006833,0.614167,0.0,0.006833
2016-04-22,1,0.360593,0.329703,0.617549,0.0,0.329703
2016-04-27,1,0.162992,-0.10284,0.708061,0.0,-0.10284
2016-04-29,1,0.015929,0.103792,0.628909,0.0,0.103792
2016-05-02,1,0.165499,0.11405,0.640167,0.0,0.11404999999999998
2016-05-03,2,0.2886635,0.20798499999999998,0.779261,0.1467190002419591,0.18888775116552736
2016-05-04,2,0.4323715,0.3627135,0.8230500000000001,0.076037313501333,0.37427292187594924
2016-05-06,1,0.007206,0.001834,1.0,0.0,0.001834
2016-05-16,1,0.102551,-0.126021,0.625372,0.0,-0.126021
2016-05-18,4,0.28262525,0.18905525,0.80577175,0.36260298931234697,0.21699369588254988
2016-05-20,3,0.398896,0.31703,0.8343646666666666,0.09415905633023303,0.32873783514322674
2016-05-23,1,0.695766,0.511306,0.644744,0.0,0.511306
2016-06-05,1,0.109641,0.125403,0.624814,0.0,0.125403
2016-06-07,2,0.2915755,0.192893,0.5932185,0.10778994351051495,0.19282432537926583
2016-06-09,2,0.2537505,0.1912565,0.8205465000000001,0.10771569729849036,0.20791411173528862
2016-06-13,5,0.407111,0.3744578,0.8716452,0.05979869013364759,0.3838922910000537
2016-06-14,4,0.2163405,0.34334925,0.98845225,0.13955267548462363,0.3440636007523378
2016-06-16,3,0.13326866666666667,0.10705566666666666,0.8799553333333333,0.2909844533138039,0.12043009440176129
2016-06-23,1,0.495409,0.475052,1.0,0.0,0.475052
2016-06-27,1,0.229826,0.24431,0.604876,0.0,0.24431
2016-06-28,2,0.26414,0.224962,0.8052025,0.1307426296278303,0.24732759632825282
2016-06-29,1,0.205376,0.14475,0.607081,0.0,0.14475
2016-07-06,1,-0.064408,0.32733,0.942433,0.0,0.32733
2016-07-07,2,0.2222395,0.11032,0.8127955,0.002233043214987113,0.10997104159348817
2016-07-09,1,-0.040688,0.092001,0.860455,0.0,0.092001
2016-07-11,1,0.40128,0.417346,0.903706,0.0,0.417346
2016-07-12,1,0.139602,-0.31897,0.615828,0.0,-0.31897
2016-07-18,1,0.439952,0.4004,1.0,0.0,0.4004
2016-07-20,1,0.195331,0.128758,0.628914,0.0,0.128758
2016-07-21,2,0.4039875,0.3056935,0.624798,0.018955411483267796,0.30517464902576513
2016-07-25,1,0.111048,0.102793,0.565994,0.0,0.102793
2016-07-31,1,0.062865,0.109175,0.618483,0.0,0.109175
2016-08-01,2,0.2954325,0.148893,0.8163739999999999,0.42005819757743096,0.2157026929544547
2016-08-04,3,0.28107566666666667,0.205039,0.6273913333333333,0.11800152012156453,0.20647995979383416
2016-08-05,1,0.306902,0.31729,0.601635,0.0,0.31729
2016-08-11,1,0.193134,0.126866,0.60858,0.0,0.126866
2016-08-12,1,0.291218,0.34837,0.627923,0.0,0.34837
2016-08-15,2,0.321369,0.331849,0.7259305,0.018538925589148877,0.33008454205877835
2016-08-16,1,0.361108,0.303822,0.600821,0.0,0.303822
2016-08-17,2,0.023517999999999997,0.075207,0.5996205,0.2610496814784496,0.0634493330006229
2016-08-19,1,0.333384,0.149071,0.565751,0.0,0.149071
2016-08-23,1,0.360252,0.314524,0.929775,0.0,0.314524
2016-08-27,1,0.172061,0.106555,0.622293,0.0,0.106555
2016-09-08,2,0.0540665,0.006731500000000001,0.5949150000000001,0.1945257826112004,0.012581584047300868
2016-09-12,4,0.294263,0.2998135,0.7469675,0.23432415876942778,0.3213697028528685
2016-09-15,2,0.196623,0.212795,0.7293815,0.2737450766278729,0.2390910831135695
2016-09-18,1,0.097009,0.056827,0.63267,0.0,0.056827
2016-09-19,1,0.047879,-0.106969,0.629425,0.0,-0.10696899999999998
2016-09-21,1,0.193713,0.271182,0.722167,0.0,0.271182
2016-09-22,1,0.248094,0.200395,0.906442,0.0,0.200395
2016-09-25,1,0.18725,0.140939,0.623157,0.0,0.140939
2016-09-26,1,0.173125,0.3351,0.931648,0.0,0.3351
2016-09-27,1,0.429075,0.413361,1.0,0.0,0.413361
2016-09-28,2,0.09035150000000002,0.084185,0.731976,0.32230492771907787,0.12315972992557132
2016-09-29,1,0.264811,0.436998,0.929242,0.0,0.436998
2016-10-01,1,0.171982,0.211336,0.629209,0.0,0.211336
2016-10-03,1,0.234213,0.411457,1.0,0.0,0.411457
2016-10-04,1,0.361653,0.441476,0.959629,0.0,0.441476
2016-10-05,1,-0.302896,-0.323007,1.0,0.0,-0.323007
2016-10-11,1,0.310706,0.236143,0.620594,0.0,0.23614300000000002
2016-10-17,2,0.44264899999999996,0.3974985,0.8052545,0.08158103066583557,0.4114496002866175
2016-10-18,2,0.237152,0.2343175,0.7761935,0.13400451320944384,0.21874661896679112
2016-10-20,1,0.101057,0.311752,0.630997,0.0,0.311752
2016-10-21,2,0.3683745,0.463667,1.0,0.01960948525586532,0.463667
2016-10-26,3,0.3294783333333333,0.28375666666666666,0.691355,0.13514756038246986,0.30396262481166214
2016-10-27,3,0.22214299999999998,0.22976166666666667,0.8252903333333333,0.18409363113463031,0.24939155967172763
2016-10-28,1,0.385852,0.139916,0.600438,0.0,0.139916
2016-10-30,1,-0.163667,0.189518,0.630136,0.0,0.189518
2016-11-01,1,0.313186,0.341952,0.649729,0.0,0.341952
2016-11-02,1,0.320859,0.310667,0.747366,0.0,0.310667
2016-11-03,1,-0.129831,0.138194,0.621188,0.0,0.138194
2016-11-05,1,0.119848,0.118139,0.632582,0.0,0.11813899999999998
2016-11-08,1,0.185948,0.13162,0.604845,0.0,0.13162
2016-11-09,1,0.472691,0.476189,1.0,0.0,0.476189
2016-11-15,1,0.373448,0.410745,0.738706,0.0,0.410745
2016-11-16,1,-0.089628,0.139443,0.66455,0.0,0.139443
2016-11-21,1,0.043021,-0.056562,0.590762,0.0,-0.056562
2016-11-29,1,-0.201617,-0.219258,1.0,0.0,-0.219258
2016-11-30,1,0.221683,0.266031,0.554125,0.0,0.266031
2016-12-01,4,0.23982900000000001,0.153147,0.76625225,0.3063302040892039,0.1496030340217598
2016-12-05,2,0.134557,0.164197,0.603682,0.07338495596510228,0.1623947289417276
2016-12-06,2,0.25160899999999997,0.205899,0.6688405,0.14854474995098277,0.2008206083842112
2016-12-07,1,0.096694,0.111872,0.614171,0.0,0.111872
2016-12-09,1,0.005288,0.049187,0.314773,0.0,0.049187
2016-12-14,3,0.36435599999999996,0.26841,0.7278263333333334,0.32975611904557584,0.29127917686133004
2016-12-21,1,-0.180962,0.105785,0.607883,0.0,0.105785
2016-12-22,1,-0.129057,0.326541,0.840782,0.0,0.3265410000000001
2016-12-23,1,0.133753,0.12792,0.616181,0.0,0.12792
2016-12-28,1,0.169581,0.130879,0.545057,0.0,0.130879
2016-12-29,2,0.209389,0.285107,0.8060495,0.25453015695590964,0.32841353513214755
2017-01-04,1,-0.00765,0.01928,0.528772,0.0,0.01928
2017-01-05,1,0.177464,0.088355,0.554502,0.0,0.088355
2017-01-06,1,0.192857,0.145793,0.623417,0.0,0.145793
2017-01-09,1,0.204694,0.109859,0.646867,0.0,0.109859
2017-01-10,1,0.142536,0.060841,0.562198,0.0,0.060841000000000006
2017-01-11,1,0.366084,0.347127,0.927534,0.0,0.347127
2017-01-12,3,0.08541366666666667,0.046892333333333334,0.634537,0.06070980499337263,0.04694340113342484
2017-01-13,2,0.16930099999999998,0.2383975,0.8393945,0.13712992518228836,0.22582349668362137
2017-01-18,2,0.1543075,0.08858999999999999,0.6602165,0.0650524096556,0.09159048534760945
2017-01-22,1,0.440943,0.415443,1.0,0.0,0.415443
2017-01-24,1,0.406454,0.43193,1.0,0.0,0.43193
2017-01-25,1,0.382533,0.348213,0.945558,0.0,0.348213
2017-01-26,1,0.313633,0.343896,0.904313,0.0,0.34389600000000003
2017-01-28,1,0.386541,0.31057,0.639036,0.0,0.31057
2017-01-30,1,0.250794,0.105985,0.705204,0.0,0.105985
2017-01-31,1,0.295241,0.28959,1.0,0.0,0.28959
2017-02-03,4,0.28475875,0.259284,0.705328,0.15091728174069396,0.2857157058715945
2017-02-05,1,0.358869,0.335616,0.639884,0.0,0.335616
2017-02-07,2,0.12297999999999999,0.164994,0.608418,0.08499706352574775,0.16725062305848937
2017-02-09,1,0.31569,0.346675,0.630916,0.0,0.346675
2017-02-16,1,0.378099,0.404944,0.809474,0.0,0.404944
2017-02-17,2,0.075957,0.0584005,0.6179524999999999,0.0691995909272591,0.059463179082534665
2017-02-21,1,0.1879,0.12186,0.631271,0.0,0.12186
2017-02-23,3,0.28860366666666665,0.2827553333333333,0.6257636666666667,0.28701550167949696,0.28118928372319474
2017-02-24,1,0.084688,0.115092,0.617061,0.0,0.115092
2017-02-27,1,0.350236,0.343409,0.606976,0.0,0.343409
2017-02-28,2,0.1042175,0.1130745,0.624701,0.00961594511735586,0.11310700083960169
2017-03-01,1,0.148728,0.147011,0.640971,0.0,0.147011
2017-03-02,1,0.234807,0.137462,0.602527,0.0,0.137462
2017-03-06,1,0.218103,0.124204,0.602438,0.0,0.124204
2017-03-07,1,0.167033,0.111417,0.642729,0.0,0.111417
2017-03-08,2,0.08311550000000001,0.0870685,0.436941,0.08687160360267329,0.10371127397863783
2017-03-09,1,0.274168,0.330184,0.637398,0.0,0.330184
2017-03-10,1,-0.039107,-0.317929,0.625108,0.0,-0.317929
2017-03-13,2,0.1207455,0.085016,0.6020345,0.05510765988499239,0.08257510330637197
2017-03-14,2,0.34596899999999997,0.4126645,1.0,0.0020343462094737103,0.4126645
2017-03-15,1,0.419363,0.410918,1.0,0.0,0.410918
2017-03-20,1,0.248572,0.334611,0.924785,0.0,0.334611
2017-03-21,1,0.26174,0.303094,0.853357,0.0,0.30309400000000003
2017-03-28,1,0.492403,0.460664,1.0,0.0,0.460664
2017-03-29,1,0.306213,0.311879,0.626022,0.0,0.311879
2017-03-30,1,0.268671,0.313371,0.635709,0.0,0.313371
2017-04-01,1,0.085411,0.247423,1.0,0.0,0.247423
2017-04-03,1,0.294878,0.202734,0.560563,0.0,0.202734
2017-04-04,2,0.343568,0.2372275,0.5936520000000001,0.027812631024410478,0.23629951862707443
2017-04-05,1,0.176579,0.131638,0.644183,0.0,0.131638
2017-04-07,2,0.352157,0.33421,0.6412804999999999,0.15360480607715374,0.33290016116582377
2017-04-11,1,0.264218,0.115064,0.610824,0.0,0.115064
2017-04-17,1,0.288504,0.140083,0.622733,0.0,0.140083
2017-04-19,1,0.38363,0.312547,0.608238,0.0,0.312547
2017-04-20,1,0.448095,0.433378,1.0,0.0,0.433378
2017-04-22,1,0.277708,0.138082,0.621026,0.0,0.138082
2017-04-25,1,0.324716,0.215835,0.60051,0.0,0.21583500000000003
2017-04-27,1,0.059782,0.004992,0.625327,0.0,0.004992
2017-04-28,1,0.412171,0.407306,1.0,0.0,0.407306
2017-05-02,2,0.267083,0.21576099999999998,0.8024035,0.27862411341806004,0.26427757506541283
2017-05-04,1,0.275639,0.308743,0.711301,0.0,0.308743
2017-05-09,1,0.347019,0.133298,0.642127,0.0,0.133298
2017-05-12,1,-0.534639,-0.411255,0.734875,0.0,-0.411255
2017-05-15,2,0.297237,0.227793,0.656875,0.1624309129199242,0.22018063719733585
2017-05-16,1,0.252611,0.316514,0.921083,0.0,0.3165140000000001
2017-05-17,1,0.285546,0.313132,0.729429,0.0,0.313132
2017-05-18,1,0.01203,-0.141457,0.606602,0.0,-0.141457
2017-05-22,1,0.292384,0.340079,0.743511,0.0,0.340079
2017-05-24,1,-0.061622,0.016507,0.58596,0.0,0.016507
2017-05-25,1,-0.223342,-0.202698,0.61645,0.0,-0.202698
2017-05-28,1,0.190312,0.217574,0.832788,0.0,0.217574
2017-05-30,1,0.241282,0.246213,0.616407,0.0,0.246213
2017-06-04,1,0.23417,0.121672,0.608297,0.0,0.121672
2017-06-05,1,0.228572,0.147471,0.625686,0.0,0.147471
2017-06-06,1,0.10171,0.335377,0.635224,0.0,0.335377
2017-06-07,1,0.328605,0.220266,0.577723,0.0,0.220266
2017-06-08,1,0.204312,0.325887,0.625231,0.0,0.325887
2017-06-09,2,0.300331,0.27537900000000004,0.6693275000000001,0.05472016536890215,0.2789766999428531
2017-06-12,2,0.24196499999999999,0.206567,0.76076,0.0893641550063559,0.21918307171775595
2017-06-13,1,0.347029,0.276008,0.560352,0.0,0.276008
2017-06-15,1,0.428623,0.13487,0.722659,0.0,0.13487
2017-06-16,1,-0.361252,-0.424705,0.746991,0.0,-0.424705
2017-06-19,1,0.177933,0.117375,0.647882,0.0,0.11737499999999998
2017-06-27,2,0.3137495,0.265445,0.758856,0.19294115631456135,0.2941028940668585
2017-06-28,1,0.262929,0.112216,0.552247,0.0,0.112216
2017-07-01,1,0.182633,0.130101,0.603784,0.0,0.130101
2017-07-07,1,0.336666,0.316767,0.603511,0.0,0.316767
2017-07-12,2,0.23603200000000002,0.20648,0.6060395000000001,0.12940336938426295,0.20571821245809885
2017-07-13,1,0.28425,0.286803,1.0,0.0,0.286803
2017-07-17,1,0.317556,0.428448,1.0,0.0,0.428448
2017-07-18,1,0.358293,0.401531,0.918092,0.0,0.401531
2017-07-19,1,0.354768,0.443266,1.0,0.0,0.443266
2017-07-20,2,0.032089000000000006,0.004115500000000001,0.595302,0.15999210163161182,-0.0007343340002217333
2017-07-21,1,0.21306,0.340975,0.623247,0.0,0.340975
2017-07-25,1,0.455022,0.474214,1.0,0.0,0.474214
2017-07-26,1,-0.185969,-0.10876,0.612427,0.0,-0.10875999999999998
2017-07-27,5,0.31488499999999997,0.23270239999999998,0.7435381999999999,0.2622261563351375,0.2664408760526359
2017-08-02,1,0.210489,0.411351,1.0,0.0,0.411351
2017-08-03,1,0.041891,-0.122784,0.581719,0.0,-0.122784
2017-08-04,1,-0.419624,-0.407134,1.0,0.0,-0.407134
2017-08-08,2,0.2905315,0.25198149999999997,0.6225,0.07035500340771794,0.25283965163534133
2017-08-10,1,0.324105,0.174947,0.63096,0.0,0.174947
2017-08-11,2,0.20953149999999998,0.1681455,0.668819,0.08908343361422483,0.17418932881840976
2017-08-15,4,0.30300875,0.253807,0.72489425,0.07603494913963359,0.2443247620866768
2017-08-18,2,0.202504,0.321026,0.706324,0.03375162087959628,0.3184653324536615
2017-08-20,1,0.316417,0.318325,0.61961,0.0,0.318325
2017-08-21,2,0.4409695,0.32296400000000003,0.59101,0.2561055908643933,0.3122713615945584
2017-08-24,1,0.34693,0.208561,0.608564,0.0,0.208561
2017-08-27,1,0.261112,0.294332,0.71188,0.0,0.294332
2017-08-28,1,0.19858,-0.113272,0.651555,0.0,-0.113272
2017-08-29,2,0.069528,0.1272025,0.603448,0.0005536646096690808,0.12720237478705704
