episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
21,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.038980318147112,0.00015447578955869113,0.050000000000000044,0.07308413631886723,0.03908407619047294,0.1805632204814418,0.21645646375968344,-0.27187295378225307,sharpe_ratio
22,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.2432153912552435,0.0001590127092108405,0.050000000000000044,0.31145894173893107,0.10872766406532519,0.1925917132486708,0.5645500641293848,-0.2616211016428006,sharpe_ratio
23,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.161713525718868,0.00016238096406982414,0.050000000000000044,0.09293972161514175,0.04566286182374535,0.18381221895599478,0.2484212534025128,-0.2967400899231527,sharpe_ratio
24,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.276338692016738,0.00016802763915202754,0.050000000000000044,-0.022810921824700015,0.01011628838720191,0.18582789869010452,0.05443901835252583,-0.35371136488723376,sharpe_ratio
25,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.7107258527402305,0.00016127910675008456,0.050000000000000044,0.08450929543617991,0.04484940057622988,0.19264361052899548,0.2328102159893823,-0.26146118159284126,sharpe_ratio
26,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.176747598489762,0.00016964217701422672,0.050000000000000044,0.29423603553248556,0.10746977440628003,0.20761075557949987,0.5176503216622941,-0.24016957693776309,sharpe_ratio
27,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.623399630178708,0.00016676065314554284,0.050000000000000044,0.1861932366091894,0.07795525806680703,0.20855319681069576,0.37379076062577554,-0.3157407128594969,sharpe_ratio
28,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.71707845303192,0.00017555440063638092,0.050000000000000044,0.22650420809459915,0.08213155428058072,0.1742665622836797,0.47129841321413646,-0.1819105473108592,sharpe_ratio
29,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.768450706929721,0.0001862662951025316,0.050000000000000044,0.21534709957554043,0.08029205527826799,0.18074560610257973,0.4442268722853452,-0.2582743838238053,sharpe_ratio
30,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.766914440606169,0.00018920258742013857,0.050000000000000044,0.015534157271328342,0.02304043841928749,0.18960998786801794,0.1215148984415593,-0.3126347076084438,sharpe_ratio
31,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.6847439182706525,0.00018561264868456598,0.050000000000000044,0.08630112828494174,0.04818345361370202,0.20597639146269472,0.23392706936721305,-0.31960717682572737,sharpe_ratio
32,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.110515752591688,0.0001927229462338012,0.050000000000000044,0.5966755683074214,0.1777035255438726,0.18704673941560357,0.9500487744350834,-0.15482222349255892,sharpe_ratio
33,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.526985889366508,0.00018729229670501817,0.050000000000000044,0.20085947676039173,0.07896141069253848,0.19432461549223073,0.406337665933503,-0.2678965171479115,sharpe_ratio
34,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.6825112300089415,0.0001887261993153756,0.050000000000000044,-0.0731947299689637,-0.007485384455152122,0.1800669254016634,-0.04157001314069737,-0.298771696775062,sharpe_ratio
35,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.720045663316111,0.00018943114218472146,0.050000000000000044,0.07019171960072135,0.03937143249292374,0.1869410284656166,0.2106088364661222,-0.2466926879242154,sharpe_ratio
36,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.803557366677099,0.0001974090457659522,0.050000000000000044,-0.12867860294791422,-0.022587837728677118,0.20074049968909372,-0.11252257398811448,-0.3441010990109672,sharpe_ratio
37,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.602528513999245,0.00019247481397181406,0.050000000000000044,-0.05363015311141284,0.0022882569464106606,0.197442635972281,0.01158947729370828,-0.25329301163865847,sharpe_ratio
38,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.84773212310163,0.0001891753648305651,0.050000000000000044,-0.09587065239066472,-0.012398690049553074,0.19497814306729744,-0.06359015351414861,-0.3614004277273668,sharpe_ratio
39,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.958115100218378,0.00018783780562459804,0.050000000000000044,0.2939282778143819,0.10526180392962403,0.1982564449380293,0.5309376144746599,-0.23585413471551986,sharpe_ratio
