seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,dataset,strategy,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown
42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,train,double_dqn,1.6019187230253622,239.80280952542518,1.1968372420593285,200.3637596644389,-0.22512905955038043
42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,validation,double_dqn,0.8152479952523841,0.49918776455284153,0.6692701383620167,0.7458688740761127,-0.733510413092348
42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,test,double_dqn,1.2812458228832235,0.7762539845645748,0.5689249856985362,1.3644223827003772,-0.44015256202421205
