seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,dataset,strategy,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown
42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,train,double_dqn,13.013143220676302,0.7226943571080393,0.44644446807261645,1.6187777177037155,-0.6360336877400932
42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,validation,double_dqn,-0.043144305774224345,0.0702678757642079,0.40434166525963317,0.17378341586214707,-0.559970052653092
42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,test,double_dqn,0.6328738507476068,0.4396753164408751,0.48446375876383524,0.9075504792407114,-0.42710892929056954
