episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
28,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,3.6701680972323643,0.001033666816814731,0.050000000000000044,-0.008117812005084879,0.04137675956351572,0.30108981984687827,0.13742330971056482,-0.42394141660372997,cumulative_return
29,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,1.974195584019174,0.001070061528093431,0.050000000000000044,-0.41410134337472115,-0.14447846642081308,0.47550226136089935,-0.3038439102420083,-0.6950221665168318,cumulative_return
30,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,2.768721731359177,0.0012675894782391646,0.050000000000000044,-0.2376360548856803,-0.11886157420145871,0.13598132631316245,-0.8741021831756717,-0.30243514090769574,cumulative_return
31,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,2.956362032008624,0.001348054776555792,0.050000000000000044,-0.2568271408383894,-0.03995860741633961,0.4650771759031457,-0.08591822924602338,-0.6931983253045764,cumulative_return
32,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,3.150429326238659,0.0011450173479681256,0.050000000000000044,-0.4446661362706493,-0.15340725129906563,0.5059987305080819,-0.3031771466007964,-0.7111589932136706,cumulative_return
33,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,2.4560573604496336,0.002719488477990101,0.050000000000000044,-0.5382150898132958,-0.23925031558691146,0.47854137958501314,-0.49995742435980606,-0.7313559706471771,cumulative_return
34,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,3.960790420460167,0.0013972527264140213,0.050000000000000044,-0.34001649123791355,-0.09175613964348894,0.47465597015638983,-0.19331083018561232,-0.681184875761706,cumulative_return
35,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,3.8295619369449487,0.0010541595500352951,0.050000000000000044,-0.17843985465184486,0.05946500693556289,0.5604480890055635,0.10610261343039852,-0.6571481958749641,cumulative_return
36,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,4.149981679866283,0.0012242975530062808,0.050000000000000044,-0.4313464885211873,-0.1105755875876987,0.5770438130248298,-0.1916242494795464,-0.769954510917324,cumulative_return
37,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,2.520136831157718,0.0015336836006176026,0.050000000000000044,0.07037393398387404,0.05598019029301571,0.2065973023937202,0.27096283273985916,-0.22034181119697427,cumulative_return
38,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,2.009963349833992,0.0012163960214461023,0.050000000000000044,0.1599041176547107,0.09339847117908828,0.17824210895809928,0.5239977900005894,-0.15512820814873496,cumulative_return
39,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,2.9485404228374006,0.0011208919474770145,0.050000000000000044,0.1406930537053559,0.15277799804870207,0.3920986223619149,0.3896417618822565,-0.4136640895770741,cumulative_return
40,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,2.4233360305202427,0.0010614804629579873,0.050000000000000044,-0.008398495295287245,-0.0007574549631652605,0.0833983767521013,-0.009082370576789144,-0.09268221780696162,cumulative_return
41,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,3.95209019159723,0.0011067152934807738,0.050000000000000044,-0.415306187485351,-0.0859726389289972,0.5997443907093879,-0.14334880035694422,-0.6622694991219179,cumulative_return
42,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,3.5640915299514644,0.001014382370039802,0.050000000000000044,-0.5850474626363249,-0.2315687290199785,0.5969597945873238,-0.3879134426131011,-0.7622009259059074,cumulative_return
43,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,3.3272721113036843,0.0010071610451563035,0.050000000000000044,-0.06920775624891429,0.020133459926696018,0.33834451044906066,0.059505797507913766,-0.4898765740427151,cumulative_return
44,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,3.4868373663757013,0.0010538103300824565,0.050000000000000044,-0.23761341690417004,-0.04187998386525549,0.4332497861674129,-0.09666475368800889,-0.6629239743787537,cumulative_return
45,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,2.682405100432639,0.0012469898561367537,0.050000000000000044,0.21747972838720853,0.11991479014989292,0.17645247831386912,0.6795868853515993,-0.12025835985285915,cumulative_return
46,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,3.019617344480878,0.0011567666445583176,0.050000000000000044,-0.4209506070988085,-0.11494748448934222,0.5524917680214482,-0.2080528455672481,-0.670858740390951,cumulative_return
47,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,1.4472232497158253,0.0011789250328448466,0.050000000000000044,0.2792411793275178,0.15851043712417123,0.2229095674549274,0.7110975044003988,-0.20573446738913403,cumulative_return
48,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,2.4932229070042475,0.0010599825173249666,0.050000000000000044,-0.043353313212092126,0.05851041425427472,0.4012321595937697,0.1458268308141451,-0.47533734553943696,cumulative_return
49,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,2.6595418668784183,0.0010799800887835787,0.050000000000000044,0.5427287491643713,0.32627294684601993,0.3640284461930127,0.896284205968414,-0.29351388987038374,cumulative_return
50,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,1.9860140811880493,0.0009429090663222391,0.050000000000000044,1.0544835174938276,0.4916834771988774,0.28384477784902123,1.7322266096451027,-0.14837218131597707,cumulative_return
