episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
1,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.051847766328428024,0.19262769144552294,0.71557,-0.04176181098722709,0.025607334345518984,0.3057970991430425,0.08373962479461147,-0.30054222937784647,cumulative_return
2,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.3226524867414693,0.01538088071345412,0.4311400000000001,0.0,0.0,0.0,0.0,0.0,cumulative_return
3,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.5045495631590182,0.007033306645318422,0.14671,0.0,0.0,0.0,0.0,0.0,cumulative_return
4,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.5303139596962797,0.0037327087374650434,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
5,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,-0.12435382775575965,0.002894577892676354,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
6,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.41045966405665557,0.003618843301200776,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
7,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.2432601914846264,0.004807615723155604,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
8,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.8627116740988897,0.0010802064834174413,0.050000000000000044,-0.14247644099179213,-0.0340814363813865,0.29146719249859465,-0.11693060920244334,-0.3665153117603822,cumulative_return
9,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.24143707745519905,0.0007977224501282532,0.050000000000000044,0.020945881626572627,0.013407369583610773,0.07632474485794344,0.17566216052952074,-0.07155940267208938,cumulative_return
10,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.9919177649293964,0.0005335372047419967,0.050000000000000044,-0.23530647397808158,-0.1015754351521635,0.2340834504981002,-0.43392830606360133,-0.41369514235274485,cumulative_return
11,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.6269885797850011,0.00024009432327184259,0.050000000000000044,-0.2050733821657157,-0.07176087558613964,0.2853447178051738,-0.2514883616494214,-0.4059965039321958,cumulative_return
12,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.1361492609195143,0.0008156615779102912,0.050000000000000044,-0.04752870400922071,0.003238929659102885,0.2349854902088716,0.0137835304478753,-0.3216740380026576,cumulative_return
13,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.846360593750266,0.0003684058810624919,0.050000000000000044,0.12627109583235274,0.07899892618761939,0.18039954882043266,0.43791088561010694,-0.21592380657114396,cumulative_return
14,42,baseline_none_seed42,price_only,profit,none,0.01,20,1e-06,0.39154510604451154,0.0003006179785448,0.050000000000000044,-0.2137684000525233,-0.11062131785182416,0.08259581841041833,-1.3393089381613392,-0.23806478697393774,cumulative_return
