episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,weight_decay,validation_selector,checkpoint_updated,episodes_without_improvement,train_cumulative_return,train_annualized_return,train_annualized_volatility,train_sharpe_ratio,train_max_drawdown,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown
1,44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,-5.216294383048199,0.0,0.99031,0.0,sharpe_ratio,1,0,0.0,0.0,0.0,0.0,0.0,0.15759539265188005,0.058696610225024815,0.15271788273661058,0.38434667357363556,-0.18020267854882144
2,44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,8.15938445932168,0.0,0.98062,0.0,sharpe_ratio,0,1,0.0,0.0,0.0,0.0,0.0,0.15759539265188005,0.058696610225024815,0.15271788273661058,0.38434667357363556,-0.18020267854882144
3,44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,-14.926496135840644,0.0,0.97093,0.0,sharpe_ratio,0,2,0.0,0.0,0.0,0.0,0.0,0.15759539265188005,0.058696610225024815,0.15271788273661058,0.38434667357363556,-0.18020267854882144
4,44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,3.540563967876331,0.0,0.96124,0.0,sharpe_ratio,0,3,0.0,0.0,0.0,0.0,0.0,0.15759539265188005,0.058696610225024815,0.15271788273661058,0.38434667357363556,-0.18020267854882144
5,44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,2.352767598055458,2.4790321985880532,0.95155,0.0,sharpe_ratio,0,4,0.0,0.0,0.0,0.0,0.0,0.058569351672098646,0.029974205686132516,0.15539049854535963,0.1928960005066386,-0.18020267854882144
6,44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,-2.700810161284541,2.2770872536827538,0.94186,0.0,sharpe_ratio,0,5,0.03676002175928805,0.39278730686957863,0.5526842672673835,0.710690226106168,-0.20278753976727637,-0.6945637438183465,-0.1998160218483045,0.546839062842324,-0.36540188041745586,-0.909049748375352
7,44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,11.93396196753001,1.9284309873393937,0.9321699999999999,0.0,sharpe_ratio,0,6,0.2489639424232275,3.3835197349893438,0.859090009828335,3.9384927030701298,-0.30836412219737863,-0.23425258545466476,0.0007321278448204627,0.41749931991689043,0.0017536024848284874,-0.6057461564948334
8,44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,0.6679208361222625,1.8243862647636264,0.92248,0.0,sharpe_ratio,0,7,-0.03537206228853795,0.04877672364692032,0.6819242670816738,0.07152806550742438,-0.3060753379389446,-0.20443116956952267,-0.013332916953287866,0.35037822241747035,-0.03805292709488633,-0.6030028198991959
9,44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,-14.069450983256239,1.7383511755980698,0.91279,0.0,sharpe_ratio,0,8,-0.22241936409184615,-0.6842094091902141,0.4722391975257156,-1.4488619597337762,-0.2289200122184506,0.08944763209167661,0.09582715525658725,0.36952449945943505,0.25932558029784103,-0.5229272121633165
10,44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,0.9413004523648301,1.9684874473833571,0.9031,0.0,sharpe_ratio,0,9,-0.28480864860169053,-0.7903413867471409,0.4959440305457042,-1.5936100407892828,-0.28480864860169053,0.23077568262268233,0.13458251951149913,0.3604407258152171,0.37338322190732126,-0.40423012408816317
11,44,sharpe_sparse_seed44,sharpe,sparse,0.005,20,1e-06,-2.9694284832091995,2.5891414132772708,0.89341,0.0,sharpe_ratio,0,10,0.4803875321233677,9.727544509723154,0.912608593003659,10.659054258635665,-0.17915654239516043,0.18667192848957015,0.1918084236503752,0.5006703543674311,0.38310321747073356,-0.5455747372516683
