seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,dataset,strategy,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,comparison_group
42,profit_none_seed42,profit,none,0.005,20,1e-06,train,double_dqn,159.047993709749,1.401896222086771,0.20901842514552207,6.707046142514698,-0.06791499916512067,profit_none
42,profit_none_seed42,profit,none,0.005,20,1e-06,validation,double_dqn,0.5184052954802516,0.16752590549002466,0.221683876932959,0.7556972920528965,-0.15363101333508777,profit_none
42,profit_none_seed42,profit,none,0.005,20,1e-06,test,double_dqn,-0.2484488704362532,-0.1165327168278516,0.20065985867367672,-0.5807475276725029,-0.3421172477666623,profit_none
42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,train,double_dqn,226.41765818932942,1.547459819144223,0.20733421382222048,7.463600872314776,-0.12079665054599797,profit_sparse
42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,validation,double_dqn,0.5966755683074214,0.1777035255438726,0.18704673941560357,0.9500487744350834,-0.15482222349255892,profit_sparse
42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,test,double_dqn,-0.11405265434789669,-0.04259846789244581,0.1865691177044889,-0.22832539713200822,-0.333206857870047,profit_sparse
42,profit_decay_seed42,profit,decay,0.005,20,1e-06,train,double_dqn,540.161127300015,1.9472640875898342,0.20630955294794548,9.43855512149335,-0.08001299333170386,profit_decay
42,profit_decay_seed42,profit,decay,0.005,20,1e-06,validation,double_dqn,0.07390848211751355,0.04333790244936542,0.20075187910525957,0.21587794167865396,-0.23624357594377254,profit_decay
42,profit_decay_seed42,profit,decay,0.005,20,1e-06,test,double_dqn,0.06475878727756212,0.05129319418745615,0.19151223924847743,0.2678324601536606,-0.31198138983697377,profit_decay
42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,train,double_dqn,25.34242767321465,0.7765021984687259,0.21900268698056533,3.5456286366825904,-0.18781203495630727,sharpe_none
42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,validation,double_dqn,0.7242671301047867,0.20940962391904883,0.20057981133428754,1.0440214422679133,-0.19778332115267572,sharpe_none
42,sharpe_none_seed42,sharpe,none,0.005,20,1e-06,test,double_dqn,0.2484162771531775,0.15264395853259183,0.24662145742815036,0.6189402987250713,-0.29937789581052976,sharpe_none
42,sharpe_sparse_seed42,sharpe,sparse,0.005,20,1e-06,train,double_dqn,12.253762458732416,0.584544965955563,0.2249236601604443,2.5988593887303404,-0.19339414270970368,sharpe_sparse
42,sharpe_sparse_seed42,sharpe,sparse,0.005,20,1e-06,validation,double_dqn,0.6803975641525608,0.19765500508027234,0.19153730617654005,1.031939986135618,-0.21097006780266547,sharpe_sparse
42,sharpe_sparse_seed42,sharpe,sparse,0.005,20,1e-06,test,double_dqn,-0.16938346088447975,-0.07363442591631619,0.18529203687967472,-0.39739660244618635,-0.43399557024029123,sharpe_sparse
42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,train,double_dqn,1.8020874725986573,0.22731439578803547,0.25062679223455964,0.9069836219876035,-0.4085864798863186,sharpe_decay
42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,validation,double_dqn,0.5496258418082633,0.17450127691874862,0.2194520932686197,0.7951679763890465,-0.3184324472562269,sharpe_decay
42,sharpe_decay_seed42,sharpe,decay,0.005,20,1e-06,test,double_dqn,-0.058540284334278714,-0.01385335204636362,0.18165541048785322,-0.07626170896401654,-0.2776371600414843,sharpe_decay
