seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,dataset,strategy,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown
42,both_decay_eta0p001_seed42,price_sentiment,differential_sharpe,decay,0.001,20,1e-06,train,double_dqn,1.6680454427167803,0.1971899152115104,0.1716300445698115,1.148924220731658,-0.24723263596411638
42,both_decay_eta0p001_seed42,price_sentiment,differential_sharpe,decay,0.001,20,1e-06,validation,double_dqn,0.13410148419030943,0.08223845504774463,0.1783400470286837,0.4611328550032155,-0.1695865548456763
42,both_decay_eta0p001_seed42,price_sentiment,differential_sharpe,decay,0.001,20,1e-06,test,double_dqn,0.313563927840917,0.16049579952984971,0.14942047561923524,1.0741218622462256,-0.1482044549293281
