episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
1,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,0.11442497724679457,0.001042545725515363,0.71557,-0.10936431854773287,-0.03447951928465509,0.2145312955030782,-0.16072023060225432,-0.2338053010424751,sharpe_ratio
2,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,0.7335722555549435,0.00018558189255558235,0.4311400000000001,-0.22637825887774665,-0.10262593731613456,0.20218449714369918,-0.5075855902205743,-0.29435605660530517,sharpe_ratio
3,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,1.5181375798447405,0.00015692610143966607,0.14671,-0.1924823485886452,-0.08152083608490868,0.21050548872351071,-0.3872622827045738,-0.3802486220517556,sharpe_ratio
4,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,3.2274365380732863,0.00014032882802614087,0.050000000000000044,-0.20826811654210953,-0.08769987190130302,0.22496434402517265,-0.3898389866239858,-0.3145925760399977,sharpe_ratio
5,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,4.070956905115036,0.0001285247723334965,0.050000000000000044,-0.3924308698869864,-0.20225955585598288,0.21910245963625805,-0.9231277284233284,-0.4545296703429451,sharpe_ratio
6,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,4.185759445607131,0.00011432972937263128,0.050000000000000044,-0.3234905307697995,-0.15832314065432174,0.217559841190322,-0.7277222661503057,-0.4125637921256633,sharpe_ratio
7,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,4.835032692717324,0.00010624625646060443,0.050000000000000044,-0.23824603767840213,-0.10939874005873851,0.20314823241559202,-0.5385168197522645,-0.3718387599697708,sharpe_ratio
8,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.120619223743313,0.0001084780355694728,0.050000000000000044,-0.312015193527152,-0.14976600627627934,0.2252048674029184,-0.6650211782871019,-0.3946523160511941,sharpe_ratio
9,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.372088740187197,0.00011141895279340007,0.050000000000000044,-0.38304599989111077,-0.19331477457882018,0.2345466917964931,-0.8242059314422212,-0.415008778351336,sharpe_ratio
10,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.315947803436842,0.00011061224014012335,0.050000000000000044,-0.35142376840238776,-0.17366716957930328,0.23016720838161528,-0.7545261151682588,-0.4185533889118328,sharpe_ratio
11,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.7671999366035145,0.0001098066582736995,0.050000000000000044,-0.25139586559268623,-0.11403307737725943,0.22004674360762466,-0.5182220627658867,-0.3722455155513883,sharpe_ratio
12,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.330772293212386,0.00010730701641591547,0.050000000000000044,0.020389572535333134,0.03494647450310495,0.2199217910724495,0.1589041010110382,-0.26106147212541475,sharpe_ratio
13,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.518302657036307,0.00011292432124707655,0.050000000000000044,-0.0797202489966754,-0.021667242111336638,0.1990180251833945,-0.1088707522415135,-0.27135317776766865,sharpe_ratio
14,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.595998061033104,0.0001133403500463929,0.050000000000000044,-0.2246883819274561,-0.10014671116414897,0.21053885602544922,-0.47566854429969724,-0.3577489247306086,sharpe_ratio
15,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.436454559934722,0.00011451122638558781,0.050000000000000044,-0.16679613226904644,-0.060880640018625476,0.23955440284376053,-0.25414118586804835,-0.3457041338951601,sharpe_ratio
16,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.529595066423914,0.00011843283971947815,0.050000000000000044,-0.325224434237092,-0.15822994311848748,0.22410175471723842,-0.706062936982064,-0.4532538434367074,sharpe_ratio
17,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.9741609278071905,0.00011632073922129831,0.050000000000000044,-0.23742044626008274,-0.10641203898779839,0.2166384922675197,-0.4911963606928804,-0.3892231794222982,sharpe_ratio
18,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.52960222257445,0.00011320299871061209,0.050000000000000044,-0.20907790604116405,-0.08959871240699735,0.21811569004225123,-0.41078526899940654,-0.3498622099426697,sharpe_ratio
19,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.785760241926551,0.00011056848679599678,0.050000000000000044,-0.11534482772483934,-0.035717021258818926,0.22387208719200427,-0.1595420925708624,-0.3213549306554564,sharpe_ratio
20,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.964617409834189,0.00010660386020243407,0.050000000000000044,-0.14282456038221025,-0.04966098616098491,0.2295604267026722,-0.21633077997936492,-0.3223646438760692,sharpe_ratio
21,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.9285825743654375,9.937727675544494e-05,0.050000000000000044,-0.2619703412128275,-0.11947588774810702,0.2243559682504524,-0.5325282348394408,-0.40397394187737534,sharpe_ratio
22,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.731035246604014,9.765216831366175e-05,0.050000000000000044,-0.15586531307434393,-0.056913091408657523,0.229697910329267,-0.2477736577014298,-0.32076633814492395,sharpe_ratio
23,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.91505440561356,0.00010099705526585107,0.050000000000000044,-0.18393419995057358,-0.07328009252169765,0.22734624300632506,-0.3223281438596674,-0.30033071995707317,sharpe_ratio
24,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,6.057630945684409,0.00010119902509810642,0.050000000000000044,-0.1245531264361931,-0.039876573905564094,0.2280853856321816,-0.1748317797523005,-0.2494351064761714,sharpe_ratio
25,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,6.036280462006587,0.00010700203288558751,0.050000000000000044,-0.12641376158824313,-0.03845760392561903,0.23893072918970765,-0.16095712785057562,-0.3162413290227619,sharpe_ratio
26,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.91909266249956,0.00011555565001286175,0.050000000000000044,-0.07029395186050569,-0.009579160479950555,0.23198911348740694,-0.04129142241181304,-0.30149899134536384,sharpe_ratio
27,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.877227618720975,0.00010746319693362816,0.050000000000000044,-0.2345991134581703,-0.09997360051181048,0.24002715140141093,-0.41650954872442325,-0.32657933829511154,sharpe_ratio
28,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.733019510887292,0.0001217491449579995,0.050000000000000044,-0.037064045196928186,0.01158153455021771,0.24684860004750153,0.046917562214203574,-0.22611018562862417,sharpe_ratio
29,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,6.2787916923513425,0.00011643241741354284,0.050000000000000044,-0.1005858000771368,-0.027199943016367634,0.22630934506936515,-0.12018921714448288,-0.260491644568403,sharpe_ratio
30,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,6.285563033501156,0.00011893087148461235,0.050000000000000044,-0.11508357190657748,-0.03512447537239505,0.2261978184417275,-0.15528211374613113,-0.31911885241175975,sharpe_ratio
31,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,6.041659163513614,0.00012116483846227045,0.050000000000000044,-0.18207217074129978,-0.07147202321015866,0.23100881180887814,-0.3093908957433625,-0.3032079747150406,sharpe_ratio
32,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.6859045899827665,0.00012539114010098477,0.050000000000000044,-0.0811007030242703,-0.016708236528842124,0.22623599518789733,-0.07385313073176228,-0.27669965589673295,sharpe_ratio
33,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,6.061285020755314,0.00012907881763790245,0.050000000000000044,-0.2690091530046279,-0.12340414432066604,0.2259812541717565,-0.5460813321571931,-0.39445258114278625,sharpe_ratio
34,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.650035134759006,0.0001375138299244681,0.050000000000000044,-0.30422959019040907,-0.14594357984487327,0.2201974791846663,-0.6627849709509127,-0.428318731166365,sharpe_ratio
35,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.726573788789233,0.00013513239984042926,0.050000000000000044,-0.319670846500027,-0.15517407690998597,0.222117898542271,-0.6986113137589179,-0.39990109094526227,sharpe_ratio
36,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.674431269966786,0.00013149567660748082,0.050000000000000044,-0.11761388623446178,-0.038757262341423515,0.21559104941710744,-0.17977213082923132,-0.2777544470007528,sharpe_ratio
37,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,6.152245220469173,0.00013370651096589978,0.050000000000000044,-0.029548695047028506,0.011201372062482617,0.2289408306762652,0.04892693028759893,-0.2622628272747428,sharpe_ratio
38,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.748776098650572,0.00012912849601011417,0.050000000000000044,-0.10178724872075051,-0.03025159648806819,0.21518766180975785,-0.14058239321738106,-0.30475761802267876,sharpe_ratio
39,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.843228671078988,0.0001389070025017588,0.050000000000000044,-0.23744059770573545,-0.10724416659657576,0.2124996289559418,-0.5046793122580512,-0.34078209565420003,sharpe_ratio
40,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,6.271745883906613,0.00012865174741251472,0.050000000000000044,-0.3483917101838532,-0.1716218797918624,0.23079015692616797,-0.7436273802905984,-0.47109174579090385,sharpe_ratio
41,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.669526936368821,0.0001321911205659204,0.050000000000000044,-0.1608091729940384,-0.060024594461442815,0.22830888893372725,-0.26290958158386274,-0.3312354777501231,sharpe_ratio
42,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,5.907477458482785,0.00013715129583676949,0.050000000000000044,-0.3038654589221621,-0.14623396369597264,0.2174721012968144,-0.6724263150259757,-0.4239208095222461,sharpe_ratio
43,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,6.338478965494577,0.00013792658620267068,0.050000000000000044,-0.30356656299428686,-0.14597389013009787,0.21781818492281793,-0.6701639267714149,-0.4078354781324325,sharpe_ratio
44,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,6.445037530252548,0.00013415866626053147,0.050000000000000044,-0.34382580090778003,-0.1668631292425199,0.2402645698399314,-0.6944974423556795,-0.40472517864525803,sharpe_ratio
45,42,profit_decay_seed42,profit,decay,0.005,20,1e-06,6.241701339962063,0.00013799829358396678,0.050000000000000044,-0.15583939930639756,-0.05847240702888201,0.22257356770155373,-0.2627104720147496,-0.2949052361786946,sharpe_ratio
