seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,dataset,strategy,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown
42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,train,double_dqn,8.793247252161756,0.5703669289168853,0.36759051805759657,1.5516366742286762,-0.34004196101139683
42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,validation,double_dqn,0.8409847742302008,0.5031212534681646,0.45300305358690707,1.1106354570557935,-0.43775357625969114
42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,test,double_dqn,0.3554475999131159,0.2802050178927715,0.4342784404840891,0.6452197294906643,-0.5891638049049784
