episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
1,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,-0.11656146291829639,0.5498601746467802,0.71557,0.008153377306850063,0.04458108541653738,0.2814719051250555,0.1583855603518596,-0.31261578305901483,cumulative_return
2,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.7896913097109294,0.03710783870595849,0.4311400000000001,-0.31628853852006134,-0.15856886647877755,0.19035042983254952,-0.8330365558841655,-0.410014695185533,cumulative_return
3,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.9532275723679199,0.025655407920161247,0.14671,-0.12242723647372511,-0.02577451541603759,0.28113368719058157,-0.09168063661671734,-0.3356639176884898,cumulative_return
4,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.8430635860919373,0.03485829700947893,0.050000000000000044,0.05573190504006087,0.030381153196940902,0.07405699150937506,0.41024017554230346,-0.07290140349997765,cumulative_return
5,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.13645756937509246,0.008488087398364005,0.050000000000000044,-0.28445881290404673,-0.13818378373813522,0.19655835935703075,-0.703016570702733,-0.41142021152548514,cumulative_return
6,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.785774152973857,0.005282900109980442,0.050000000000000044,0.004018151603098596,0.050666584807763204,0.30820066375775357,0.1643947945796355,-0.3075105504121448,cumulative_return
7,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,1.24270761280021,0.0066943010243754545,0.050000000000000044,-0.06538461626706749,0.0125814746399604,0.30501173990384683,0.041249148783344,-0.340605275256745,cumulative_return
8,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.256197742303088,0.004675665127957064,0.050000000000000044,0.08739376498105167,0.044263658975457476,0.05071908467940012,0.8727219596972625,-0.022850872787503862,cumulative_return
9,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.576234679886044,0.005942360238506817,0.050000000000000044,0.06941713046539144,0.03504352171515901,0.03943418030170427,0.8886585557769155,-0.0010000000000000009,cumulative_return
10,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.6578952930407463,0.015601041760751649,0.050000000000000044,0.13497929518789342,0.0796118288731178,0.16116196830715107,0.49398645170049876,-0.18831511475968687,cumulative_return
11,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.8880566532391069,0.001323342005844006,0.050000000000000044,0.022444066104583715,0.015502817060175644,0.09199219619323463,0.16852317589647636,-0.1093809269090551,cumulative_return
12,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.519889489363722,0.0006174671310139322,0.050000000000000044,-0.096507564844736,-0.0049894203114518865,0.3033110340721783,-0.016449847684290194,-0.3415227382269259,cumulative_return
13,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.45227795759440936,0.0004789681744292215,0.050000000000000044,-0.2695815483795603,-0.12004371519793189,0.2434833958691652,-0.4930262894084034,-0.42580858424779067,cumulative_return
14,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.2980861250836383,0.00040521612741793744,0.050000000000000044,-0.02315096624989743,0.015181959897029529,0.23153475825450895,0.0655709752241222,-0.22242197959188104,cumulative_return
15,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.8068709719394092,0.0005580572742048751,0.050000000000000044,0.017075846283060025,0.014044641238464717,0.10399415835258187,0.13505221313343155,-0.19871398271958673,cumulative_return
16,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,1.17443708628451,0.001253740388797624,0.050000000000000044,-0.27999720072620116,-0.12604831983491127,0.24494940667514767,-0.514589202504486,-0.49133291683073177,cumulative_return
17,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.8820352310047662,0.00031827414335342994,0.050000000000000044,-0.11409058497783797,-0.027062563095920034,0.25805399884427704,-0.10487170598836938,-0.40894037479658696,cumulative_return
18,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.9018552133903763,0.0003125087459094644,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
19,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,1.506182967876188,0.0003233882252910189,0.050000000000000044,-0.2292744248197135,-0.09743790903860716,0.23719763845608535,-0.4107878546887252,-0.4052289897279958,cumulative_return
20,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,1.1337826067144436,0.00032616277564685286,0.050000000000000044,0.024193146577702107,0.013865074997862381,0.05910847892002449,0.2345699847330234,-0.05962085768160508,cumulative_return
21,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.8245247662019338,0.0003568170341569277,0.050000000000000044,-0.2661665410540348,-0.11558669285907541,0.2549544601763624,-0.45336211329317155,-0.46825333127919744,cumulative_return
22,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.8918024036327639,0.00029900784999068076,0.050000000000000044,-0.12286656229064918,-0.03689004680205321,0.23775960304648774,-0.1551569161849598,-0.3925321474598281,cumulative_return
23,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.3632747443589739,0.0003798544873115958,0.050000000000000044,-0.28200766088733353,-0.11624901350072614,0.29221194262971045,-0.39782430674996855,-0.4561500224630819,cumulative_return
24,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.8618593968324303,0.00027291714163824016,0.050000000000000044,-0.07654737128595457,-0.02658823092807805,0.16126402721176814,-0.16487391136005186,-0.18262868315424796,cumulative_return
25,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.39457797758069857,0.00021251737203478719,0.050000000000000044,-0.0189644077711415,0.0017872020964895263,0.1509554138969704,0.011839271281183209,-0.15333189183172813,cumulative_return
26,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,1.1402593592183554,0.0003465557205425445,0.050000000000000044,-0.2631642708268952,-0.11203686621943454,0.26244084787501476,-0.42690330840872437,-0.4577369191187052,cumulative_return
27,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,1.1997209228723813,0.000300989595678927,0.050000000000000044,-0.06469987452349357,-0.004785926084896253,0.24011798810606838,-0.019931559991174606,-0.3455374830962291,cumulative_return
28,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.6889576967093758,0.00032860005240431387,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
29,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,1.0274926302325114,0.000286991622856303,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
30,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,1.2866772326468676,0.0002969409244527895,0.050000000000000044,-0.25312727896710907,-0.11038807328384959,0.24287241536123177,-0.45451054258123935,-0.43394313323835976,cumulative_return
31,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,1.3492809297454316,0.0003249416226641205,0.050000000000000044,-0.15184571334970143,-0.04932584716993449,0.2535490232117331,-0.19454165725080935,-0.4394277728384095,cumulative_return
32,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,1.3004383080998054,0.0002608951483779284,0.050000000000000044,-0.17624382455243515,-0.06456841201716856,0.24742282729083528,-0.26096384365243336,-0.425624949061451,cumulative_return
33,42,state_only_decay_seed42,price_sentiment,profit,decay,0.01,20,1e-06,0.7690340894277887,0.000315641984455317,0.050000000000000044,0.011549898455528895,0.031572191013806705,0.22544630495232745,0.14004306267287422,-0.273699542902168,cumulative_return
